100 2475
49 31 991
65 74 856
92 10 608
3 15 103
62 75 432
60 44 797
44 34 318
94 35 643
41 6 127
23 88 783
55 5 779
43 29 174
71 99 412
87 38 18
71 72 122
36 75 973
92 17 913
66 13 269
91 60 960
33 31 390
44 84 616
96 52 212
79 44 501
91 96 689
81 20 112
45 30 313
95 31 299
11 4 601
3 82 211
27 78 742
97 74 916
34 91 629
97 94 995
96 45 965
43 7 519
79 85 657
46 27 302
67 97 419
76 27 179
99 16 826
7 44 519
51 47 202
44 97 38
20 99 442
84 43 886
28 91 286
17 84 879
61 87 823
0 88 282
29 41 658
12 94 803
26 10 690
73 46 749
78 86 466
61 26 620
8 71 615
12 51 128
34 88 619
95 69 832
37 90 368
49 98 609
79 30 210
7 40 873
83 23 918
91 62 530
70 84 115
83 76 936
70 47 530
14 81 203
13 67 795
81 25 399
61 36 472
21 92 450
3 80 542
92 21 294
15 64 661
97 87 857
74 19 132
23 32 766
65 2 106
6 68 152
64 11 346
93 78 596
42 88 801
2 86 301
19 44 797
16 62 799
76 99 695
55 63 881
0 54 764
94 41 438
37 22 466
21 76 891
22 28 53
23 2 683
79 52 581
91 59 234
75 31 303
87 86 260
69 78 809
45 34 855
11 18 914
84 45 371
91 90 629
27 26 273
73 59 612
99 49 707
70 19 657
36 2 469
59 73 222
33 60 181
95 29 398
66 21 245
97 15 445
87 79 916
73 64 402
93 6 263
96 71 732
65 5 566
37 1 995
70 16 721
27 69 889
14 25 835
7 71 697
13 76 323
98 28 927
40 2 730
82 10 968
17 11 213
6 73 828
80 55 10
67 28 302
59 19 754
70 62 379
68 1 758
25 36 217
97 40 268
67 7 356
12 89 20
39 77 740
4 30 642
73 12 897
22 36 958
56 74 220
28 38 743
0 5 436
25 93 458
47 85 733
55 13 636
45 81 784
27 3 951
19 93 289
5 4 624
11 1 437
98 77 865
13 1 652
35 53 479
16 88 631
12 60 367
66 47 233
9 99 961
44 14 48
2 5 826
96 84 913
84 12 475
55 46 844
90 3 960
51 61 332
58 47 643
34 58 13
32 67 633
38 3 480
41 80 839
41 15 488
95 40 737
34 86 962
29 53 759
55 94 863
19 78 806
65 93 290
37 66 36
34 37 680
91 69 956
68 30 227
99 98 32
55 37 981
32 16 951
61 29 946
29 37 16
80 45 253
31 44 681
33 27 239
3 85 438
41 62 227
39 34 468
21 96 265
56 72 604
65 87 341
2 15 345
10 47 711
96 5 301
70 81 423
3 33 298
53 73 540
99 23 373
43 31 768
59 70 588
71 53 193
99 3 564
88 20 869
3 6 897
59 3 361
62 71 855
22 19 61
5 35 85
54 37 632
51 38 544
45 18 628
89 2 174
55 33 917
17 4 597
18 66 26
18 57 568
34 3 490
56 20 766
65 28 158
30 8 281
12 98 776
83 13 107
91 6 423
51 58 554
29 36 960
19 64 844
83 27 260
20 22 120
46 18 999
66 42 332
59 48 500
19 17 393
31 6 585
55 19 128
73 87 967
51 7 18
35 45 490
89 97 28
35 69 854
87 45 576
28 40 200
14 51 223
43 3 616
88 6 429
37 43 764
89 35 968
90 24 702
29 29 53
6 45 130
46 73 759
24 4 233
29 61 264
43 28 886
81 99 425
52 39 322
90 19 427
88 59 864
61 75 494
21 8 25
95 52 90
8 11 571
75 82 348
60 98 354
78 1 696
25 27 755
42 84 113
24 39 428
27 76 345
67 30 13
92 91 341
51 43 364
56 18 943
67 70 267
33 42 294
90 61 481
66 39 268
89 85 871
51 95 183
15 92 176
15 13 271
76 50 710
46 21 395
9 77 443
37 26 770
90 43 57
42 34 845
29 12 253
66 41 610
88 12 616
43 12 940
15 42 593
89 66 552
72 80 919
60 61 365
80 82 754
5 14 847
57 90 189
58 8 809
69 12 661
40 95 175
66 34 290
46 51 48
19 59 950
22 24 665
62 32 113
76 58 373
2 10 360
6 1 363
26 57 718
42 0 611
6 21 97
29 73 22
52 30 656
21 87 576
53 74 613
37 38 37
64 65 778
63 78 969
66 5 113
96 61 417
16 98 278
81 3 566
6 93 897
10 88 738
5 74 267
70 31 175
49 40 574
4 4 400
79 93 17
28 39 270
18 75 674
81 86 155
44 96 401
35 24 558
79 70 349
70 61 191
93 32 354
