100 2475
49 98 127
57 3 331
95 74 638
13 28 797
52 83 219
14 5 615
5 26 872
19 93 855
77 54 960
88 3 327
75 58 903
53 69 350
55 13 860
79 45 785
34 32 606
43 46 896
15 92 669
32 31 915
17 14 443
96 8 853
97 36 99
55 36 845
52 22 921
42 58 188
28 87 34
67 67 911
64 98 910
78 47 84
5 0 696
5 17 132
96 98 925
26 25 584
47 26 259
83 61 558
49 37 398
22 68 390
97 89 174
34 92 732
27 48 427
32 97 624
26 90 750
30 5 481
30 36 334
11 50 364
97 61 255
85 43 62
83 57 962
89 50 697
77 49 123
39 79 434
45 89 159
92 35 547
63 56 310
45 77 97
94 21 121
90 2 433
84 92 651
91 70 699
38 20 722
36 67 988
18 75 755
90 80 605
29 97 310
48 89 586
69 64 150
0 93 165
44 83 71
70 10 283
4 97 554
23 26 641
67 10 130
97 34 163
92 34 228
47 64 921
5 95 737
93 22 184
15 10 876
11 37 598
4 68 394
69 15 886
6 72 221
73 34 690
33 77 335
6 29 529
35 54 860
7 92 194
82 76 471
49 75 891
23 86 9
49 49 216
71 47 493
77 23 718
27 23 787
22 42 22
55 65 727
92 14 539
24 20 305
94 94 55
76 55 497
69 16 228
63 17 486
33 31 119
77 55 522
53 73 6
17 79 427
97 27 150
90 46 951
97 15 979
45 24 11
12 44 553
24 72 79
67 32 199
4 44 554
65 10 818
35 57 382
75 27 648
89 16 87
31 72 103
44 71 740
12 24 386
28 93 612
98 58 352
31 79 248
72 68 387
2 74 746
9 71 277
29 93 497
41 18 548
7 52 98
73 28 830
49 76 118
82 0 330
64 59 585
52 85 22
33 54 366
37 61 803
65 97 555
1 70 138
95 88 257
33 19 572
21 68 972
83 99 630
1 32 176
65 44 642
58 28 514
0 78 113
77 40 2
86 95 799
31 53 190
39 63 802
72 4 144
63 24 247
40 65 604
20 80 385
94 16 915
7 84 458
17 31 304
35 53 115
6 9 316
80 2 989
62 21 546
71 85 712
15 38 667
53 18 580
2 11 29
45 20 750
74 0 332
20 67 866
15 72 693
68 7 779
66 27 926
29 5 371
21 76 559
62 58 311
17 74 990
82 60 193
77 51 509
91 57 32
68 77 267
76 14 302
75 57 553
69 68 345
21 17 114
57 30 841
14 88 536
