100 2475
75 53 541
78 50 971
64 0 101
18 55 590
88 61 475
71 93 573
11 58 519
85 92 753
84 92 938
82 56 29
64 45 580
82 23 433
21 37 262
7 91 874
45 34 290
62 40 283
6 83 386
99 46 832
95 60 896
42 85 388
6 39 21
76 83 160
7 81 761
42 72 878
69 33 870
9 94 343
36 22 394
55 59 997
51 98 196
38 8 949
25 78 350
4 33 39
62 48 953
60 72 752
22 6 824
12 46 955
72 57 167
71 92 50
48 8 969
33 99 803
41 51 898
31 39 216
13 29 90
64 5 755
29 29 776
73 13 508
5 70 858
66 53 923
54 23 806
94 15 613
27 44 572
29 82 931
92 39 541
89 31 645
19 69 683
27 50 607
13 30 836
1 58 938
76 67 910
51 10 755
90 46 743
48 18 800
80 5 179
4 79 649
73 90 928
3 97 791
55 20 215
95 78 111
81 69 460
50 22 641
97 45 676
76 43 357
28 84 913
95 46 190
35 30 38
33 3 247
61 57 150
14 68 947
59 40 774
69 71 655
22 73 498
66 46 24
46 0 312
62 27 839
74 53 641
39 59 344
78 69 522
57 82 197
58 33 36
59 56 982
61 88 373
50 49 776
64 35 841
6 74 197
42 6 216
9 85 585
45 8 539
22 37 271
38 23 2
48 14 572
72 2 682
90 98 618
77 58 377
29 71 753
62 50 189
54 52 208
21 9 873
49 95 349
8 27 94
63 44 862
38 54 134
17 41 70
58 0 694
15 93 816
51 52 868
40 21 207
46 20 306
92 42 58
53 3 694
63 98 920
17 75 526
0 99 448
26 4 638
17 51 162
53 61 705
68 34 649
73 47 692
18 50 65
44 99 481
6 78 281
95 14 34
53 42 945
3 58 240
4 73 7
8 17 470
64 31 269
17 35 863
95 23 126
79 19 321
76 76 830
6 93 97
72 83 678
7 53 536
5 65 704
42 33 394
21 49 341
59 69 185
64 49 387
7 24 296
38 7 730
47 70 423
54 90 528
95 32 986
20 1 842
56 70 913
83 53 810
46 89 865
58 62 423
37 10 575
23 16 407
23 14 220
91 21 205
40 88 510
33 71 94
47 76 784
64 4 973
7 0 702
6 84 59
91 10 998
88 16 167
38 69 73
15 52 944
94 24 191
96 62 731
61 17 86
50 55 966
7 40 453
75 49 552
38 88 486
41 12 987
29 69 219
66 85 57
25 14 366
0 24 877
83 43 96
23 55 36
47 12 526
49 85 872
5 42 623
88 29 228
31 82 802
69 50 877
62 68 74
93 13 794
90 62 518
9 5 139
45 57 576
74 75 974
58 46 942
30 98 217
75 60 52
43 3 84
34 63 630
69 68 740
26 12 719
13 96 108
29 45 87
54 61 206
75 50 961
15 34 465
99 13 187
11 51 639
60 68 459
91 1 719
87 14 987
20 44 464
32 17 928
97 50 734
13 91 926
53 33 525
0 9 364
37 62 995
83 98 115
15 75 377
66 89 597
68 50 328
56 87 499
11 29 225
47 39 889
62 72 378
40 79 640
68 65 177
44 86 479
85 42 764
90 87 618
46 15 59
21 64 107
97 70 810
38 52 884
8 10 113
28 42 628
87 51 928
42 41 289
86 4 304
52 43 711
59 21 539
96 81 644
22 71 959
52 73 481
37 73 703
21 2 448
73 41 967
73 35 16
42 46 98
84 57 692
45 54 685
89 0 731
87 57 224
24 2 11
66 95 54
47 1 611
87 23 537
70 70 211
68 84 314
40 96 361
18 94 391
79 79 12
87 46 459
80 11 785
17 25 588
49 77 555
85 90 319
72 71 399
83 69 387
12 25 143
15 15 124
1 53 984
72 76 861
84 32 43
67 25 443
74 39 452
17 11 847
49 19 476
17 64 192
10 10 51
71 8 361
62 47 213
64 21 752
21 17 116
32 6 962
30 52 737
74 61 819
8 83 101
66 18 481
59 22 808
3 6 644
54 84 472
86 48 287
20 92 981
7 59 62
37 37 266
5 15 643
53 57 382
83 58 329
69 1 377
9 14 893
5 98 525
81 76 340
43 36 830
99 16 710
80 13 319
66 90 101
86 8 465
23 66 599
90 58 355
35 18 678
33 25 20
84 41 129
43 28 629
23 92 402
33 73 90
61 76 389
63 56 474
40 69 504
1 38 337
83 38 997
88 54 318
61 15 55
38 62 517
49 69 66
50 28 203
54 2 778
5 25 142
85 46 390
75 65 685
17 69 821
5 63 596
80 62 556
96 49 260
40 85 681
18 81 113
68 8 94
12 7 881
20 29 59
3 14 304
20 71 527
23 58 244
9 2 467
44 16 20
5 85 658
81 90 92
34 64 635
24 98 380
47 0 418
91 60 144
35 63 350
8 96 837
46 61 315
33 72 133
16 43 379
0 59 895
42 12 176
53 94 321
81 78 241
36 30 13
44 97 694
71 62 750
55 35 116
26 43 782
19 28 320
82 4 827
49 67 665
47 65 241
35 68 700
7 64 335
79 44 551
95 89 448
48 49 726
73 67 887
62 74 854
46 80 691
17 78 419
68 22 26
57 73 91
84 50 177
37 42 256
29 25 18
67 76 619
48 40 666
91 3 348
37 84 149
66 38 784
40 20 936
46 41 434
96 46 20
43 51 410
22 86 790
32 72 403
64 92 603
54 49 639
31 79 288
3 95 963
35 51 58
35 74 69
16 48 701
51 68 969
26 17 563
17 19 751
57 15 307
30 4 197
47 20 989
51 70 926
87 17 217
33 28 333
57 92 592
41 10 818
92 75 834
61 56 16
45 55 256
49 63 369
49 25 432
49 79 759
44 65 231
94 44 918
14 57 590
89 27 720
95 57 646
0 4 965
0 2 234
55 8 276
75 70 308
85 73 293
12 9 234
44 44 394
14 59 674
62 11 462
58 45 991
62 54 253
