100 2475
89 9 800
19 56 730
64 84 399
11 2 584
22 47 628
77 88 433
34 5 429
7 22 862
8 26 259
48 10 854
58 29 310
65 41 484
8 93 116
73 9 699
92 48 154
56 74 193
39 34 183
39 64 963
22 49 159
57 86 938
24 19 587
89 88 856
74 16 937
17 84 425
39 32 791
10 24 979
10 84 82
31 51 116
57 82 973
89 89 770
15 30 106
5 36 97
1 52 363
13 69 56
46 38 506
21 29 936
60 64 122
35 91 649
29 82 397
14 13 113
45 9 396
90 5 605
69 99 16
44 44 992
3 63 474
95 26 607
23 46 851
3 23 141
62 54 27
37 70 333
0 79 528
58 40 48
11 87 52
51 53 338
16 32 979
88 27 580
71 85 915
65 28 314
26 55 42
83 82 163
71 78 173
44 74 341
45 63 854
85 23 850
22 19 923
73 0 831
90 82 634
71 44 141
59 24 263
28 32 319
79 3 467
91 7 462
68 84 517
76 73 334
95 38 384
26 51 778
74 22 56
78 26 522
78 15 476
58 85 125
38 62 17
6 64 243
23 50 577
0 10 502
60 85 671
37 8 341
72 40 822
61 78 469
63 0 955
21 17 559
93 57 196
69 20 651
29 59 634
49 47 451
68 43 605
65 65 955
8 40 369
8 99 862
79 63 318
91 18 471
36 99 451
96 65 682
99 25 582
54 13 717
50 66 734
15 62 185
52 90 654
63 45 348
33 20 814
22 52 965
50 46 147
53 23 664
43 61 145
5 14 829
27 9 817
83 36 230
71 76 69
66 73 626
66 21 651
44 93 516
57 54 670
57 85 267
99 34 984
99 84 823
42 4 684
3 21 684
34 34 263
93 14 859
58 35 260
70 41 846
37 0 509
15 35 742
39 74 605
44 9 714
89 27 630
12 94 614
39 95 990
59 8 119
29 38 626
47 63 980
87 58 917
65 11 191
82 66 89
16 92 440
69 52 698
83 81 348
89 85 250
47 17 702
4 94 389
95 31 152
42 21 752
78 99 72
43 19 653
2 27 109
28 74 566
15 63 534
16 55 562
43 56 969
50 68 676
37 56 11
85 30 381
30 94 62
25 49 257
25 7 546
75 0 558
44 32 360
38 26 138
95 33 584
30 4 525
11 7 287
13 29 124
46 89 35
41 23 213
36 3 192
38 50 239
27 3 131
16 2 797
0 54 639
21 59 667
41 21 167
14 58 688
76 36 383
69 53 894
17 64 883
87 95 863
35 34 645
9 81 894
7 18 879
17 46 261
33 57 129
69 48 331
62 28 251
81 58 955
41 37 446
38 86 633
0 32 322
50 10 357
31 93 603
20 5 508
57 21 757
97 69 716
23 70 122
65 74 228
64 32 184
92 60 301
38 10 697
35 84 867
62 15 506
63 67 929
99 76 198
33 42 884
15 94 952
87 11 6
63 89 752
26 40 414
14 90 923
65 72 789
13 81 787
65 92 176
34 83 571
42 19 453
72 81 796
37 4 822
18 85 347
46 56 735
71 94 518
40 10 661
67 23 55
26 45 267
74 42 859
66 0 315
44 47 651
54 73 3
97 98 15
12 79 42
85 7 109
98 35 462
32 34 168
8 89 191
85 79 333
35 12 647
73 96 106
79 53 741
2 31 467
1 36 598
7 91 962
21 70 822
78 23 561
3 58 591
48 38 800
97 94 948
64 49 330
79 12 25
25 39 803
17 12 453
14 14 763
28 6 73
34 24 455
3 34 229
60 11 273
64 8 535
76 23 585
85 27 775
26 37 251
66 72 425
83 94 406
22 16 463
62 8 105
79 41 191
85 84 112
49 27 65
17 85 3
0 78 335
29 72 330
46 23 566
2 30 358
29 3 169
26 88 453
43 60 576
4 27 861
0 56 420
63 9 836
3 39 467
73 76 956
80 2 849
19 17 484
58 63 630
18 71 122
50 35 152
33 35 248
64 33 945
82 42 816
84 72 858
2 97 972
47 99 513
29 65 700
37 75 319
13 95 855
27 77 409
57 14 707
21 28 201
55 89 462
35 59 451
68 29 142
74 61 743
92 84 190
23 1 783
28 91 891
38 21 638
37 18 402
3 31 699
83 17 814
3 6 332
30 24 165
21 32 243
9 22 793
24 95 246
83 56 450
62 67 170
55 64 746
49 88 989
14 51 313
98 73 209
49 82 299
1 18 612
51 64 180
39 90 791
39 54 72
55 99 925
68 88 347
36 81 521
8 79 68
98 30 187
7 47 196
93 32 788
43 29 532
13 15 690
33 38 895
36 37 768
26 52 104
94 87 910
19 37 488
97 0 926
61 22 806
1 85 449
7 75 413
91 96 885
28 81 728
20 88 984
80 54 506
56 80 297
3 62 649
73 78 967
74 89 883
86 67 677
13 63 724
29 36 924
56 39 874
1 62 514
31 94 365
79 25 242
11 79 681
88 29 536
57 32 116
15 36 990
0 9 489
7 89 83
3 70 350
88 10 822
77 50 3
83 86 457
58 6 349
87 81 800
89 21 127
9 86 867
41 81 987
98 19 720
31 77 323
55 4 722
62 17 499
36 60 46
35 79 966
77 1 643
4 58 472
14 25 999
28 5 77
38 30 29
38 76 25
2 24 603
13 47 988
58 7 994
0 81 44
86 53 174
23 59 545
95 34 676
54 50 322
40 32 506
58 16 21
46 87 290
63 64 772
48 36 852
23 30 429
32 14 811
87 75 524
3 33 109
58 59 703
76 63 769
50 62 598
74 53 932
89 92 528
27 96 872
15 75 848
36 1 633
39 62 645
91 61 713
52 51 319
76 24 133
0 66 135
9 83 506
56 90 827
57 48 440
17 40 893
25 96 952
72 77 965
97 67 154
64 11 212
38 96 191
25 20 472
33 58 238
75 13 513
65 79 768
30 42 597
86 86 395
28 26 738
82 12 44
16 80 835
56 46 620
7 88 873
54 91 56
74 46 111
84 73 466
51 23 242
23 72 713
31 63 600
80 56 929
85 11 863
77 42 417
33 56 757
74 98 248
40 55 418
84 83 834
80 71 690
54 83 444
65 8 762
35 74 978
26 27 680
38 18 750
77 95 377
68 27 584
68 25 660
18 60 746
40 11 348
72 32 981
6 10 323
3 15 828
60 2 84
9 38 397
63 10 804
54 94 798
11 78 28
85 59 24
88 99 389
70 45 541
33 75 572
61 38 644
62 0 354
20 52 28
29 24 373
7 58 309
26 84 979
70 49 520
70 5 405
57 34 767
24 27 790
49 89 302
16 5 437
6 11 74
34 69 900
21 10 825
91 37 320
73 61 686
90 84 295
10 72 736
12 49 951
63 33 569
10 12 140
86 65 662
34 14 738
85 28 439
79 28 261
3 73 91
83 99 297
99 39 145
56 83 298
42 1 435
72 82 971
99 16 624
37 79 560
71 95 781
26 67 502
34 79 115
98 39 874
98 51 262
98 10 928
19 0 847
45 43 614
61 62 455
63 46 101
44 95 182
56 10 803
32 91 612
77 45 674
9 85 819
35 83 329
90 97 893
9 35 480
55 15 580
57 11 401
26 98 474
19 30 628
59 21 152
92 42 47
33 4 626
31 67 310
11 27 995
70 27 788
61 18 564
16 36 553
61 84 871
86 17 672
10 78 714
65 9 10
65 6 437
7 64 256
79 43 82
85 88 940
34 36 876
76 30 427
36 87 486
97 4 834
40 46 816
76 14 955
37 31 638
96 26 725
5 26 790
27 25 258
66 4 124
87 46 601
79 21 934
17 55 386
30 96 672
94 52 499
10 31 154
70 24 849
38 47 284
62 56 438
57 88 94
11 24 812
31 52 106
96 64 245
41 16 320
86 85 763
41 34 340
97 65 162
64 66 49
68 57 405
36 54 955
3 2 279
3 64 444
87 37 805
12 65 36
11 47 757
43 26 430
38 28 389
77 31 800
52 97 580
89 53 503
90 10 657
38 55 779
99 86 945
24 7 727
17 15 71
47 62 31
60 45 982
58 72 780
21 62 901
40 49 856
17 66 14
58 49 834
81 21 714
99 62 906
92 59 863
5 21 771
50 60 145
64 20 386
11 96 725
43 96 833
89 47 995
47 95 154
39 42 372
96 70 401
60 73 868
94 51 121
61 91 493
48 85 890
43 5 529
77 32 593
68 82 532
95 83 582
96 51 880
38 25 194
29 84 881
64 50 160
77 49 359
73 86 391
28 50 829
91 40 621
61 12 745
88 67 655
35 60 184
57 30 784
77 4 766
63 83 342
38 3 112
56 3 744
0 50 210
6 76 261
22 15 971
71 8 380
66 77 624
26 69 87
65 44 528
20 66 618
77 64 352
46 69 508
34 67 98
75 63 699
13 31 263
66 97 810
12 0 159
93 82 211
17 2 357
22 40 154
96 21 48
61 75 911
37 11 548
48 11 657
95 75 913
2 54 831
82 39 238
25 13 904
53 95 987
83 80 614
51 85 472
25 67 390
8 6 279
63 61 15
34 55 662
89 63 356
83 59 373
68 36 850
87 92 590
3 82 456
35 25 181
16 8 758
36 2 697
23 31 414
18 64 205
29 61 233
29 0 406
91 47 843
41 22 228
54 26 294
73 79 65
77 23 123
49 52 822
63 69 461
65 70 932
56 29 101
37 68 225
83 40 585
80 85 244
93 63 44
10 20 39
46 32 941
80 14 191
70 39 626
98 74 540
0 64 688
87 33 516
63 75 280
10 29 674
40 33 115
96 19 115
52 12 336
50 7 882
66 41 743
68 66 494
83 76 38
66 74 877
33 81 44
96 43 935
38 88 683
23 25 92
91 78 831
52 8 524
84 54 84
71 42 548
32 63 771
18 97 664
60 13 826
17 74 109
64 67 315
59 82 475
90 49 499
75 55 925
52 6 254
62 46 516
90 42 921
85 75 424
82 32 587
3 0 565
41 27 88
50 29 122
17 83 919
30 32 120
89 1 325
65 16 767
49 26 284
16 72 808
36 66 261
66 68 682
31 11 92
44 53 522
45 23 155
73 44 685
46 61 542
87 99 333
19 12 702
75 46 841
94 16 135
74 71 128
33 93 1
7 35 262
15 21 709
0 19 186
13 3 908
16 61 195
21 21 447
91 11 199
60 83 51
60 55 346
18 51 864
65 97 681
63 91 285
84 65 165
42 9 414
47 14 148
80 75 696
42 45 861
54 48 813
30 23 319
95 59 178
33 86 693
55 26 441
59 23 231
86 15 146
28 0 137
69 34 939
80 82 870
54 23 320
77 17 285
53 19 795
74 73 867
95 94 162
69 2 571
39 70 783
85 42 947
18 27 824
32 7 908
91 62 290
45 83 920
66 83 553
33 21 74
94 42 392
35 24 280
28 42 127
23 51 292
84 91 160
64 36 977
31 89 248
65 95 843
68 35 626
97 83 251
28 18 870
52 29 717
22 82 99
83 44 126
22 70 913
67 2 392
80 20 791
44 7 589
52 65 803
20 58 968
67 95 630
78 98 354
10 87 140
8 13 436
9 37 273
11 54 868
57 9 318
60 89 389
92 91 262
34 56 286
66 49 99
57 97 496
97 35 601
44 23 322
2 75 549
16 69 958
93 29 589
22 58 541
64 45 614
35 0 210
15 3 203
49 12 835
71 17 865
39 25 298
3 48 714
86 91 126
84 75 7
23 37 512
33 69 656
0 49 491
43 69 694
48 95 483
18 94 391
75 86 990
54 80 903
47 71 449
35 94 707
43 70 606
78 81 375
27 84 400
36 7 410
17 51 371
37 61 192
74 55 621
83 31 180
64 94 846
7 38 936
70 26 588
11 18 309
19 8 473
9 32 793
96 4 576
91 22 353
90 19 689
47 94 138
73 71 717
55 90 807
91 2 153
54 70 117
76 3 683
87 26 887
74 11 352
45 48 754
42 67 621
38 67 240
71 81 869
78 84 716
56 35 555
63 40 405
55 18 897
52 24 498
34 46 276
89 87 496
49 83 101
31 41 633
72 63 576
45 56 842
11 53 669
96 94 423
98 75 413
30 54 33
77 63 565
7 33 850
79 22 447
29 31 138
64 51 899
13 86 649
70 33 292
84 35 304
13 2 981
90 16 227
89 26 977
35 72 557
0 46 332
