100 2475
54 10 248
22 87 895
0 78 858
2 52 557
55 59 529
89 47 539
45 34 631
64 52 271
65 15 987
76 69 284
42 84 842
93 7 379
44 59 596
91 66 176
67 0 925
68 12 817
32 91 296
87 75 647
28 58 22
95 54 523
77 40 585
3 21 561
7 31 14
15 11 848
9 45 47
37 88 418
58 15 365
70 92 681
18 46 139
94 23 331
5 75 108
17 79 396
69 68 863
96 6 581
28 61 403
78 17 375
49 37 706
31 2 609
31 82 579
96 20 438
87 68 483
74 11 547
84 20 878
14 35 392
17 87 500
27 0 32
85 79 965
69 31 342
25 38 457
77 48 645
4 83 329
49 19 69
72 77 927
62 20 34
36 55 598
45 6 86
38 31 634
56 95 958
77 10 308
1 49 155
29 74 353
60 85 675
51 8 568
65 83 428
89 54 428
16 84 5
2 44 619
0 89 979
70 30 577
4 53 743
97 94 8
22 54 948
5 9 427
92 98 542
59 81 883
38 91 577
67 25 555
68 0 306
21 38 551
29 92 780
23 15 75
85 3 361
75 46 512
44 62 141
38 28 376
91 78 78
21 70 274
33 97 239
8 8 783
95 35 817
18 88 305
15 42 557
93 19 868
34 53 792
43 37 43
32 18 50
12 71 502
46 45 359
11 24 466
18 62 897
51 38 302
8 55 827
2 28 485
94 42 706
28 59 17
46 20 405
95 49 465
12 32 150
15 81 123
66 78 308
27 91 460
54 4 972
36 6 950
39 45 67
0 96 482
7 54 444
11 18 915
16 97 780
58 81 451
94 62 579
18 65 552
86 89 133
95 58 228
84 39 432
82 2 555
38 36 346
8 80 68
75 79 158
57 71 125
46 19 762
55 52 505
72 38 242
95 14 761
87 92 294
76 47 795
27 73 583
15 32 398
48 21 199
32 69 529
65 37 520
52 35 355
10 18 127
47 77 683
14 21 261
92 77 291
24 57 266
84 43 216
51 3 33
95 98 624
31 77 382
66 25 288
81 37 347
88 43 404
49 34 200
6 73 780
59 84 979
9 70 309
63 39 849
76 56 859
14 24 78
29 4 905
97 79 32
77 44 896
16 4 245
74 99 930
57 57 352
69 42 938
74 68 187
14 16 355
94 94 453
53 56 115
40 71 374
6 91 891
62 2 395
53 66 661
13 9 263
37 56 176
50 91 320
11 95 521
71 21 316
31 91 71
6 4 362
98 1 858
10 76 517
27 12 907
96 44 707
25 65 801
45 26 214
17 51 820
12 74 588
97 51 850
36 8 876
19 18 162
1 88 911
67 31 94
83 32 27
64 68 505
43 39 289
94 1 361
82 39 631
26 2 310
76 68 87
24 99 558
67 46 360
73 18 699
63 7 824
44 34 818
56 15 27
41 92 862
51 51 819
9 3 38
76 44 822
98 32 617
52 19 282
98 22 752
28 29 340
94 7 341
28 73 342
0 76 660
58 91 577
22 37 31
27 8 164
53 0 918
26 49 888
3 54 88
56 45 536
59 85 691
59 43 522
78 45 974
39 37 937
31 39 729
32 59 762
70 59 329
43 13 485
83 75 27
19 87 174
90 70 699
89 49 669
85 2 25
74 28 872
92 54 246
17 56 748
50 28 7
26 74 966
9 99 340
53 22 12
74 85 707
84 94 29
1 4 90
39 41 649
33 96 93
32 97 557
76 72 678
23 83 489
86 34 930
35 62 416
13 25 747
80 77 275
98 49 577
44 33 93
99 78 850
86 20 439
80 75 153
40 68 700
86 78 650
29 14 422
51 81 58
22 61 401
24 54 907
61 54 500
64 9 371
4 27 622
60 50 95
30 49 555
53 97 267
60 24 284
79 89 185
0 38 736
58 71 211
89 74 306
84 16 714
78 47 171
62 74 899
18 73 833
36 7 217
56 4 787
69 16 196
80 9 270
34 77 683
19 44 888
8 50 6
54 12 681
44 12 667
29 83 484
76 88 498
81 47 765
67 95 387
99 5 140
24 14 18
16 45 745
52 25 827
5 92 659
1 16 391
46 96 70
43 22 888
96 40 615
80 8 954
71 11 128
32 55 816
95 91 880
81 99 735
88 50 858
28 88 645
54 16 77
41 75 479
78 23 669
61 88 968
22 70 57
65 24 244
76 39 529
1 13 472
71 18 598
89 12 298
52 50 120
35 57 218
54 6 840
45 79 307
35 82 14
60 54 58
74 87 37
10 34 571
56 87 28
49 52 987
55 76 571
75 12 606
63 13 511
21 77 675
77 9 466
5 24 573
62 48 43
88 86 386
9 61 19
68 36 896
60 26 182
4 45 723
29 64 999
0 4 832
61 50 914
44 57 435
25 87 381
36 5 819
40 56 706
39 88 706
30 90 22
88 73 606
18 32 361
98 54 88
87 80 283
73 28 573
79 56 310
29 93 825
92 66 210
96 28 750
83 85 196
27 45 171
17 88 972
60 70 983
20 58 745
56 59 215
28 70 802
45 20 460
22 47 620
8 0 909
91 84 200
71 73 829
14 59 668
40 49 965
29 17 729
48 63 255
30 26 71
83 19 451
45 62 381
4 6 345
52 6 584
22 58 545
11 65 473
31 85 681
49 80 940
61 8 883
30 56 437
13 43 504
89 51 950
95 17 255
59 45 379
47 95 419
49 59 544
38 84 723
9 77 141
26 83 171
48 29 308
74 88 372
25 85 320
99 44 14
54 58 876
23 6 587
91 71 320
70 20 351
93 91 286
81 54 489
28 13 987
72 82 179
61 23 532
80 29 334
66 13 994
86 5 765
55 72 451
84 11 558
18 66 188
84 75 108
25 70 282
54 9 237
57 87 470
9 48 827
40 52 732
97 86 92
29 97 799
39 77 41
89 19 489
67 34 244
17 2 904
70 28 105
40 90 937
10 67 953
35 48 804
41 58 4
47 12 410
97 42 715
42 66 819
41 18 493
70 94 204
26 16 593
0 65 957
74 94 333
84 22 738
7 36 733
80 55 700
94 36 168
30 43 563
5 91 255
83 99 874
64 78 71
69 50 930
79 40 269
51 57 93
0 67 879
5 71 194
91 68 648
52 27 48
28 68 377
23 20 565
69 86 124
7 51 627
52 28 98
60 1 175
93 26 640
52 53 573
25 34 262
32 61 174
67 42 308
44 85 449
88 29 272
85 36 325
60 30 211
3 60 214
60 73 45
41 5 320
2 19 249
56 77 291
32 86 161
52 32 449
87 23 22
26 91 90
95 89 49
94 31 548
40 64 194
99 58 331
20 48 51
91 10 912
25 27 483
35 72 700
78 89 322
53 99 198
72 4 477
14 42 295
91 49 982
67 71 535
34 43 984
59 52 269
48 92 451
94 34 544
71 28 176
73 15 273
74 95 616
45 95 825
53 32 921
23 69 263
19 99 474
56 61 726
12 58 808
32 13 102
3 18 265
34 70 604
20 83 113
91 80 627
80 57 891
55 56 152
75 0 182
99 23 752
31 56 648
3 32 892
28 84 493
6 87 724
33 77 69
92 85 164
69 44 741
82 20 132
37 1 268
17 99 495
65 21 250
28 56 530
86 67 835
1 71 945
52 96 150
14 9 364
60 28 972
87 2 616
99 31 241
35 51 72
87 21 381
6 34 293
82 6 596
89 53 550
37 67 752
47 40 261
48 1 962
14 80 206
37 94 44
29 72 415
98 66 192
22 7 4
58 51 421
45 52 648
87 89 214
85 92 552
16 94 410
42 73 589
27 3 614
63 28 210
32 37 685
40 14 809
38 19 36
56 9 925
27 38 511
32 89 992
55 34 854
89 28 642
66 24 700
14 31 811
41 63 261
71 82 769
72 37 589
79 26 707
29 43 52
52 23 595
56 5 805
68 87 922
97 20 408
87 43 475
56 54 253
3 3 56
88 30 744
44 90 510
85 97 643
52 1 732
39 10 126
83 41 8
60 87 736
83 97 724
46 91 46
49 5 608
81 69 944
21 0 965
94 15 887
65 59 414
3 78 175
88 85 349
62 29 399
0 28 339
44 65 146
95 19 329
44 61 548
87 74 642
30 52 523
14 23 547
74 37 175
