100 2475
33 94 827
50 39 945
51 13 536
56 64 493
59 32 2
40 56 738
65 13 800
63 63 948
10 59 590
7 40 758
41 92 869
12 15 468
35 17 549
92 8 135
86 81 807
69 45 744
99 13 429
74 52 139
67 81 173
72 35 477
43 57 742
30 1 884
5 28 301
33 63 241
80 19 920
27 16 898
36 67 295
26 33 655
16 62 30
40 20 343
3 94 175
85 31 953
89 98 234
97 27 3
63 15 289
85 61 616
49 27 403
99 27 48
89 90 802
32 80 455
3 95 484
67 5 768
61 65 780
27 43 646
16 82 583
50 93 45
83 24 265
39 42 101
56 37 169
35 29 929
29 68 435
95 86 702
51 21 638
96 98 847
16 93 754
75 50 216
19 37 320
29 99 185
23 56 296
92 32 889
52 25 836
2 77 258
15 50 682
4 15 83
34 80 534
65 15 534
13 32 743
4 80 946
93 21 749
47 49 761
8 55 269
27 44 788
21 13 537
58 45 13
47 46 945
62 95 457
56 96 691
15 26 760
65 89 854
1 74 861
50 64 253
0 72 220
54 52 250
16 34 995
92 51 628
73 24 928
62 22 213
70 97 548
23 44 187
31 24 175
80 1 899
93 88 984
50 7 729
21 71 182
13 64 748
43 60 948
42 53 53
5 64 803
74 95 73
60 96 36
97 30 240
94 78 844
87 6 233
85 11 938
86 79 747
96 49 830
84 49 956
39 40 615
67 56 226
8 86 879
9 70 39
83 84 40
35 85 473
78 91 845
73 6 353
65 2 189
82 80 102
83 22 319
59 72 461
64 80 934
10 92 599
23 4 852
1 62 408
57 71 782
16 46 332
11 63 787
73 21 669
55 92 348
83 55 47
86 2 442
65 40 575
37 21 230
11 94 923
74 25 946
57 37 230
56 25 537
73 85 507
13 16 618
11 96 829
24 6 854
73 57 548
9 90 987
23 17 251
94 40 759
89 60 549
56 73 931
31 87 136
77 23 602
69 81 461
43 74 662
21 76 554
84 92 708
51 86 565
10 1 337
31 91 248
81 33 913
20 92 279
16 95 32
2 86 782
10 30 26
79 67 702
80 93 146
55 29 665
20 29 360
89 53 856
52 8 3
47 91 301
83 46 624
18 19 905
84 3 146
46 10 165
48 98 704
66 23 633
26 35 115
46 48 658
69 75 544
51 95 896
0 37 743
87 55 40
89 5 115
49 20 721
97 40 578
57 28 981
82 84 847
42 96 716
72 38 742
65 87 962
68 83 35
48 70 48
46 32 558
41 44 854
3 70 832
80 75 665
79 36 676
32 26 416
32 49 819
97 87 709
20 46 94
84 52 685
55 66 881
13 44 189
95 47 477
57 83 915
16 59 411
19 72 929
94 32 512
54 60 933
24 7 869
12 77 860
20 6 609
86 95 928
43 81 865
87 32 906
53 66 910
45 15 268
59 85 736
39 6 686
33 54 386
44 56 446
86 54 827
19 81 664
99 28 220
30 12 461
75 11 21
93 11 207
79 60 927
27 87 715
65 64 717
2 62 395
66 19 515
61 73 895
86 0 859
74 54 302
44 81 812
29 4 456
63 85 89
70 14 267
83 62 642
52 9 251
0 17 308
26 42 711
5 71 688
51 93 16
82 81 242
89 61 351
11 34 944
61 35 913
38 45 165
18 27 497
33 52 46
27 70 485
76 80 456
65 70 695
5 41 323
39 74 844
28 3 25
45 43 601
92 92 92
93 2 571
48 60 264
16 51 674
37 51 548
6 3 177
75 64 591
41 45 885
40 12 647
94 35 978
1 95 265
72 71 489
15 17 416
44 2 989
20 2 79
0 43 882
87 88 973
91 88 872
86 82 200
72 46 241
66 94 952
49 68 916
95 23 32
47 74 871
83 9 705
55 8 214
17 82 420
90 89 789
54 51 618
75 25 50
45 79 381
58 20 975
5 40 963
25 28 646
80 61 154
91 29 850
10 35 686
6 42 517
43 34 907
10 43 970
3 17 309
35 45 563
75 28 331
82 93 281
79 19 962
33 43 561
28 58 572
66 97 501
10 36 55
30 13 721
72 1 945
89 62 0
11 59 351
80 58 244
91 4 944
22 1 686
12 0 340
51 34 657
21 54 470
38 98 138
99 63 146
4 82 863
62 38 799
43 39 457
87 92 699
40 5 422
29 27 573
19 39 538
57 35 876
22 56 171
24 70 584
69 63 285
0 73 263
81 22 411
32 38 167
98 54 572
91 44 625
56 42 353
89 77 589
80 13 391
97 11 359
39 2 370
94 74 943
70 69 900
30 42 613
62 48 905
9 5 844
55 68 518
24 24 62
52 70 422
36 24 78
93 48 709
83 11 554
99 8 500
40 41 632
68 1 30
50 51 220
65 6 803
0 78 32
32 9 132
78 6 739
73 69 594
12 62 342
98 57 22
9 40 268
79 13 304
24 80 909
26 96 138
62 3 965
81 76 484
22 63 33
58 38 538
50 30 140
39 87 748
43 83 449
53 21 757
3 19 585
0 32 107
49 42 390
91 77 105
35 33 816
82 74 6
19 27 580
15 29 319
20 8 11
23 59 984
22 94 408
25 60 911
82 42 352
49 15 275
