100 2475
74 19 794
10 78 457
83 93 168
77 37 978
17 64 791
69 84 86
60 24 184
63 95 398
97 63 313
57 29 745
21 80 100
57 83 744
19 30 271
9 94 301
8 64 792
21 96 111
24 13 813
77 15 790
59 87 513
86 49 389
4 38 321
18 98 363
79 58 164
98 74 616
70 8 524
36 66 229
21 1 251
37 96 803
40 28 499
2 43 375
78 12 868
63 49 692
91 93 717
74 42 637
29 61 236
65 72 942
13 80 64
85 72 153
94 34 492
23 54 769
74 18 63
48 23 260
88 68 123
69 90 367
71 73 254
67 28 234
9 39 291
2 77 442
65 4 921
5 70 744
77 53 183
45 25 268
30 3 136
29 69 425
26 73 333
59 13 759
81 0 495
16 15 63
58 72 840
5 11 334
31 36 381
80 92 167
70 45 642
79 88 155
32 70 251
36 24 528
85 65 527
48 61 898
19 88 999
49 65 44
3 77 997
24 30 21
21 29 881
63 40 511
76 60 481
78 33 465
20 32 78
27 65 103
53 5 733
46 93 280
31 28 898
64 27 725
18 65 105
31 87 888
65 27 939
20 44 331
88 83 111
1 37 772
47 1 347
86 65 453
24 39 643
82 93 480
82 35 837
13 44 84
36 50 857
86 67 250
93 29 427
38 26 96
29 0 737
99 96 455
94 77 775
45 55 766
81 6 641
33 72 339
27 73 864
1 95 970
78 45 529
78 15 157
7 25 159
74 44 750
43 62 732
53 41 810
94 32 955
99 34 291
46 27 173
17 40 232
38 5 576
0 0 711
70 55 136
52 27 333
47 48 967
61 75 79
79 32 130
77 51 353
21 5 33
91 37 974
76 19 978
91 57 881
23 44 933
60 87 335
43 99 338
86 47 973
98 97 837
42 76 39
10 90 832
67 59 435
64 93 923
27 42 293
25 6 930
87 63 476
83 35 649
75 30 190
39 15 65
71 47 351
42 88 489
53 47 332
65 50 204
31 85 269
40 88 561
63 88 302
69 87 512
80 29 493
42 26 59
25 1 182
95 17 390
22 55 976
79 76 876
64 71 254
9 28 93
79 7 247
82 96 810
12 30 491
21 52 113
69 73 491
57 31 371
94 71 455
0 79 140
86 2 388
15 14 859
79 30 233
88 2 659
86 97 974
90 32 973
54 22 311
93 35 436
24 96 520
9 85 486
78 67 990
87 64 486
33 87 878
28 56 982
59 25 553
36 32 809
0 12 594
43 38 752
66 94 720
45 98 519
45 17 590
16 42 771
96 85 818
53 69 522
82 22 148
81 46 753
16 19 70
62 21 928
71 53 801
25 26 528
12 15 245
50 34 292
26 26 343
16 84 823
60 39 28
81 84 702
51 66 578
8 20 986
87 31 945
13 94 477
47 60 765
14 40 513
27 94 899
65 73 619
42 55 460
94 38 126
24 43 246
82 2 449
42 54 884
43 4 525
41 39 214
47 61 693
70 80 882
62 78 328
74 22 900
43 48 209
8 95 218
45 45 274
91 98 134
2 46 421
10 35 377
94 80 500
89 21 51
79 5 479
71 98 579
52 95 855
46 42 944
91 51 889
17 23 504
14 77 585
71 71 796
99 75 515
57 66 901
91 14 330
87 38 18
57 28 818
40 42 327
25 47 785
44 53 111
77 14 857
8 27 605
85 46 442
45 24 977
58 43 631
49 90 293
74 24 194
69 78 674
7 19 97
44 4 150
49 7 774
62 44 5
88 42 777
64 99 136
53 45 912
7 15 385
37 4 822
49 5 905
91 13 115
18 18 803
46 82 829
86 96 882
84 58 633
53 74 440
7 2 39
14 22 808
88 20 978
18 97 794
96 87 309
5 41 774
42 81 719
29 42 746
44 50 81
15 85 898
58 95 223
74 34 271
43 79 598
57 86 711
79 69 985
76 84 422
65 13 755
56 15 779
18 73 772
88 94 258
78 80 27
42 71 985
53 24 195
1 63 469
27 63 833
95 43 497
12 55 348
23 10 151
14 25 209
48 44 589
89 6 266
38 72 165
17 41 466
86 55 199
7 90 688
81 82 469
59 59 858
38 77 314
0 92 960
7 55 161
99 72 401
58 83 741
70 90 709
61 34 458
72 90 170
39 82 935
99 79 54
36 95 599
58 4 447
86 26 231
23 94 908
65 87 797
95 41 213
76 68 42
83 27 981
59 60 96
9 64 487
30 82 362
80 27 953
13 73 90
3 97 31
60 74 188
6 22 820
45 57 595
1 67 673
57 12 386
25 11 508
