100 2475
87 97 313
31 11 402
52 36 381
83 24 933
99 31 73
19 77 277
93 67 387
94 3 509
35 62 89
91 83 888
97 55 162
60 35 652
67 8 218
57 33 930
52 37 585
42 14 305
53 56 135
37 78 322
82 40 45
47 51 349
48 74 425
28 34 12
90 5 624
55 36 54
78 95 18
63 1 26
27 76 120
51 80 86
44 64 873
32 46 813
81 87 779
3 9 250
24 58 176
94 31 92
32 57 786
81 38 782
2 54 946
55 57 204
15 32 483
71 7 17
43 10 88
62 36 248
23 31 210
24 87 124
23 82 798
93 10 73
37 57 26
18 38 664
53 79 401
19 11 497
9 39 135
83 96 937
68 62 723
26 67 797
20 44 296
20 53 973
28 59 753
71 22 177
77 34 619
86 10 673
66 7 685
75 14 487
51 81 65
52 4 333
51 79 23
14 19 642
57 48 331
81 37 518
6 3 177
25 12 888
15 59 220
51 36 828
92 51 650
29 48 198
11 45 25
67 81 836
12 2 338
17 87 192
59 60 246
94 78 729
89 27 607
7 66 904
30 56 954
84 18 630
24 62 311
14 27 518
36 8 877
56 25 839
18 48 79
75 26 161
2 50 609
0 76 248
21 55 315
34 2 157
66 87 774
74 4 877
96 56 623
3 17 709
47 50 714
58 9 36
9 88 660
38 71 769
32 42 367
61 99 479
78 48 878
99 68 403
7 80 999
30 39 165
28 57 13
9 6 830
76 3 190
72 20 915
83 57 82
96 41 480
31 47 622
76 79 551
60 25 68
77 12 321
42 59 216
31 44 837
21 35 739
50 19 612
66 94 289
30 48 565
38 31 309
54 49 453
60 5 83
29 80 27
40 47 95
78 59 507
30 16 709
22 23 376
75 96 565
52 86 623
68 15 853
47 38 106
12 37 156
16 81 389
93 53 907
45 96 471
28 14 271
6 44 939
74 56 266
66 26 935
71 0 737
54 57 647
14 22 35
77 82 730
24 14 683
82 69 685
97 46 89
25 90 286
56 31 366
8 56 880
41 81 172
72 59 53
40 27 714
29 31 880
99 5 327
21 24 831
79 70 911
22 4 741
74 47 869
35 10 99
34 74 795
81 26 171
10 11 68
91 15 676
58 87 61
97 60 870
95 9 999
40 22 25
7 8 297
98 21 575
59 35 41
69 58 404
6 54 141
82 76 390
17 81 400
36 97 951
26 62 275
53 11 34
55 61 968
29 30 35
92 30 175
33 74 343
72 34 850
86 44 131
52 44 850
41 41 119
33 94 308
65 82 168
89 47 432
55 75 139
24 63 290
26 57 445
11 37 991
25 7 539
6 13 28
26 34 453
57 38 752
57 45 884
12 48 905
71 14 620
86 34 10
92 26 738
65 26 245
21 46 931
24 40 445
87 72 718
18 70 238
61 53 911
13 2 236
66 35 664
91 78 717
81 72 835
48 64 270
9 5 935
77 14 154
91 90 429
66 20 6
94 53 952
8 38 984
54 28 982
96 2 905
2 37 990
94 40 379
86 40 870
36 68 295
2 3 961
92 15 215
91 6 838
5 35 509
84 32 729
48 19 498
89 49 959
24 50 835
17 13 836
47 47 300
2 45 795
76 42 921
45 68 893
40 43 613
55 22 594
95 37 462
86 68 47
69 25 663
95 79 199
57 85 875
29 63 314
49 53 534
69 0 27
33 53 741
6 69 877
59 83 245
28 65 818
43 86 394
58 14 532
41 62 394
1 43 276
69 49 821
18 93 843
96 25 803
44 90 295
41 46 501
3 82 724
82 4 730
7 65 267
39 80 162
23 32 381
17 94 95
7 98 573
26 23 729
33 20 973
75 18 901
52 40 591
44 18 586
24 22 527
81 67 64
96 70 7
71 31 567
49 28 463
89 1 212
30 38 454
46 93 279
55 92 492
10 74 673
35 97 284
88 98 851
19 95 871
66 4 829
13 61 554
34 40 185
33 27 235
70 73 129
47 49 120
58 18 479
40 89 213
72 80 633
97 68 911
87 65 657
41 0 829
79 82 910
42 54 441
92 39 382
34 0 36
91 18 22
42 34 551
74 35 439
53 71 856
39 19 566
56 61 274
85 37 41
63 28 86
71 9 725
79 32 990
88 77 189
69 94 807
9 76 244
3 66 123
35 18 885
18 8 62
71 99 261
31 19 270
22 49 274
57 76 360
58 1 689
78 77 207
60 46 315
26 10 564
77 85 479
63 32 12
21 71 184
27 9 740
61 25 953
89 65 870
4 74 279
0 5 652
32 54 207
50 59 265
86 23 661
60 76 194
84 1 50
22 47 9
48 32 649
5 88 215
9 4 153
80 10 826
80 80 470
58 34 701
64 2 168
40 85 840
41 42 151
58 63 952
70 30 346
59 14 513
21 4 176
24 35 545
92 77 443
91 52 287
2 26 769
26 98 168
97 21 923
1 73 905
61 0 413
58 38 850
47 98 359
45 93 236
42 69 636
20 60 180
46 72 2
24 88 46
23 83 93
85 13 806
74 66 555
24 56 891
23 44 24
42 73 370
25 60 656
96 14 907
5 60 626
28 24 766
71 88 43
93 9 843
78 2 962
47 22 183
49 61 748
93 37 514
88 81 483
85 96 64
29 79 511
19 45 150
56 53 490
78 37 211
45 88 862
2 82 839
22 91 450
57 0 304
49 55 730
14 54 444
35 94 94
17 49 539
57 90 725
8 86 349
86 60 78
92 20 434
30 32 283
32 85 129
55 28 757
47 43 863
17 93 170
81 93 856
16 19 898
30 12 929
50 93 167
27 21 834
65 12 517
94 56 418
2 39 746
57 37 257
79 20 60
77 47 524
83 36 708
37 31 957
75 93 173
21 27 365
67 93 40
20 38 582
89 36 902
41 75 348
63 90 56
83 10 766
26 25 644
19 32 139
61 21 313
41 79 151
50 13 696
94 29 159
61 73 128
63 34 530
39 76 256
90 88 494
51 40 710
53 66 282
61 14 29
73 29 64
81 52 762
14 41 888
71 81 832
78 86 809
96 34 94
70 3 176
77 87 202
59 21 13
28 1 244
39 10 699
95 26 939
64 21 324
88 4 977
1 52 581
9 56 650
8 7 943
13 20 794
14 70 537
44 13 862
91 76 643
98 56 174
93 25 108
49 40 532
94 73 702
