100 2475
26 66 93
18 89 864
72 68 782
4 36 105
57 31 900
17 58 59
52 45 372
93 3 204
31 86 53
4 89 720
45 81 690
95 59 865
82 33 585
24 40 710
72 60 708
82 51 975
16 10 43
60 77 781
28 23 482
47 35 87
7 51 809
40 33 406
8 86 796
54 48 892
63 21 147
39 73 669
76 46 545
15 85 799
5 59 962
71 12 547
17 32 440
60 72 378
67 87 323
55 92 104
27 17 259
59 35 389
28 26 830
34 49 241
93 76 232
40 93 359
42 89 18
71 52 821
7 56 881
57 78 775
98 83 723
13 90 918
73 76 102
17 93 899
16 31 326
24 48 350
56 53 145
21 35 208
19 21 756
52 90 895
68 89 881
29 77 323
86 50 260
53 56 887
57 45 867
38 10 710
35 26 701
39 14 947
63 59 581
81 26 742
44 14 644
80 63 579
14 59 740
3 7 300
31 71 19
91 21 599
71 2 305
29 74 675
91 9 643
86 19 743
47 54 367
27 51 90
17 90 346
63 43 48
70 4 560
68 27 993
19 73 471
31 85 645
55 70 311
25 77 768
51 31 645
23 22 724
33 23 288
39 39 198
54 85 350
44 16 379
75 97 415
45 8 286
20 54 818
89 48 633
31 47 374
29 67 633
52 0 87
71 70 369
1 32 419
89 87 71
15 90 650
59 77 268
57 47 168
81 20 575
45 21 775
67 16 142
65 40 700
92 1 666
6 44 550
7 65 292
13 74 577
24 84 482
62 11 334
81 19 788
55 30 15
75 17 136
12 97 909
7 39 796
31 72 625
63 12 37
56 6 312
28 45 687
47 98 734
11 66 904
67 36 111
85 18 109
19 38 498
3 31 217
63 75 404
54 8 866
47 76 5
68 45 206
79 58 245
4 44 154
36 83 924
36 75 140
12 41 288
28 31 218
61 72 647
77 49 95
13 51 70
37 40 538
38 60 946
89 22 13
44 96 867
86 44 209
15 67 575
90 80 951
29 63 228
12 34 945
34 15 563
30 13 945
51 76 993
61 85 668
48 21 815
5 71 371
40 1 557
80 71 647
61 71 162
80 72 320
45 43 139
87 45 542
10 83 357
25 95 479
43 90 35
46 64 15
5 36 46
45 82 264
1 90 77
67 92 947
