100 2475
9 88 657
27 86 537
70 29 625
3 59 43
52 55 550
11 2 228
26 74 777
14 9 279
93 4 860
83 33 179
66 59 132
58 85 641
66 0 175
62 11 701
22 18 363
80 14 271
2 23 52
84 39 975
47 4 295
10 19 790
59 45 787
53 37 866
97 4 498
31 62 83
36 50 958
49 56 220
92 85 413
91 30 376
3 98 409
20 50 595
32 46 138
91 4 690
78 11 650
75 86 388
1 19 659
43 6 515
16 57 210
56 34 738
4 42 170
28 90 171
29 11 236
62 88 661
90 37 114
92 35 412
65 34 773
64 98 359
51 25 740
15 51 29
73 92 645
43 65 863
23 11 518
62 64 318
75 52 308
25 99 447
10 44 577
69 74 94
1 59 111
64 92 720
94 94 962
49 18 817
92 38 197
35 68 872
48 38 739
60 34 269
62 5 853
15 59 986
64 6 897
65 28 894
39 94 402
69 59 759
54 43 289
44 69 231
19 81 209
95 93 284
92 90 182
29 80 492
14 41 577
85 64 795
58 9 150
27 63 998
64 90 580
37 72 29
62 13 518
35 27 702
0 96 597
65 27 703
88 51 58
94 15 581
46 44 457
96 55 468
46 12 752
72 77 578
91 37 786
83 57 140
48 84 375
61 55 589
61 91 786
33 10 955
82 34 516
21 13 220
91 57 949
14 27 125
30 35 309
3 67 468
70 19 186
0 83 479
0 15 337
90 94 473
65 31 322
79 49 897
12 89 151
88 89 521
42 50 41
74 92 138
26 17 846
79 60 581
29 90 28
81 54 932
3 74 612
1 85 953
65 22 915
33 43 785
27 44 546
29 47 5
96 58 617
53 20 366
2 15 791
39 78 476
47 49 761
95 46 767
81 71 139
26 83 197
59 96 779
79 77 666
90 23 935
88 48 849
59 95 294
39 69 760
42 81 563
99 10 452
54 93 152
95 3 480
20 42 903
17 44 134
15 48 700
70 56 166
33 7 734
43 9 563
74 32 618
41 7 660
39 4 279
34 26 665
85 91 893
7 27 71
11 8 14
95 28 178
56 65 536
54 8 445
59 53 794
53 42 338
29 82 114
68 5 669
43 93 375
64 69 106
52 62 764
76 33 839
11 9 238
72 43 390
29 36 991
10 7 181
69 79 291
39 13 492
10 14 619
6 5 753
76 42 864
14 40 653
59 93 789
81 53 633
64 35 399
10 26 528
4 84 560
1 10 576
59 36 629
22 76 829
3 81 55
22 26 270
28 4 348
0 21 447
2 94 33
84 48 434
15 69 561
16 43 469
82 77 669
96 72 454
81 37 280
16 75 891
93 44 648
6 75 796
77 69 819
2 78 995
64 3 452
23 24 575
62 7 402
63 34 929
72 0 915
6 28 156
78 4 855
1 4 551
19 29 260
76 89 906
95 36 505
94 7 789
70 42 684
10 49 528
72 20 596
41 35 677
54 34 625
91 44 406
11 54 422
16 46 598
58 68 770
37 92 85
42 16 27
20 32 751
55 85 578
98 94 762
67 71 125
30 82 302
30 98 815
95 45 617
51 77 182
15 30 225
17 72 645
61 15 854
65 69 760
90 46 836
9 76 872
17 14 521
71 38 535
7 72 187
78 67 393
53 51 363
30 52 163
43 99 466
80 97 928
70 28 595
94 1 948
14 5 26
74 54 83
64 59 278
80 63 785
44 80 454
97 96 517
59 89 614
59 60 570
36 86 719
98 34 714
0 75 473
37 25 630
17 89 293
63 98 825
60 75 541
75 95 894
27 32 455
74 22 330
80 81 242
50 8 675
37 23 252
68 70 730
13 25 376
79 76 157
51 2 737
20 81 725
29 54 690
68 11 238
34 13 645
95 77 707
10 37 715
93 43 54
14 3 348
71 7 701
70 87 767
23 60 511
16 52 344
46 23 984
24 87 861
27 21 555
57 27 30
97 57 507
65 70 851
18 9 268
26 68 319
13 93 878
10 81 41
67 83 588
1 2 949
98 16 523
8 67 507
81 50 678
51 29 489
21 17 137
96 74 409
70 73 276
95 53 802
2 88 46
57 8 888
35 6 738
47 55 920
58 79 4
19 96 822
73 10 346
0 93 929
54 66 239
42 60 761
84 88 120
95 52 27
85 63 989
26 11 129
54 12 488
22 23 923
44 97 646
37 47 399
3 5 423
64 49 340
51 54 46
7 4 213
60 2 495
17 3 324
14 29 265
85 71 192
85 28 743
49 30 827
56 56 381
25 26 539
23 57 578
19 71 565
47 69 941
27 77 501
21 25 190
57 39 82
37 35 517
71 41 477
57 92 855
41 86 483
38 31 17
86 0 764
6 22 44
50 72 303
15 36 291
19 44 883
92 48 473
84 30 758
97 62 844
92 29 703
12 80 694
76 30 53
70 46 114
41 15 617
62 55 448
72 33 851
