100 2475
86 14 811
17 4 701
17 26 576
0 45 145
61 5 720
84 3 67
92 47 442
40 97 5
89 62 385
20 76 870
52 80 733
8 47 519
95 68 408
38 79 571
74 57 48
68 93 913
71 16 199
88 17 552
63 47 952
73 27 218
38 68 412
88 6 963
1 46 764
46 11 581
22 95 555
29 31 980
7 24 743
85 50 967
79 53 299
69 62 727
52 14 38
15 20 745
84 10 357
38 62 70
50 92 435
42 54 337
18 32 601
40 39 262
12 11 107
60 9 511
59 32 227
11 47 345
67 25 5
71 61 750
34 26 398
70 96 548
68 37 748
11 25 801
77 43 400
43 65 248
25 58 375
27 50 729
93 64 526
9 71 902
92 17 62
84 88 259
57 67 168
3 31 350
4 73 502
75 50 166
29 90 959
66 86 609
55 53 328
1 22 885
37 50 206
82 92 392
35 23 39
56 41 625
11 76 838
68 35 243
38 59 376
93 65 138
90 2 366
63 58 750
49 16 375
19 32 103
60 55 811
4 65 648
44 59 630
74 53 532
47 29 731
2 95 373
77 93 793
16 11 522
63 91 320
3 89 614
17 16 744
75 97 549
42 38 675
48 39 135
86 12 867
88 53 226
52 43 69
67 63 426
93 20 924
7 32 575
17 24 494
14 93 498
71 92 113
59 28 351
80 72 967
54 42 729
47 61 977
83 63 701
2 46 130
93 89 125
15 65 809
6 57 448
19 64 85
21 74 128
24 0 375
48 1 544
44 9 906
25 67 367
82 16 302
18 62 727
33 44 562
70 45 621
44 53 794
15 24 547
0 94 826
62 49 599
86 11 558
19 8 955
62 81 686
22 82 387
37 24 451
59 91 687
40 91 668
94 67 668
88 93 659
86 56 661
90 54 756
16 80 505
99 30 991
51 86 40
60 82 159
82 6 191
21 23 13
4 77 67
57 4 357
40 86 379
52 66 246
65 83 606
0 64 643
68 1 117
5 74 502
96 10 343
47 37 947
89 98 40
90 69 389
9 46 69
99 77 614
70 57 222
43 45 261
49 35 569
61 35 23
60 47 227
0 53 116
27 43 349
59 62 26
74 91 168
50 93 876
29 27 945
27 54 597
27 34 491
1 67 385
16 82 251
94 90 636
68 30 188
46 17 890
67 98 110
68 5 691
99 35 322
85 71 163
26 73 742
59 33 974
51 75 495
41 42 498
67 37 547
38 25 869
54 70 289
22 51 56
27 2 259
43 14 414
60 3 699
19 65 634
8 12 692
43 74 227
53 66 355
17 30 480
43 62 714
4 95 638
5 58 708
86 99 237
97 16 933
72 71 881
99 97 902
10 26 479
35 29 222
85 69 58
51 24 267
42 19 153
73 7 139
78 4 310
8 51 245
99 36 863
66 66 465
0 83 13
85 83 54
19 30 361
65 18 921
64 17 646
67 41 384
53 94 675
48 76 749
79 3 612
47 93 174
82 84 140
22 49 588
26 93 137
21 91 706
34 10 757
45 76 724
45 49 353
97 65 448
