100 2475
24 71 118
74 64 370
90 39 392
93 79 916
96 23 222
51 90 12
56 55 22
32 10 172
1 66 630
3 22 507
46 89 552
56 27 488
77 6 337
50 27 676
81 65 939
48 86 663
40 30 554
86 88 558
92 8 586
31 9 990
2 60 384
2 15 863
90 19 784
11 95 531
71 93 883
50 88 411
66 41 601
4 28 721
48 2 182
82 90 50
17 91 546
33 63 404
60 2 972
96 31 873
24 88 504
54 83 134
23 33 407
9 51 860
20 50 630
71 36 219
2 70 174
35 96 362
58 12 667
33 83 730
56 69 967
75 16 392
3 11 715
16 89 37
16 45 709
76 25 866
0 93 932
36 76 634
15 61 227
32 11 335
94 12 891
83 13 410
32 42 489
2 26 68
93 54 543
42 48 449
82 10 270
40 96 948
21 77 254
26 96 231
42 8 806
95 74 101
52 44 38
50 95 958
57 8 549
44 21 830
50 0 535
27 26 612
42 35 725
69 73 415
74 11 606
68 8 3
59 39 643
16 24 329
90 17 44
98 48 999
49 82 960
14 59 407
74 95 473
41 63 311
39 16 335
91 72 269
88 56 570
24 35 311
29 83 89
61 9 640
59 63 378
43 37 797
85 97 785
63 21 549
21 32 671
3 77 338
8 17 996
79 32 590
98 99 691
14 4 579
64 39 504
18 64 602
55 66 838
67 34 448
58 29 433
34 91 507
6 19 850
92 32 780
31 81 327
53 98 109
90 94 447
51 30 173
28 58 659
82 27 910
14 53 592
66 86 734
81 85 499
69 12 889
18 73 877
10 10 971
33 44 268
11 92 934
46 25 889
64 29 604
59 53 775
9 89 407
54 32 582
10 88 373
0 29 174
28 48 28
42 19 839
46 22 157
34 28 72
14 41 479
50 37 246
4 68 173
52 88 707
67 68 254
33 91 791
29 0 500
99 64 690
23 64 750
95 49 740
46 56 463
48 83 950
94 24 949
83 88 194
22 4 278
73 62 689
45 68 650
6 61 163
60 96 780
48 71 560
72 59 376
92 63 381
4 31 983
26 74 464
60 90 536
32 97 602
44 77 337
98 20 533
62 35 342
63 2 377
9 43 125
39 20 622
7 11 230
1 9 293
70 70 589
2 87 52
42 6 584
60 17 340
44 43 107
79 55 275
16 91 962
72 10 802
40 79 198
37 69 306
8 35 108
75 98 630
26 31 895
0 24 512
91 54 633
89 81 381
79 92 253
87 36 63
44 90 164
34 78 837
85 50 708
98 93 484
86 85 577
83 36 412
52 47 349
81 27 751
9 23 773
31 0 346
67 70 114
6 48 232
63 40 784
46 8 347
76 80 152
52 79 386
13 38 737
19 93 89
61 23 49
76 99 500
86 21 386
7 48 882
36 7 57
95 56 149
90 11 285
72 57 165
57 98 970
29 20 984
98 68 382
14 77 850
22 74 715
29 96 895
63 38 811
4 44 458
3 26 598
2 98 340
85 44 169
43 90 291
26 53 649
69 71 533
37 47 641
48 59 305
17 24 564
47 94 623
37 16 762
42 14 377
51 42 132
48 40 263
3 89 728
74 53 311
3 13 743
9 17 724
72 80 357
90 13 291
55 2 841
27 63 696
46 46 454
59 45 350
60 67 157
84 36 528
20 91 65
39 57 651
58 17 456
54 74 434
41 38 141
26 5 891
79 71 970
86 29 942
43 49 578
27 57 120
16 78 598
14 97 143
58 10 810
7 59 727
87 72 347
62 6 388
77 3 719
49 15 183
