100 2475
74 69 724
18 39 536
50 24 414
18 44 52
21 72 813
8 96 243
94 79 944
43 19 865
26 19 634
42 38 738
75 50 974
3 50 654
52 96 755
69 94 679
46 41 749
71 59 125
59 9 853
2 47 268
35 50 964
50 88 948
5 55 478
10 81 218
82 6 585
47 99 549
99 68 157
55 22 936
3 24 888
5 56 221
62 27 971
99 30 256
80 33 961
69 82 911
63 19 430
2 63 663
21 35 73
4 59 841
15 96 974
50 80 798
29 1 436
94 81 223
31 52 464
38 83 196
60 79 56
91 71 94
50 94 20
63 56 670
73 11 789
29 43 451
73 49 690
58 83 897
74 90 924
13 26 628
20 47 330
82 90 606
5 72 685
70 1 174
69 77 627
4 69 343
80 67 820
11 72 945
82 18 579
33 85 417
44 48 334
60 92 585
30 88 736
15 61 315
50 15 248
27 68 893
61 33 990
3 14 269
86 12 121
12 74 173
8 22 441
9 29 347
4 86 1
90 0 495
86 55 517
70 32 276
36 45 689
55 52 690
48 26 867
26 11 453
98 68 581
23 14 630
75 33 135
70 39 971
22 37 222
56 6 955
52 0 520
28 75 257
77 65 468
37 17 681
27 51 910
27 78 862
47 20 187
88 87 79
16 28 210
73 37 442
83 33 125
17 50 480
67 56 90
42 54 322
65 62 720
80 15 394
2 74 700
0 20 689
11 51 689
93 39 144
95 15 757
73 53 801
91 39 113
38 78 866
87 98 281
72 29 866
91 36 774
18 18 683
61 74 109
27 73 682
97 79 229
57 78 755
95 39 451
75 58 765
48 43 214
7 18 93
3 13 149
93 37 214
23 85 416
96 4 988
45 57 77
25 62 22
78 33 126
64 37 553
8 33 780
28 0 28
26 10 113
91 68 631
64 95 729
26 35 669
57 8 80
52 97 242
15 91 524
44 54 189
46 5 189
47 19 604
35 97 947
63 73 855
13 53 353
39 80 730
3 39 508
91 13 513
50 56 202
4 98 503
31 97 84
94 26 747
27 85 59
1 95 759
44 3 143
96 21 272
95 42 77
42 52 965
56 20 376
26 14 750
29 50 524
21 36 48
56 91 531
44 39 866
85 57 108
49 91 531
3 82 441
36 77 831
62 70 141
79 21 740
47 31 802
76 29 328
5 1 132
24 68 896
23 18 698
72 75 395
96 40 476
54 30 164
20 88 557
53 81 649
61 88 565
79 91 958
39 76 508
68 41 107
