100 2475
15 47 291
15 3 59
56 44 190
97 72 436
56 38 147
84 19 450
0 43 396
85 24 678
56 55 701
98 32 922
29 84 419
77 76 813
22 96 290
49 86 825
77 98 821
85 5 422
10 73 833
34 14 336
71 48 198
75 31 596
20 0 163
49 35 746
30 41 74
50 26 133
31 9 634
33 7 133
43 1 881
80 3 838
96 61 247
26 53 751
9 32 585
87 32 595
84 38 203
5 20 933
0 90 491
1 36 131
51 14 685
27 95 831
84 1 551
68 54 754
37 86 5
66 3 111
36 34 83
20 72 920
14 95 665
81 32 755
62 7 162
60 50 562
41 73 342
1 92 257
97 11 890
3 52 551
41 63 192
41 20 891
24 62 432
48 55 894
84 36 372
34 87 882
92 30 478
51 98 934
80 9 598
15 17 790
13 89 541
13 59 741
27 22 158
12 99 983
33 17 480
71 76 852
88 28 432
4 92 437
55 42 633
26 96 250
19 56 804
64 80 942
34 10 943
78 77 823
63 36 770
25 44 185
31 11 415
76 86 716
58 10 386
50 7 142
71 89 786
1 64 601
82 97 763
34 66 104
9 53 239
20 92 47
61 58 362
76 42 429
17 64 882
2 84 614
24 3 596
16 16 973
61 36 733
81 38 873
20 68 150
32 49 384
52 83 558
78 27 272
6 88 236
64 50 581
87 60 72
7 33 973
61 57 506
2 88 216
58 64 13
36 59 363
17 5 351
86 29 218
64 33 804
5 59 419
30 80 288
92 28 447
95 58 175
20 29 409
62 97 475
54 32 635
51 83 9
60 77 47
66 82 185
32 2 238
72 67 77
81 0 95
47 98 121
30 81 954
73 47 849
85 47 326
92 68 523
62 64 338
27 62 436
24 92 582
39 85 682
6 78 517
50 34 926
39 48 100
76 69 405
91 18 291
22 88 87
6 44 596
61 1 119
58 33 366
29 36 945
31 8 577
40 64 949
11 25 348
76 53 426
9 39 624
2 69 128
76 40 211
84 42 644
98 70 486
17 6 83
84 77 262
58 83 199
96 12 273
27 63 22
8 6 799
33 91 505
35 65 573
19 92 739
68 55 764
3 1 604
71 10 888
23 74 321
18 83 143
66 58 176
30 30 103
56 26 151
43 9 552
41 71 35
28 63 25
7 9 59
56 93 13
18 45 454
86 7 923
89 69 395
59 5 813
98 12 913
13 83 878
17 24 794
33 86 664
90 31 977
47 0 22
11 14 879
11 78 547
43 50 855
51 44 795
44 62 650
26 52 514
78 59 245
49 14 845
56 12 152
57 57 678
68 28 860
40 33 43
59 89 977
9 72 993
85 83 41
63 96 821
72 90 511
11 18 871
75 48 41
2 45 674
2 73 890
77 27 719
52 73 570
77 22 491
61 72 769
57 10 370
49 60 628
65 17 946
92 87 282
8 49 3
15 83 535
99 52 140
67 50 285
33 11 94
44 44 502
14 45 990
11 3 558
41 64 213
2 48 540
24 61 511
12 73 697
66 80 816
15 22 854
86 95 817
47 31 443
38 77 781
77 47 128
68 97 622
85 13 142
14 72 449
56 31 299
59 48 944
23 51 68
75 5 917
33 58 231
89 91 449
19 41 335
32 97 499
25 20 341
68 89 124
42 96 136
37 15 570
93 53 776
86 74 163
47 36 134
7 80 231
43 61 909
8 86 402
8 58 873
68 2 647
58 42 559
35 27 771
10 43 967
73 63 474
74 45 240
87 25 730
50 90 782
17 23 322
40 14 972
51 6 779
