100 2475
33 8 549
28 85 404
9 39 258
29 92 777
14 59 187
55 39 337
56 23 358
65 54 489
82 99 391
86 50 86
38 7 934
6 11 936
27 25 623
68 96 460
99 27 476
69 31 344
92 73 215
82 42 879
83 73 935
10 99 887
86 71 568
5 77 184
35 90 712
26 90 667
55 22 183
0 1 932
13 27 799
13 45 520
60 59 145
73 26 164
91 99 329
97 90 847
88 52 733
99 76 542
90 40 229
5 6 153
52 17 666
13 41 331
86 79 655
68 10 204
41 40 705
46 87 938
69 3 556
13 83 940
36 15 374
71 21 117
93 25 478
57 8 132
25 1 259
53 28 89
10 24 825
66 57 71
74 46 757
73 36 147
36 80 296
44 81 42
1 98 954
64 83 681
88 25 529
73 55 748
51 7 410
91 48 967
21 50 592
90 41 849
72 47 326
91 1 810
38 33 577
11 12 274
56 7 310
81 32 313
57 90 135
66 14 944
3 20 391
21 93 458
22 81 293
63 58 682
32 16 636
63 9 643
37 97 898
67 97 45
94 8 715
78 64 610
1 76 434
36 96 859
84 72 699
91 83 222
31 41 937
56 99 887
30 40 580
89 60 383
25 64 915
77 43 991
27 38 191
23 60 146
46 96 434
75 23 34
13 90 704
38 11 874
29 89 935
95 21 484
14 43 376
84 67 699
49 18 676
51 61 391
33 95 439
56 35 943
17 87 905
66 23 300
41 71 458
96 59 415
24 78 453
95 81 650
33 39 849
4 80 562
48 6 375
44 3 533
4 90 195
56 93 705
74 92 389
24 1 82
30 13 789
13 31 941
44 91 156
29 33 705
59 51 768
39 76 880
81 17 905
70 98 716
43 41 554
30 70 75
5 91 902
25 62 303
74 89 49
94 29 664
29 34 976
20 71 320
37 26 154
23 54 441
73 91 193
50 0 568
46 41 120
62 13 640
58 1 449
71 73 2
44 15 235
4 57 816
74 39 770
39 95 547
42 65 813
49 60 258
5 51 291
43 40 995
97 60 157
73 10 476
64 72 884
81 85 682
75 97 117
92 61 943
55 19 868
59 22 229
74 91 110
92 13 512
39 98 583
26 77 123
9 74 902
90 75 57
46 36 83
36 22 691
1 71 616
86 38 375
79 84 388
93 97 600
87 51 525
68 65 127
62 67 845
69 1 487
9 64 530
82 52 388
35 89 474
16 44 999
31 49 209
20 28 844
81 71 172
50 23 250
63 87 803
64 58 556
69 32 700
10 90 427
91 22 373
42 92 408
