100 2475
83 57 732
69 87 836
51 50 678
14 65 844
51 39 238
14 70 148
72 6 801
77 1 675
30 7 124
75 10 88
68 37 249
78 97 604
47 89 92
65 4 293
51 0 473
56 34 767
13 54 156
2 9 520
29 38 452
28 64 811
15 54 239
44 59 220
11 1 97
53 40 49
64 8 861
31 51 120
94 96 596
88 11 521
87 73 862
11 97 372
63 91 62
91 16 964
37 81 559
7 49 373
63 55 64
17 95 802
17 91 103
20 20 823
96 97 147
22 72 565
60 66 955
5 15 97
32 42 411
68 89 757
6 2 888
89 12 927
36 13 549
34 18 892
72 61 585
34 57 51
49 94 942
23 79 339
98 18 681
50 35 292
99 98 469
53 18 70
92 8 962
96 15 276
90 76 995
48 47 38
60 28 175
65 19 469
98 45 34
45 97 502
22 35 519
35 10 131
12 57 339
87 47 576
32 21 939
5 59 263
22 21 604
7 13 919
12 87 481
3 50 506
51 91 793
11 28 319
35 45 688
95 65 160
11 44 426
61 18 76
10 62 694
97 95 135
98 61 741
33 95 480
15 9 737
52 61 295
86 6 61
42 65 456
25 39 699
41 35 468
99 7 874
84 33 336
4 21 689
49 48 601
46 24 530
44 47 622
3 93 508
61 10 319
8 61 808
83 64 237
27 43 545
45 53 437
96 39 100
69 18 650
45 32 110
85 29 858
87 41 875
74 16 475
23 80 821
14 48 697
35 38 688
27 15 902
76 30 902
5 0 380
50 49 698
62 86 647
67 0 383
60 6 91
36 26 607
54 27 190
24 35 919
79 22 326
91 10 945
56 36 864
30 3 755
77 47 217
3 27 559
94 23 133
76 76 231
46 25 711
50 63 400
15 59 153
79 3 841
52 63 338
0 48 643
74 73 582
51 62 58
20 66 569
54 10 297
11 21 937
5 85 966
43 17 730
3 48 766
54 52 939
17 59 358
28 79 801
64 74 821
22 53 931
13 61 251
88 99 34
21 49 852
86 69 473
80 24 902
68 6 123
64 15 312
38 69 366
35 52 613
35 24 789
37 94 673
93 2 826
72 62 55
1 27 796
26 72 968
69 11 525
20 56 404
39 23 676
28 53 480
50 91 522
24 73 742
62 63 999
30 91 859
76 83 552
2 71 156
20 88 475
57 72 334
87 50 202
10 76 720
25 85 824
24 16 350
5 21 178
19 33 558
84 92 499
18 1 852
65 87 489
18 96 968
26 51 772
37 95 470
41 99 257
94 83 392
11 52 46
24 66 736
6 5 710
84 66 621
26 42 167
16 62 67
42 20 385
57 77 625
92 47 261
11 91 244
87 43 262
85 42 81
90 46 148
77 37 824
10 32 465
50 20 310
83 15 941
8 35 678
2 55 156
66 7 611
69 44 744
6 90 149
46 79 836
37 9 407
34 30 653
13 12 743
9 97 333
94 12 406
89 48 823
85 40 917
60 2 713
36 42 35
59 25 506
80 45 388
52 19 472
7 38 72
74 10 822
24 43 408
10 17 900
83 65 784
98 94 620
53 1 576
4 81 508
93 59 499
61 22 120
21 5 849
92 24 419
32 96 236
44 55 158
11 27 863
70 0 481
30 76 928
59 17 265
10 39 545
62 3 490
68 9 255
28 51 690
99 57 436
68 60 85
31 44 239
43 25 6
78 96 771
68 76 511
0 96 142
9 68 179
98 54 652
85 23 553
34 63 56
84 95 171
46 1 934
24 22 999
41 4 817
46 30 73
1 78 889
44 84 177
34 24 157
61 17 731
73 18 822
88 8 759
13 38 790
77 59 648
60 99 265
57 43 72
78 15 301
7 15 731
24 33 796
45 51 20
28 21 213
57 23 57
45 61 156
51 34 810
18 66 763
98 20 151
7 69 385
13 64 563
47 27 433
93 41 399
40 89 490
83 32 536
88 33 421
48 53 28
66 38 446
86 67 513
20 25 709
98 89 731
45 24 754
48 6 712
96 19 950
21 6 133
69 53 23
0 65 125
44 40 21
68 35 257
90 55 804
21 89 810
49 76 332
17 24 663
96 4 548
99 8 369
48 36 209
50 3 994
53 87 976
30 53 252
38 52 243
14 87 804
88 9 735
23 70 540
81 31 213
73 38 992
12 21 780
55 59 62
30 58 288
79 25 83
60 0 976
38 24 803
96 3 99
17 68 964
76 0 674
20 46 695
32 33 510
97 55 190
5 6 892
45 36 60
22 40 560
1 94 555
9 44 711
51 17 254
52 33 125
78 77 451
30 28 682
71 67 617
9 3 827
6 15 996
76 14 438
37 86 370
80 3 446
5 13 844
61 6 260
37 52 19
25 19 441
55 81 572
92 83 643
1 0 379
80 84 744
8 90 199
28 83 484
33 85 364
20 70 748
4 88 395
98 35 304
87 68 462
62 73 742
98 52 870
33 47 869
51 90 636
26 55 623
30 20 437
33 11 763
31 16 181
90 65 286
97 62 896
91 29 701
59 3 910
42 85 4
25 88 353
35 13 470
0 63 109
95 19 108
73 82 327
22 23 330
73 48 872
15 98 662
47 97 245
34 78 510
85 43 790
29 98 149
19 37 112
94 28 322
39 19 757
32 24 767
26 34 208
87 0 309
43 61 30
1 52 749
15 78 550
93 96 249
94 60 758
53 79 619
13 2 519
86 14 817
5 94 582
72 44 929
70 66 438
93 87 111
97 67 453
24 50 259
79 72 608
93 4 10
6 65 92
32 17 6
5 73 716
59 26 471
61 61 802
41 70 307
23 25 906
32 30 127
35 49 744
61 85 600
53 31 965
39 75 537
99 58 606
85 93 156
91 32 75
24 42 897
74 7 167
34 94 907
33 8 12
53 83 793
22 32 466
47 24 3
77 92 976
65 68 270
76 75 666
97 38 598
46 86 694
49 72 38
70 18 825
50 92 304
9 72 98
17 42 304
40 22 928
43 42 346
42 32 117
84 96 676
6 7 881
36 55 160
29 79 11
20 47 548
66 52 440
33 79 928
96 25 544
33 45 643
3 6 670
15 58 499
7 67 460
67 80 356
25 96 784
44 46 329
46 96 913
69 48 957
98 67 863
35 20 887
23 76 474
8 54 69
49 5 321
6 68 411
56 35 382
92 42 75
74 72 664
97 78 899
26 75 413
21 66 913
82 58 904
7 6 147
75 22 273
65 7 329
60 39 246
87 54 893
48 14 504
41 22 374
63 36 991
97 0 933
31 34 576
42 57 542
85 1 6
37 42 37
55 17 620
13 82 286
76 94 82
76 92 629
80 72 622
57 36 821
31 54 350
57 25 736
82 11 4
60 63 469
17 2 954
31 89 154
25 79 168
80 1 438
81 8 978
57 15 461
11 86 170
56 56 709
36 57 61
5 3 854
20 54 568
94 29 510
54 49 633
92 63 531
33 13 585
75 64 749
34 2 796
68 26 456
19 8 894
48 32 66
22 13 269
20 50 825
82 9 297
3 61 62
95 92 172
46 75 626
71 60 305
86 97 464
73 92 463
75 86 901
58 67 278
42 19 37
70 38 118
39 22 419
23 8 818
27 35 343
6 1 72
37 50 758
46 63 777
78 22 340
38 70 887
84 17 189
41 29 330
24 84 994
62 41 841
67 46 217
38 42 14
78 3 897
51 24 632
99 53 536
46 89 968
97 31 513
6 34 948
79 80 112
9 54 260
11 45 141
81 78 151
65 93 173
81 13 380
86 42 592
88 37 801
94 57 318
91 49 568
44 64 118
60 30 884
31 68 228
80 58 46
71 8 630
50 37 618
93 97 676
54 61 131
23 55 302
51 30 549
89 4 607
27 7 992
93 70 950
70 14 271
45 99 447
22 79 807
82 50 354
78 60 27
38 38 253
79 49 447
55 77 802
37 91 362
79 65 192
22 76 838
26 11 755
96 61 562
77 41 96
88 14 598
42 3 371
84 36 564
37 59 811
94 17 635
35 39 136
1 15 5
38 14 415
7 45 435
78 98 370
50 17 583
67 76 993
56 38 454
27 62 866
32 56 200
31 66 69
49 87 624
67 45 11
11 84 386
6 9 142
14 21 4
23 39 895
10 63 492
32 83 351
78 38 619
16 44 852
62 13 432
68 83 19
79 51 845
9 48 216
58 97 398
27 13 722
91 0 119
99 88 130
80 98 785
74 57 557
10 40 565
56 37 595
99 49 448
25 78 475
41 62 209
99 97 260
91 88 72
44 15 532
46 77 460
6 11 850
34 93 743
19 26 501
0 17 11
0 12 734
57 33 555
45 80 501
44 66 669
13 14 449
37 98 451
29 55 151
52 65 412
27 29 208
7 0 142
5 49 129
44 43 659
59 67 148
88 80 403
91 28 347
11 4 278
