100 2475
54 54 981
76 10 833
64 31 249
78 59 0
78 41 444
41 47 539
96 48 366
19 55 652
31 8 65
46 15 561
64 80 643
58 88 196
12 3 568
23 28 740
4 10 841
50 67 722
17 61 207
32 58 94
72 72 494
32 14 713
83 88 894
69 8 304
93 28 754
4 16 778
15 23 415
13 19 247
90 35 13
89 15 640
8 66 421
51 37 560
0 0 391
35 29 993
55 28 633
63 3 393
34 19 119
19 85 413
72 65 482
49 51 234
69 72 455
32 94 987
22 62 93
4 33 915
15 81 151
15 64 226
18 67 213
33 13 695
38 94 585
30 70 333
63 63 67
70 96 161
3 42 37
97 75 146
20 65 745
52 8 133
40 17 46
62 11 523
20 33 180
20 31 321
22 17 196
7 10 718
54 79 480
62 92 765
77 15 970
49 55 898
20 32 120
94 89 953
78 32 290
87 37 667
26 4 701
91 99 438
87 59 407
79 94 504
38 70 837
52 51 207
90 96 771
64 71 298
47 76 896
58 71 257
68 91 58
60 45 119
77 67 527
20 76 7
90 89 374
65 22 855
47 49 477
13 80 538
72 1 516
50 64 630
50 35 938
20 22 313
88 2 695
46 27 810
68 97 989
63 47 549
94 23 122
45 69 15
30 43 553
5 7 417
3 93 339
1 28 721
14 98 179
9 58 807
83 97 774
55 95 594
13 43 395
23 13 629
75 10 463
94 6 172
99 27 777
2 68 777
89 97 596
60 86 680
0 6 553
70 33 74
98 32 113
47 27 592
50 85 449
32 36 297
74 99 173
11 61 401
83 50 489
10 10 31
18 16 653
69 22 621
85 32 932
80 40 768
79 13 559
70 58 383
84 37 526
96 27 920
56 72 369
1 56 120
8 63 558
61 10 773
21 75 323
78 63 313
30 69 270
7 38 68
71 54 18
41 91 193
43 1 272
73 39 688
95 12 214
45 54 657
59 80 290
60 26 424
99 37 157
40 74 462
55 63 45
99 1 32
57 27 777
46 76 718
15 72 42
42 4 674
50 66 815
21 66 438
10 83 157
3 71 126
87 95 137
45 81 707
70 3 734
87 96 991
2 55 621
9 47 527
18 72 501
70 25 79
60 47 735
5 64 758
30 29 838
17 63 342
53 25 132
92 7 128
86 8 53
55 36 734
36 67 912
32 4 658
2 32 755
22 69 50
44 92 11
88 47 456
57 23 440
79 22 608
27 87 535
62 1 893
56 47 675
61 9 140
33 42 988
98 0 205
18 37 696
42 40 406
35 59 462
86 20 498
29 3 513
22 99 854
81 46 399
91 47 262
22 23 392
39 80 247
54 19 745
87 46 760
68 79 187
62 78 657
79 91 495
16 81 794
37 98 352
37 15 899
29 35 140
72 63 329
94 4 370
48 69 640
63 81 314
18 70 918
53 38 300
8 67 737
50 73 335
61 26 276
44 67 414
97 79 251
63 37 581
43 26 683
17 40 677
36 1 401
35 25 593
72 9 4
88 9 375
69 7 661
77 78 70
31 21 229
3 53 479
42 0 179
49 98 698
45 61 655
56 55 973
0 41 454
83 94 696
96 14 197
75 93 889
17 83 319
82 96 327
10 55 216
58 36 969
86 83 810
62 88 699
