100 2475
11 83 180
79 93 872
35 58 980
45 98 581
32 97 693
33 40 319
24 15 403
29 98 154
81 33 800
14 79 888
19 32 374
76 36 236
16 0 873
5 67 801
14 98 269
46 85 257
8 78 352
62 16 369
65 19 8
65 10 939
98 91 994
60 10 565
47 92 915
77 4 17
4 71 991
14 57 385
76 54 361
20 65 938
1 70 387
65 12 515
10 49 68
54 61 765
64 28 800
85 46 388
34 80 235
68 92 235
29 35 939
11 28 744
97 41 308
49 95 408
80 0 949
11 75 104
98 45 531
38 61 783
96 60 365
39 28 373
42 19 276
75 87 638
72 60 939
34 15 536
34 73 965
78 86 386
24 21 664
9 30 87
97 71 743
47 4 459
95 78 180
50 2 817
35 19 30
60 85 546
91 25 583
42 55 166
49 52 854
42 67 122
88 74 428
58 50 872
72 56 209
0 38 29
22 9 570
4 54 214
82 30 693
55 81 688
53 26 324
96 45 458
83 8 522
46 68 736
99 58 52
65 9 152
6 99 805
16 45 774
15 26 491
88 14 786
72 4 774
23 88 160
39 77 187
48 18 762
65 45 488
2 53 82
64 73 792
38 93 759
32 75 753
14 95 685
0 75 35
83 62 475
18 39 887
17 15 406
9 81 88
51 10 779
96 32 134
71 42 226
84 31 499
48 76 416
89 33 799
58 10 744
76 71 390
44 50 109
83 40 410
8 5 959
60 0 686
3 25 473
24 84 23
87 2 801
59 99 639
48 78 408
15 86 985
43 33 455
2 94 43
2 93 301
73 61 204
94 15 830
34 6 50
1 17 354
52 32 760
54 29 834
36 29 374
81 95 490
8 6 694
87 88 490
74 75 254
59 68 765
31 89 650
3 8 483
94 62 237
58 60 854
58 19 888
13 97 873
84 88 827
0 24 418
93 36 667
92 64 779
28 70 316
54 37 793
18 32 124
17 33 630
50 7 463
69 10 193
49 71 328
76 7 925
54 46 241
78 30 72
15 62 901
80 9 654
91 83 859
36 33 946
34 96 461
40 12 400
54 45 65
75 96 611
8 12 595
95 96 323
62 55 611
0 99 223
27 18 37
11 17 688
18 79 593
35 9 456
67 60 18
14 92 219
11 56 298
72 30 783
97 61 101
54 26 686
31 81 286
2 10 223
15 7 323
39 59 254
65 27 492
4 23 901
84 90 633
45 3 387
43 10 925
37 68 259
91 73 377
90 31 588
13 56 338
66 82 687
70 57 670
92 77 952
52 69 171
26 61 591
44 42 701
99 91 940
82 85 66
94 46 584
51 81 983
63 93 121
90 45 743
62 61 967
34 18 499
28 28 702
83 60 148
35 15 806
95 10 769
74 63 862
37 5 611
42 51 691
76 6 324
91 56 210
76 50 238
8 73 565
80 19 446
98 24 353
65 13 70
51 7 703
31 50 226
30 74 206
41 49 592
48 65 162
73 71 77
50 8 290
40 7 285
38 27 837
47 87 614
90 53 380
2 51 737
98 2 712
91 52 816
55 63 990
63 80 694
36 32 18
43 82 437
99 27 321
53 15 704
62 78 359
44 27 525
56 19 652
29 63 67
91 27 13
32 50 390
58 9 808
15 60 660
66 19 952
51 96 646
11 37 494
23 13 181
7 62 827
73 46 294
78 0 629
11 80 173
74 45 762
