100 2475
84 91 154
67 3 855
41 93 856
99 36 10
65 96 186
11 79 776
16 60 774
76 84 424
88 5 259
56 35 893
10 11 342
80 66 777
22 46 318
24 17 278
23 26 90
30 71 337
29 33 576
87 58 214
32 48 157
47 52 789
60 15 204
57 0 866
57 55 688
84 37 106
85 28 201
15 20 300
69 13 739
61 70 714
31 12 431
56 37 154
88 96 536
41 92 771
21 57 519
53 65 586
64 62 518
1 49 58
40 64 939
77 7 896
47 50 299
43 90 760
15 68 788
2 91 267
84 74 954
57 77 339
73 60 490
90 33 197
45 98 952
45 48 840
66 88 784
70 43 209
87 14 825
71 47 63
18 77 601
52 13 961
43 19 496
12 91 799
5 22 957
32 63 719
25 72 54
60 66 483
51 19 504
73 12 764
66 81 82
83 98 676
68 59 428
36 98 39
74 41 497
55 41 608
71 76 901
80 64 496
66 30 832
22 7 548
35 51 638
51 68 77
55 2 519
39 96 854
18 63 650
4 86 492
61 24 847
50 13 877
85 5 700
6 34 626
98 21 111
45 31 236
4 75 778
73 40 531
18 64 387
44 11 723
31 6 543
91 7 290
81 12 198
27 71 753
16 76 760
25 17 619
26 43 673
98 87 287
66 75 761
55 63 127
52 82 35
12 12 934
5 89 792
89 22 326
62 49 259
81 92 307
28 54 801
2 6 459
96 4 548
26 3 249
57 65 491
89 86 621
59 16 423
90 58 872
0 39 851
74 77 18
84 86 919
75 50 852
93 71 760
55 87 696
32 30 33
64 11 632
97 92 982
13 83 942
28 72 890
96 15 35
38 75 350
85 16 231
68 78 892
63 17 572
63 34 157
98 70 576
53 96 931
97 47 546
20 77 779
39 70 876
14 3 37
12 42 255
14 50 566
64 4 902
82 15 41
90 26 997
17 19 856
34 64 79
19 81 505
99 37 408
97 85 830
3 45 56
66 3 945
7 97 462
27 61 90
99 23 80
56 84 513
72 8 204
48 59 131
1 53 722
23 8 409
46 5 995
95 23 339
21 38 777
49 82 37
43 28 498
87 35 160
34 68 236
65 49 241
8 35 573
82 59 710
94 32 905
18 13 871
67 73 998
97 74 821
1 85 13
89 48 557
15 34 578
56 56 567
91 16 794
74 47 323
38 33 767
41 17 596
37 33 300
67 53 605
95 21 700
36 53 225
37 10 812
47 51 85
0 7 280
8 73 374
40 47 798
64 46 61
60 18 767
21 9 310
72 72 472
7 17 275
24 24 658
41 5 380
83 53 611
80 69 582
22 92 919
24 47 419
56 1 374
91 90 31
83 77 609
20 51 285
88 69 520
66 40 146
54 13 624
56 47 432
47 48 735
39 59 751
92 1 387
80 8 406
35 75 663
15 14 643
98 20 508
85 26 836
32 84 988
47 26 572
64 29 628
45 78 534
33 2 458
82 67 173
64 69 336
50 42 528
7 3 36
41 94 646
19 79 340
46 57 254
44 20 788
63 87 520
51 70 263
38 12 951
55 90 50
4 85 199
26 41 87
44 55 279
17 15 272
95 32 879
33 4 470
62 44 941
54 76 604
86 93 531
99 87 637
69 32 116
41 48 407
42 61 292
52 92 375
30 66 348
85 53 206
55 0 46
76 67 480
7 27 659
29 7 111
14 19 97
57 82 766
72 14 704
25 38 389
60 41 902
65 12 760
62 14 824
2 33 975
77 98 720
84 76 671
12 6 37
19 27 365
13 16 765
49 97 826
1 75 419
66 5 468
99 41 388
25 39 302
82 90 563
61 61 76
72 44 353
93 81 348
42 29 949
44 3 687
13 99 342
64 71 333
54 57 865
55 38 804
20 45 916
1 48 923
17 47 470
28 63 516
99 49 441
11 28 361
76 37 303
95 88 724
34 42 899
89 26 830
97 73 426
89 58 500
27 74 334
83 38 909
94 91 922
13 6 792
95 40 459
0 67 216
75 0 224
20 94 196
67 17 561
71 10 150
52 14 684
20 6 324
8 71 543
61 56 978
77 39 658
20 53 772
67 66 842
52 33 725
7 86 170
7 69 389
44 14 228
29 52 815
13 55 983
77 16 321
9 37 605
6 55 273
45 80 469
49 94 201
50 0 134
74 23 854
35 39 532
19 76 812
47 23 539
18 95 130
27 58 1
65 31 537
45 85 415
80 38 739
90 11 742
58 57 897
25 76 775
89 67 519
0 92 976
78 82 30
58 64 767
50 32 981
67 83 362
56 46 288
76 25 329
71 93 977
91 82 568
0 29 2
18 65 975
10 35 634
73 13 46
8 95 759
92 67 246
30 75 965
21 47 793
50 10 250
48 76 45
30 46 367
71 67 677
23 50 478
15 4 301
63 47 262
84 80 416
34 4 546
79 66 179
15 33 409
13 76 622
30 19 129
72 35 732
69 5 529
17 81 23
16 14 841
70 89 936
98 5 439
80 1 549
25 77 978
17 75 665
86 70 751
47 20 810
27 95 721
83 10 21
82 9 789
25 27 873
66 78 717
61 1 810
