100 2475
62 7 18
52 37 295
95 7 433
96 24 881
10 34 367
21 80 856
22 66 661
97 82 402
86 69 981
48 94 90
17 70 15
11 39 941
68 65 757
35 29 584
52 34 280
77 65 83
16 72 21
44 15 651
98 58 172
61 16 662
8 64 520
46 68 319
7 68 152
49 70 676
84 63 473
57 79 381
23 82 880
55 16 899
56 34 212
44 49 609
26 88 960
71 97 910
72 37 126
36 37 910
69 96 352
49 39 848
15 46 277
2 51 0
32 90 702
42 20 488
78 55 410
16 84 459
18 83 790
7 39 94
5 84 485
20 81 122
85 75 388
74 93 869
50 5 1
49 62 666
58 47 4
48 54 840
54 13 2
31 32 423
36 65 361
66 1 625
82 48 740
90 32 214
47 89 61
94 44 991
28 91 13
10 50 220
31 78 328
85 97 264
1 37 421
85 37 854
69 27 933
71 83 576
16 91 828
20 51 859
30 47 960
10 21 239
24 95 604
82 39 151
67 7 27
31 76 177
86 13 857
82 68 721
36 32 259
82 71 121
37 2 669
75 97 462
84 5 38
96 49 391
22 29 209
70 90 38
65 1 279
42 73 180
42 76 744
79 18 647
19 64 893
76 74 378
11 29 789
12 93 24
42 59 152
95 22 209
63 21 24
94 34 240
96 67 29
79 24 583
75 73 92
9 47 328
92 9 68
52 42 463
80 73 821
3 41 582
80 56 71
6 29 405
77 36 863
95 31 676
57 87 653
79 29 441
68 14 305
70 82 647
1 96 527
1 32 345
42 31 172
10 26 515
21 88 987
1 63 155
16 33 54
86 89 207
32 62 431
62 99 171
57 12 36
22 35 460
47 55 327
5 6 433
93 5 983
1 39 708
65 3 922
84 3 719
27 43 525
95 27 520
57 56 857
1 74 913
94 97 243
19 82 697
54 3 81
97 54 20
87 23 272
64 31 499
35 93 603
93 56 603
91 99 189
94 42 967
17 20 9
64 92 296
20 40 468
24 31 727
93 96 603
89 84 240
81 28 702
57 23 791
89 97 547
84 39 202
30 4 329
76 6 113
65 38 21
67 72 32
55 64 970
88 26 265
41 93 243
6 59 782
80 35 358
67 90 226
2 94 967
79 81 283
2 87 215
77 64 576
37 89 177
99 92 285
65 73 932
89 8 151
91 86 644
2 8 257
14 50 993
55 41 460
83 9 443
20 23 859
2 41 985
84 31 226
4 65 753
72 9 762
35 44 344
46 48 126
83 58 233
4 34 631
62 47 790
38 79 551
80 19 603
26 51 207
65 34 192
20 66 288
3 82 512
34 36 438
82 70 137
73 76 759
30 79 7
96 36 70
68 24 776
39 40 594
60 57 760
16 24 952
97 9 3
61 47 40
41 52 744
76 13 458
65 94 84
36 50 230
7 77 142
9 83 137
42 54 155
50 6 243
11 19 261
33 61 761
3 38 636
17 35 541
82 75 602
28 13 874
97 36 81
31 72 325
45 38 944
73 68 868
99 2 178
0 61 144
80 25 66
23 68 534
93 55 412
93 82 343
14 53 784
48 76 250
77 1 896
75 32 496
0 92 885
85 13 333
49 92 653
74 15 325
36 29 680
2 21 902
0 30 992
98 48 286
43 44 769
76 47 796
66 52 489
50 41 763
34 46 221
45 30 612
65 86 393
16 1 892
73 35 421
95 83 371
83 11 179
77 57 667
44 50 652
56 38 264
57 51 457
82 29 641
84 15 664
37 36 14
74 88 120
62 95 417
57 99 146
46 65 672
71 50 469
70 16 322
53 10 496
12 14 996
56 0 897
42 61 847
92 91 427
53 1 461
31 60 939
17 39 395
24 58 876
64 24 523
8 71 508
35 49 217
92 70 467
31 65 101
94 66 825
65 72 938
25 18 275
13 34 818
80 12 604
22 12 795
57 85 376
8 51 356
95 88 715
28 58 117
74 46 650
73 36 309
31 33 204
85 58 173
96 15 678
26 17 54
51 23 320
84 0 246
94 22 354
43 71 69
94 3 64
10 59 430
58 74 465
56 31 111
58 49 845
45 70 462
69 16 599
25 81 262
43 38 349
54 59 22
38 25 567
71 79 187
84 95 602
66 34 504
21 76 634
63 92 471
85 85 723
75 71 834
30 43 427
84 64 438
61 89 800
80 84 738
26 52 720
97 81 109
9 17 154
55 14 484
31 6 699
8 84 830
10 81 201
92 72 743
15 72 874
94 78 401
82 77 490
18 90 809
14 20 10
91 58 4
10 18 24
42 38 223
80 30 499
75 18 213
55 71 386
83 72 737
23 60 359
93 69 470
89 53 556
29 19 709
30 96 325
60 43 843
0 74 146
7 37 202
14 7 925
88 49 752
28 24 26
20 57 40
34 18 995
16 20 661
60 11 536
30 61 902
65 2 265
69 68 998
58 80 24
76 68 883
25 47 824
12 24 630
46 40 591
1 40 8
71 69 551
90 33 700
1 47 251
19 40 477
69 42 719
71 26 136
64 85 843
26 18 211
32 75 117
82 53 423
19 66 753
11 47 346
99 62 825
57 74 700
38 16 327
52 78 227
19 8 190
17 31 641
90 91 863
81 54 856
67 82 411
99 44 238
45 62 232
94 90 266
94 58 937
99 54 272
73 91 701
66 75 339
80 39 93
85 32 189
85 86 863
57 40 428
78 99 775
42 79 399
72 15 693
61 92 625
5 91 987
72 58 47
2 23 258
51 63 204
45 59 152
9 9 692
76 90 112
47 31 430
93 9 200
72 38 603
88 74 499
0 95 685
57 27 815
46 15 160
65 78 713
38 55 153
52 51 790
60 17 830
30 19 896
61 96 793
88 50 10
81 23 235
46 27 231
3 59 78
19 75 687
69 78 535
71 22 809
40 5 757
10 33 411
18 98 173
56 72 983
32 94 898
32 17 224
39 5 754
5 95 173
81 99 459
45 90 513
31 58 798
83 8 16
83 39 418
59 68 633
67 52 369
8 99 510
77 81 103
38 21 127
43 23 703
31 43 902
45 82 197
91 29 310
10 99 294
25 40 496
37 0 218
40 1 748
80 68 879
1 4 615
39 43 205
31 77 737
25 74 842
52 57 782
39 58 594
44 78 849
10 55 271
39 94 681
76 66 129
49 57 629
2 96 554
53 32 982
74 10 936
44 9 983
90 16 205
56 75 546
45 67 294
94 27 196
2 93 372
32 7 680
29 9 689
71 56 423
61 12 605
22 72 222
32 86 617
72 68 34
65 32 902
41 24 314
95 9 726
17 23 223
50 31 835
45 81 477
38 35 119
51 38 720
48 41 152
48 86 142
66 23 756
56 61 828
31 7 347
71 57 739
45 71 214
65 85 362
99 93 533
30 12 851
80 91 509
55 35 850
16 64 482
35 67 174
34 98 641
74 62 778
75 78 478
35 74 176
68 4 636
31 39 501
71 64 306
28 38 91
76 56 575
32 31 147
46 88 559
37 88 940
95 16 181
13 17 172
30 49 377
84 68 441
40 2 821
0 57 6
6 33 687
88 9 97
65 6 43
85 3 745
80 69 162
51 28 340
38 96 648
75 8 632
98 18 572
28 16 796
76 21 335
26 68 602
93 62 603
15 22 836
30 21 875
94 80 458
20 27 341
64 70 247
36 64 584
59 42 435
65 97 958
67 73 387
65 58 135
55 61 415
8 62 351
75 2 512
33 1 966
20 1 370
81 38 952
73 85 219
32 98 910
14 56 314
0 91 233
74 31 399
3 2 934
39 0 274
42 62 189
42 33 294
33 18 759
56 53 534
74 35 808
15 28 75
69 44 489
64 42 768
56 10 722
18 67 395
61 98 14
31 62 132
41 80 875
45 93 381
31 13 620
94 76 497
87 58 281
42 96 920
31 23 657
76 0 264
43 47 927
58 54 476
61 85 377
67 6 330
46 99 880
28 52 58
79 76 51
40 35 484
69 29 133
83 89 344
81 48 661
91 88 590
87 49 2
94 5 407
16 28 708
31 50 516
71 87 863
32 71 791
29 25 489
46 31 611
92 16 93
55 65 109
63 20 367
8 13 48
12 64 551
5 80 914
51 18 585
74 80 229
38 75 707
16 35 424
85 15 867
12 61 702
16 59 728
30 74 825
26 28 927
14 66 298
93 70 889
25 43 528
57 4 276
46 20 477
89 20 450
32 4 771
92 31 369
45 5 69
41 17 587
82 86 112
56 63 255
77 82 451
1 19 459
93 7 591
14 37 607
47 74 596
48 98 918
63 26 696
83 93 153
66 45 647
43 7 793
16 30 726
18 18 230
71 9 145
69 26 540
11 24 796
49 48 24
26 89 624
54 79 449
11 5 94
74 16 112
16 5 28
74 6 116
92 94 963
86 83 144
81 69 372
4 89 274
43 73 369
22 4 954
4 95 128
83 52 799
6 62 769
97 57 455
50 97 26
85 81 802
52 33 204
85 68 564
76 53 993
49 90 499
64 60 805
82 33 114
97 21 648
49 91 889
22 75 777
17 15 292
86 11 261
49 41 492
38 77 395
57 36 286
35 34 46
29 78 273
57 83 669
75 99 875
66 38 472
26 34 567
18 69 92
33 54 351
9 10 601
63 62 20
50 78 66
87 88 991
37 34 382
10 1 205
54 6 201
26 41 269
21 10 281
37 44 590
71 41 366
