100 2475
71 14 3
28 80 421
63 57 41
88 27 900
68 37 256
15 48 87
4 13 350
25 54 77
92 84 164
17 17 181
15 53 269
57 98 324
34 89 684
64 64 916
41 71 328
24 89 346
58 90 728
1 32 600
64 35 881
26 36 633
53 66 251
77 38 321
19 7 458
86 70 785
31 69 411
49 61 545
10 50 265
96 61 324
14 66 243
33 98 691
76 7 355
95 23 764
60 46 623
60 52 519
85 50 592
58 35 132
66 67 543
97 79 693
70 40 287
78 3 804
7 70 383
49 67 816
8 43 179
24 39 912
33 62 102
90 79 389
85 23 942
16 73 810
15 17 901
87 49 906
89 57 660
89 8 541
59 98 978
25 79 452
68 25 762
34 99 181
67 43 989
88 98 20
2 12 936
90 65 230
78 7 307
37 33 89
76 83 284
55 27 547
47 35 368
31 28 419
58 28 841
25 92 839
29 4 226
16 91 838
29 27 664
60 62 520
12 67 739
79 16 318
58 70 517
2 68 386
76 98 734
95 4 682
47 98 829
78 49 792
65 63 741
89 89 203
29 18 806
53 91 554
86 39 954
61 19 878
66 75 574
76 77 764
65 0 988
90 82 479
4 89 512
5 96 235
2 93 36
84 80 192
34 10 372
26 99 676
97 56 753
18 21 754
46 39 222
55 52 8
14 54 615
16 87 851
87 52 121
99 81 906
56 38 119
54 3 368
61 47 525
29 91 554
63 95 283
70 31 108
58 65 686
55 92 431
51 48 936
83 32 481
67 32 326
84 59 32
31 18 856
22 95 782
27 73 998
90 69 475
29 62 87
20 32 882
10 69 656
62 28 602
1 2 814
77 75 248
10 32 857
24 28 402
37 6 871
0 64 338
53 97 245
13 18 604
49 68 528
56 56 538
38 19 298
98 93 241
31 0 531
26 86 438
17 40 753
38 47 209
21 97 117
63 94 620
12 47 369
32 9 925
37 83 292
51 4 454
65 72 470
10 38 246
81 84 638
30 35 990
93 57 370
5 50 932
44 64 319
16 75 445
62 41 578
41 88 115
52 31 66
4 9 449
87 18 980
72 93 874
65 17 708
93 88 853
59 76 735
90 7 46
57 41 517
52 18 44
37 50 690
7 75 406
48 32 800
15 20 257
70 3 65
25 26 591
79 76 644
6 36 576
52 43 966
39 45 75
64 38 971
75 80 161
86 13 100
21 55 989
29 40 683
60 87 501
62 9 417
57 6 511
14 26 139
49 12 409
39 53 28
18 87 7
34 45 415
77 15 323
43 54 604
8 0 543
1 47 367
82 61 930
81 37 827
8 61 660
94 26 637
8 89 690
27 53 795
84 15 113
68 95 405
46 64 343
37 16 871
78 45 924
64 92 241
52 1 745
18 6 652
84 39 744
28 77 252
79 82 665
1 23 625
67 88 732
30 51 183
73 41 723
24 96 100
30 86 724
22 54 283
95 58 572
61 70 839
97 55 190
88 30 990
57 22 342
77 18 59
78 50 223
46 98 72
58 60 528
13 62 667
13 16 830
18 7 144
77 44 666
42 70 731
2 48 369
99 43 714
46 9 242
40 45 658
16 7 342
69 87 787
40 40 768
2 60 373
89 53 165
68 4 536
85 44 288
92 17 229
62 25 164
73 28 299
19 6 400
26 55 771
83 7 145
0 30 679
67 11 224
56 95 619
9 16 95
94 84 422
27 29 82
77 10 831
11 74 26
48 65 400
45 54 329
20 7 245
50 70 85
46 40 334
33 97 110
41 98 83
77 12 87
32 17 143
79 78 984
44 11 689
53 81 504
85 41 898
94 81 460
56 41 463
84 81 865
9 83 110
87 53 605
78 11 944
12 57 420
46 23 158
97 23 989
4 14 942
22 92 953
66 0 72
12 58 907
24 40 288
47 41 299
55 9 79
56 97 599
92 49 105
75 89 202
6 72 46
4 34 572
79 21 98
23 91 401
37 39 240
75 75 261
40 54 595
37 82 938
39 79 301
78 40 163
22 20 773
