100 2475
73 6 36
3 64 165
69 99 407
5 84 961
32 88 422
5 83 67
68 0 427
79 78 982
50 35 106
82 23 915
68 86 828
36 32 187
81 81 522
92 23 395
66 22 43
76 96 927
5 27 819
29 26 723
76 97 617
88 54 735
63 32 703
3 8 350
62 20 466
81 52 577
32 71 497
34 87 448
10 90 194
46 55 123
87 2 594
10 43 728
75 38 279
79 32 269
4 88 131
92 54 392
17 26 654
37 38 876
83 28 299
33 42 242
99 37 858
33 35 288
35 94 651
37 48 428
46 62 410
65 90 15
2 78 672
73 91 631
85 17 722
31 68 643
64 1 128
49 53 244
56 31 684
72 43 105
3 60 992
96 83 639
97 41 728
53 51 459
23 42 773
0 97 48
73 45 881
36 88 775
7 91 665
44 6 927
20 4 145
42 6 945
39 79 952
96 40 80
91 51 200
55 25 46
38 5 322
60 25 471
41 75 656
90 33 906
22 46 220
76 20 437
32 34 268
38 95 653
14 19 946
51 76 898
49 74 10
41 47 513
72 68 63
46 44 613
55 9 806
75 96 486
0 76 463
4 35 242
12 86 144
33 86 88
80 51 748
7 84 755
80 94 592
59 34 185
1 58 296
8 90 74
57 20 409
60 88 683
29 42 330
6 30 13
0 31 323
85 11 1
66 48 844
95 12 218
83 67 109
31 15 822
94 58 691
32 0 596
14 82 90
85 49 204
72 12 688
23 0 630
30 90 851
72 56 425
95 5 438
22 52 320
39 88 341
57 56 287
65 71 413
71 0 55
50 66 275
33 94 523
82 35 438
46 70 777
35 93 15
67 69 24
21 73 159
49 95 417
96 44 901
79 53 132
95 99 601
66 86 383
2 68 160
57 7 794
50 62 567
17 88 435
23 68 281
0 83 929
0 53 914
92 90 971
40 45 492
12 90 373
89 26 130
56 32 818
40 34 732
17 39 20
1 45 575
33 75 491
34 21 274
26 98 979
54 74 489
45 63 158
95 93 225
57 12 34
45 21 292
97 26 34
94 39 694
56 43 725
0 64 279
52 91 388
84 65 534
76 37 155
20 10 70
72 88 558
19 58 311
20 20 548
59 17 621
42 26 170
66 93 83
33 6 878
51 44 704
28 11 568
83 71 786
40 39 159
88 26 857
