100 2475
74 33 0
50 57 307
96 24 636
61 48 145
60 42 482
4 37 34
13 14 59
64 2 267
44 38 395
96 88 974
50 41 544
28 73 673
7 49 473
85 32 680
18 9 11
19 77 374
61 87 172
71 80 259
33 42 877
19 12 509
24 50 796
62 1 536
79 68 164
91 70 117
11 28 400
29 65 582
58 62 429
75 78 226
31 65 754
4 26 574
20 24 834
59 16 869
94 28 449
45 54 854
37 90 783
26 39 446
51 34 22
87 83 795
34 49 647
8 93 65
50 21 587
12 40 276
51 79 443
89 81 103
37 33 64
62 65 956
82 67 405
78 14 997
18 59 895
55 89 247
52 31 1
85 55 242
46 28 482
36 8 489
69 64 382
49 61 797
50 70 987
42 30 819
54 15 995
17 4 852
22 0 932
31 91 191
41 65 844
55 21 260
7 79 576
4 20 397
20 52 262
89 93 861
56 54 825
60 78 174
23 12 841
64 22 21
22 48 531
41 34 321
92 32 926
10 41 8
39 91 272
8 90 836
99 89 616
78 47 270
85 37 188
43 66 917
58 31 775
60 56 109
40 73 748
69 66 840
45 60 889
33 68 416
42 35 210
9 22 179
75 6 836
94 24 655
81 62 852
48 98 280
68 94 394
69 29 464
66 72 85
35 73 178
98 14 19
66 90 198
84 73 3
93 27 548
62 68 649
16 16 873
39 61 643
55 8 862
98 7 879
91 86 446
26 9 321
54 50 992
10 10 155
51 82 119
98 69 212
54 16 795
42 8 381
93 41 534
48 75 585
76 1 678
62 11 591
17 74 213
98 21 630
65 5 550
35 92 392
88 27 850
78 60 305
11 47 2
24 44 507
4 8 529
83 29 362
77 24 637
35 98 941
65 97 193
15 96 733
6 60 644
5 96 871
54 44 667
12 13 324
56 16 153
44 8 527
60 14 95
86 6 500
46 8 377
22 60 789
69 28 249
49 98 575
45 35 307
49 95 876
84 6 868
60 87 354
50 79 906
5 21 415
79 15 278
89 33 22
11 95 789
9 40 511
3 48 116
87 13 844
90 93 404
70 45 929
71 32 46
33 40 236
98 94 20
21 41 788
51 83 813
76 49 23
73 29 846
7 51 563
47 32 228
40 12 726
41 75 189
94 57 39
97 84 332
54 97 465
76 53 366
11 67 776
48 22 676
61 19 868
35 47 685
9 69 261
62 52 857
42 28 246
38 38 84
0 8 82
73 84 241
16 58 843
79 77 23
18 79 144
33 38 62
69 58 156
3 98 422
1 86 963
20 11 993
22 88 525
72 60 777
30 17 496
42 5 115
41 21 16
7 17 354
61 98 805
67 75 996
24 49 912
77 20 463
33 12 221
10 80 229
44 48 167
89 65 919
93 46 467
76 2 496
51 57 363
77 54 127
8 17 638
41 40 707
39 44 518
30 69 357
6 78 30
26 31 512
39 28 533
0 95 580
40 77 421
31 52 688
92 99 531
50 86 576
49 69 705
10 76 48
44 77 493
64 88 92
89 30 873
88 72 692
60 99 385
79 52 793
97 14 469
62 46 186
88 47 162
94 86 441
64 65 755
64 92 786
46 64 927
45 7 653
85 45 166
14 34 581
32 92 85
91 30 571
50 8 521
31 39 323
38 1 561
38 39 756
23 69 260
6 94 345
18 3 979
7 83 364
