100 2475
78 45 739
55 12 798
15 87 522
96 60 523
27 60 174
72 75 659
93 29 930
66 90 706
11 55 647
67 64 165
93 26 251
99 93 119
69 92 616
46 74 689
19 46 93
62 74 745
81 6 73
74 85 429
67 75 292
12 56 624
10 39 741
64 3 27
79 16 30
35 19 707
69 6 907
31 76 939
81 75 548
29 18 997
56 82 671
62 89 259
63 49 135
70 66 704
10 95 953
58 58 913
13 97 140
52 68 10
88 92 278
35 45 93
14 93 378
11 25 543
52 9 357
68 98 912
86 55 459
97 21 246
64 85 349
14 91 385
71 58 633
3 35 888
90 93 732
41 10 337
33 93 915
71 62 277
26 72 603
14 37 412
48 39 623
95 20 986
20 17 776
73 91 99
36 17 322
11 69 392
55 70 978
35 64 15
31 13 829
43 82 325
98 96 212
30 58 921
6 30 769
77 66 192
42 37 3
71 16 63
56 61 238
73 71 17
11 40 515
72 19 120
93 34 664
85 90 287
66 19 185
31 14 324
29 24 604
38 66 646
39 59 665
21 12 341
84 3 97
27 16 7
23 35 730
75 35 818
89 18 617
45 29 73
13 12 599
14 54 525
5 75 1
95 49 593
62 78 361
1 18 186
95 37 270
68 58 253
66 4 467
32 90 603
44 9 322
58 33 103
36 71 230
27 97 162
76 30 471
92 82 224
84 15 358
71 41 430
46 57 227
43 58 258
71 45 157
76 73 896
11 41 740
33 37 346
84 68 893
3 27 360
96 72 534
11 86 541
73 80 803
51 46 932
76 47 786
32 45 953
24 41 145
66 62 840
65 77 648
89 94 231
11 64 572
8 59 875
37 20 320
95 0 88
1 24 47
20 98 17
63 4 581
2 90 701
63 53 903
60 33 101
28 93 595
21 33 339
59 55 577
63 30 985
98 27 146
75 51 406
23 19 128
6 34 384
73 10 339
27 1 397
8 96 890
79 60 50
95 68 634
78 72 70
24 50 797
57 17 258
53 8 396
76 64 226
21 82 326
38 11 172
79 66 970
25 93 868
88 60 658
59 34 307
83 94 709
85 87 46
85 42 568
81 44 418
81 13 44
47 75 643
64 69 565
49 44 248
