100 2475
65 72 167
93 99 779
91 91 167
55 96 958
85 92 64
45 95 822
93 78 382
58 82 528
99 67 494
99 74 960
92 80 985
60 35 546
50 20 491
90 69 142
26 4 293
12 66 397
50 67 269
46 12 837
86 51 701
14 90 656
81 67 448
83 8 261
99 98 410
28 37 732
50 10 304
13 41 209
86 56 4
43 7 602
18 10 666
7 46 922
91 97 352
73 36 799
6 63 973
11 46 10
44 58 962
76 94 662
60 57 781
17 12 135
60 22 84
91 87 311
30 68 335
6 15 136
55 54 615
44 42 430
44 71 492
87 60 156
14 27 265
51 7 406
33 56 351
71 38 297
52 86 504
14 42 967
36 37 224
70 31 665
57 59 45
16 51 653
80 48 510
67 34 427
80 88 379
70 23 651
65 58 952
32 68 105
87 5 441
31 15 991
40 16 84
19 94 501
39 31 534
87 7 55
14 13 884
36 91 809
33 93 724
43 43 228
40 93 717
57 86 743
57 8 632
64 11 309
70 51 176
74 68 5
37 29 361
81 47 335
29 46 22
85 28 181
60 84 390
82 65 619
9 51 744
36 73 668
94 1 748
78 93 904
96 47 212
77 84 968
56 90 816
3 76 978
12 52 534
38 42 711
60 91 281
24 13 635
95 35 814
70 96 589
43 71 97
59 2 576
93 41 925
83 30 501
36 66 957
29 42 519
21 17 718
89 72 228
82 41 875
30 51 543
52 33 962
74 81 474
45 29 491
92 0 520
53 19 931
67 20 386
30 91 392
95 7 476
64 33 781
10 17 907
10 57 345
26 81 37
27 32 210
20 98 527
68 99 818
8 85 912
78 60 901
82 93 892
81 61 408
22 87 226
7 85 72
32 89 656
96 64 660
3 33 746
5 79 601
33 89 834
45 11 79
25 49 816
8 45 322
85 52 231
15 67 279
27 61 964
77 82 480
11 7 385
74 21 208
59 48 616
67 69 254
6 4 854
53 55 727
37 62 945
21 42 26
51 94 528
23 59 370
64 34 764
85 35 903
88 26 616
71 85 683
92 66 326
17 82 524
87 40 840
83 96 926
12 63 654
92 75 373
88 36 745
6 34 488
9 28 398
56 89 592
31 62 473
57 64 794
63 3 678
50 27 346
14 71 208
79 90 38
51 72 19
26 41 810
75 42 228
10 56 241
18 37 816
73 76 302
49 68 188
57 33 705
65 2 748
68 41 916
52 21 642
7 34 697
20 79 28
53 70 220
93 14 636
54 5 266
99 94 705
7 59 628
74 29 948
77 0 883
6 59 573
77 4 523
6 68 13
54 54 403
36 38 137
76 41 329
53 67 512
87 6 982
67 47 362
7 96 133
92 30 736
98 39 831
67 7 933
44 16 481
51 55 835
63 14 189
24 69 400
24 11 684
50 43 337
38 79 128
77 24 915
80 87 38
72 38 401
86 9 676
78 90 630
1 14 760
53 8 106
12 33 374
85 5 316
21 50 580
99 35 879
99 77 199
7 86 496
68 10 698
36 8 206
87 86 183
20 51 886
27 21 389
6 31 321
4 1 859
85 62 284
15 22 933
82 78 510
37 91 666
81 51 243
33 79 773
30 55 932
29 13 291
63 75 416
11 34 607
49 55 375
96 78 586
78 54 23
34 2 262
36 54 390
38 20 461
50 28 602
35 33 116
79 98 666
73 37 377
10 90 430
95 88 269
13 83 497
69 12 738
45 99 630
15 72 907
40 63 723
57 1 699
69 82 644
63 4 867
63 72 772
62 27 586
21 44 556
57 29 55
1 48 114
22 52 39
11 26 27
93 51 877
61 58 57
18 19 501
74 69 0
44 68 648
71 13 261
68 26 161
81 24 960
98 44 373
32 43 464
65 80 915
0 31 368
44 24 783
25 97 308
38 32 202
42 84 934
61 5 726
0 37 707
64 60 933
71 69 649
47 31 758
98 31 548
52 6 78
99 80 186
33 15 772
31 39 472
3 32 729
36 2 450
95 5 877
76 40 485
28 52 238
75 82 445
54 52 970
63 2 714
68 54 338
53 48 287
37 66 910
84 40 772
62 46 492
5 45 158
4 39 906
51 83 751
82 84 309
53 45 584
96 87 322
27 81 913
9 42 729
25 50 261
6 30 272
82 68 611
43 4 462
61 90 615
36 15 386
39 11 322
97 36 170
66 96 369
80 86 95
47 72 229
91 55 729
16 24 702
31 35 375
88 16 142
88 98 39
7 1 435
34 30 211
54 89 141
98 89 498
88 56 574
87 58 866
75 91 875
52 0 475
9 43 360
7 22 541
77 39 44
94 73 253
23 18 297
98 85 125
6 25 712
29 4 166
7 68 619
19 42 371
72 31 124
19 54 574
47 53 289
1 77 832
42 2 268
88 19 918
2 58 57
46 46 813
50 38 659
5 24 667
70 44 439
50 42 125
96 21 797
12 28 546
74 63 243
86 25 441
82 31 316
81 3 621
92 92 85
34 67 587
49 56 818
52 29 797
63 89 856
29 92 248
99 59 710
28 23 66
47 23 484
76 17 183
98 76 58
3 6 977
80 0 296
17 51 6
53 16 819
94 64 462
86 32 359
4 73 663
32 8 730
19 73 522
12 25 498
97 23 814
41 87 346
45 83 797
67 48 254
80 33 766
77 11 979
75 8 351
87 33 198
23 40 947
96 28 254
80 18 915
31 14 436
30 22 675
53 47 41
9 20 404
42 87 780
52 18 904
37 41 549
92 5 940
58 45 817
96 97 553
86 81 422
13 26 115
41 73 124
37 86 306
7 50 546
86 73 420
92 98 441
87 82 352
21 31 941
28 74 902
6 48 643
62 11 969
56 26 75
67 87 17
29 7 131
61 33 538
91 50 567
61 29 302
64 65 636
82 79 538
44 88 636
71 81 68
98 11 11
39 71 399
92 55 569
12 21 31
26 82 509
17 81 608
6 9 634
50 90 475
70 46 128
35 4 890
71 60 396
6 35 626
60 27 246
54 11 918
78 7 424
70 97 458
70 81 311
67 85 898
32 16 715
82 47 74
5 22 598
97 32 134
62 13 670
12 56 861
74 60 286
76 69 514
45 47 865
19 38 575
64 58 509
66 32 398
5 52 717
90 83 336
45 3 513
0 25 561
46 22 545
80 47 134
38 15 35
96 66 438
91 9 540
23 83 143
65 47 945
85 4 683
69 30 924
34 92 279
50 52 351
31 79 171
15 54 774
7 29 918
49 91 976
76 62 902
38 70 527
90 42 774
2 18 937
22 11 847
92 57 457
38 6 275
36 36 790
22 68 366
95 87 994
68 31 835
87 38 9
37 73 766
24 8 185
22 81 455
13 76 184
3 46 793
46 21 233
73 89 266
44 21 589
21 52 922
76 1 43
10 69 825
74 19 723
14 74 19
43 76 839
54 75 635
0 41 207
63 18 376
62 80 419
72 18 90
47 43 301
21 2 564
62 10 430
26 21 530
95 94 621
49 85 90
77 12 198
96 24 842
49 3 717
40 69 61
15 35 192
33 85 768
37 85 175
21 37 27
44 18 0
74 83 497
96 68 350
42 67 94
73 73 482
19 66 697
47 0 21
19 41 269
72 34 192
72 78 343
56 42 616
1 92 819
73 6 92
57 39 276
32 11 358
71 54 294
94 25 455
1 76 133
41 58 150
24 94 915
77 99 370
40 19 430
62 92 850
85 65 367
82 4 460
15 62 785
32 22 761
80 84 704
58 52 126
72 93 320
62 87 593
68 4 780
42 28 91
71 34 942
88 72 340
25 23 529
90 27 331
83 74 28
92 71 185
79 85 207
95 4 769
15 74 858
93 29 398
72 46 299
24 21 451
35 7 276
16 52 660
71 77 365
55 46 410
47 5 615
0 63 547
15 78 51
35 81 410
48 77 515
82 98 903
67 36 95
70 62 12
85 38 274
61 1 619
6 13 926
63 87 737
51 62 761
50 49 389
27 83 610
62 6 889
59 45 215
31 78 873
78 59 994
41 82 868
32 88 43
29 45 786
85 36 143
90 93 297
6 29 707
92 69 846
93 6 810
72 24 877
89 13 801
27 39 512
43 93 548
55 31 621
