100 2475
41 62 705
38 25 895
45 76 217
81 12 485
67 74 473
25 57 318
32 14 664
77 37 711
52 57 714
80 95 871
13 88 430
79 35 743
4 12 47
63 96 23
87 8 340
33 6 249
25 94 961
5 65 937
96 50 536
16 16 215
19 12 516
82 49 589
8 50 741
11 40 202
2 51 197
44 49 50
89 35 814
79 41 215
43 42 944
99 64 118
5 9 39
61 97 784
60 88 865
2 13 709
13 72 36
84 69 95
48 76 136
49 20 864
76 65 565
5 88 314
65 84 458
29 13 960
12 41 426
77 50 602
79 95 229
91 91 507
75 8 251
26 56 702
65 31 596
96 74 877
58 39 491
0 55 480
66 79 547
3 12 458
73 68 534
10 67 326
39 80 501
77 60 530
6 40 247
71 60 323
50 26 940
49 61 334
88 16 447
39 8 398
69 99 336
43 1 890
58 44 706
7 55 66
71 74 275
6 79 451
1 78 419
47 0 39
26 96 339
96 34 522
9 31 755
66 51 105
39 6 129
78 15 25
79 75 326
6 16 680
3 32 818
36 97 381
4 23 70
2 74 599
39 55 940
54 17 324
19 68 475
16 46 176
42 53 474
40 75 232
37 78 259
87 67 855
49 48 186
19 5 756
93 68 158
72 58 709
7 18 663
24 27 566
75 36 964
96 32 359
89 55 666
25 53 517
82 13 986
50 88 400
95 66 606
17 7 749
44 75 523
90 85 748
84 22 708
0 99 409
81 62 635
34 83 558
43 6 771
48 51 199
41 75 473
87 47 332
43 89 796
83 24 601
95 2 446
55 7 256
58 57 349
9 36 355
87 28 336
9 37 26
85 79 51
15 89 576
26 69 283
85 13 772
42 71 357
97 66 809
52 60 938
73 19 766
97 67 438
69 18 992
41 68 570
60 46 890
95 9 242
76 97 545
81 3 296
1 62 394
61 39 509
2 52 514
74 85 635
30 48 232
20 26 104
44 25 957
3 35 828
34 70 270
70 35 573
72 60 731
87 73 173
20 6 519
93 71 628
44 81 970
78 84 823
62 56 581
45 65 791
20 23 314
98 83 16
62 59 556
47 34 202
66 12 331
33 57 988
71 37 910
12 1 606
42 28 363
1 29 19
79 69 688
83 25 736
46 10 686
9 5 803
67 71 972
67 53 501
98 87 454
23 64 254
78 87 816
39 94 968
21 7 918
81 98 423
98 8 70
91 40 78
75 11 713
25 72 161
63 76 901
83 54 785
30 96 559
95 91 832
18 57 631
70 78 548
15 3 210
93 69 859
19 34 244
90 36 951
24 41 253
54 40 401
70 9 15
29 92 306
17 13 605
63 59 492
7 86 951
82 17 542
50 15 821
70 98 699
95 87 473
49 4 466
75 86 900
98 16 268
21 1 331
68 99 715
30 8 289
19 94 9
46 86 755
27 3 472
48 73 34
79 82 457
96 72 785
5 64 28
35 77 473
78 10 98
93 35 586
12 37 820
22 6 832
71 33 93
27 26 773
38 70 91
46 9 797
71 56 859
58 50 371
61 59 259
65 75 720
33 92 230
74 47 826
13 28 158
69 48 308
69 80 338
42 24 794
4 71 382
86 15 780
81 71 765
65 60 788
38 54 506
75 92 384
89 43 267
59 46 646
13 48 106
17 81 976
27 60 191
63 38 772
95 39 835
77 0 8
60 63 55
15 73 987
74 56 454
28 43 468
65 71 78
91 15 759
24 37 614
64 85 132
36 31 504
3 28 863
36 22 608
98 96 35
56 20 713
35 89 831
63 3 48
65 52 77
31 20 462
8 72 590
39 5 504
89 47 278
23 86 376
44 86 176
49 34 932
80 42 922
20 94 269
25 70 431
6 49 844
12 10 610
20 93 801
31 75 677
88 50 656
66 52 332
59 35 61
55 13 444
77 21 418
62 37 966
81 4 486
44 52 497
47 13 784
27 48 67
89 57 641
52 43 982
97 73 545
64 73 830
24 15 805
73 31 310
85 64 874
56 7 534
74 67 48
5 43 886
51 30 745
11 72 139
52 7 510
19 50 938
2 31 89
22 42 799
30 73 551
80 15 397
69 41 510
32 88 728
14 78 736
1 90 997
21 42 443
97 47 253
57 16 637
99 72 397
52 65 337
50 68 198
0 80 997
75 81 572
72 4 298
6 75 280
26 89 270
94 85 509
36 39 919
48 47 945
29 59 377
33 53 985
99 98 878
82 67 193
72 62 464
21 99 74
48 49 904
84 11 593
35 42 655
14 5 192
25 28 113
96 70 783
28 77 577
72 20 360
55 68 745
46 52 450
8 43 292
97 27 211
61 86 882
83 36 755
56 90 535
41 37 117
52 56 418
26 46 524
10 32 370
7 16 943
62 13 659
57 53 397
72 47 550
1 53 599
63 85 697
69 17 244
76 70 847
23 84 325
52 33 196
97 76 436
55 72 774
59 6 305
53 17 365
73 79 433
82 65 379
81 36 810
49 22 805
55 23 282
14 81 970
24 83 42
64 38 308
24 74 384
44 26 309
75 85 16
9 50 167
58 56 926
82 47 899
54 51 477
8 29 222
58 88 632
8 20 214
55 52 91
78 81 36
25 62 377
33 87 339
17 32 2
99 69 967
20 47 615
7 6 709
11 58 484
97 84 306
47 99 129
81 94 202
97 51 403
6 96 401
17 70 171
8 79 258
31 39 114
35 95 4
97 91 881
81 77 52
5 24 688
75 18 79
13 85 930
1 84 939
83 81 91
64 66 457
77 48 798
53 4 32
57 21 180
1 3 963
85 3 163
96 26 145
62 48 943
84 14 172
37 55 659
50 13 651
70 16 998
19 7 170
24 17 202
72 35 772
60 57 598
13 78 354
95 82 935
60 73 435
57 48 489
33 63 867
57 97 648
37 61 715
5 99 869
10 82 55
17 21 802
7 65 301
32 77 917
52 86 595
18 37 744
99 83 109
32 12 494
23 45 185
77 88 43
79 17 704
12 28 995
94 62 443
47 33 851
84 51 555
33 35 876
39 88 243
9 70 253
16 24 967
27 17 773
76 87 864
13 98 941
29 15 388
28 7 787
17 28 987
58 16 997
66 25 554
12 65 979
67 80 43
31 7 190
65 10 183
7 64 829
35 90 269
20 83 142
34 55 662
26 31 175
76 76 207
25 33 274
34 82 828
60 70 102
18 89 750
88 83 438
23 23 609
61 56 58
37 26 350
24 6 922
23 41 220
68 36 482
68 97 929
78 27 110
46 6 159
6 37 804
77 15 964
19 70 25
44 55 684
1 96 313
20 33 894
39 90 565
90 59 103
37 21 193
31 9 25
57 9 919
65 45 174
1 34 426
2 46 694
4 89 173
88 77 471
62 23 742
75 97 155
17 30 993
7 10 648
33 14 405
44 48 56
21 12 469
9 92 372
57 90 336
19 76 490
29 48 622
36 7 155
95 73 568
30 88 183
99 2 822
47 60 562
97 34 405
4 21 35
79 99 204
88 13 638
