10 90
5 8 191
7 8 502
1 6 326
5 3 793
5 1 852
2 2 806
1 4 610
8 5 167
9 0 183
1 3 318
6 8 531
0 0 946
4 6 270
5 0 645
7 4 509
0 1 36
4 4 169
4 3 607
8 2 307
7 9 679
0 8 754
4 1 938
1 1 219
8 7 447
0 3 485
2 6 656
2 4 250
2 8 848
2 9 832
5 6 997
9 6 373
5 7 713
0 9 982
6 9 11
7 4 370
7 1 33
6 7 967
4 8 85
6 3 525
1 7 969
8 8 508
2 7 514
8 1 406
2 3 587
9 4 305
5 2 371
2 3 753
9 1 313
5 9 843
4 2 38
0 6 480
6 1 713
3 4 364
1 0 619
8 9 126
4 2 360
9 9 372
6 4 416
8 9 676
4 9 333
2 1 49
5 4 417
7 7 793
6 1 720
6 2 137
2 0 602
2 5 348
4 7 659
1 5 535
4 0 120
4 7 877
9 5 135
2 0 83
9 7 628
5 4 125
3 6 482
8 9 399
4 5 362
6 6 226
5 6 152
0 4 158
5 5 890
5 4 942
9 5 640
7 6 999
2 0 270
1 4 562
7 0 521
4 5 50
6 0 59
