100 2475
31 15 58
14 19 942
99 66 491
29 7 862
94 88 560
67 38 18
90 66 937
83 58 289
95 41 977
8 76 173
30 20 182
54 73 708
45 15 767
13 90 179
6 36 206
83 70 554
16 13 334
24 40 153
13 34 835
11 36 604
58 68 739
33 46 12
4 7 855
29 8 778
40 30 476
87 26 432
23 4 707
28 55 321
44 65 919
92 48 115
26 33 624
18 82 525
60 79 231
31 78 666
50 48 678
37 88 40
59 30 948
20 63 371
5 30 811
7 49 843
3 24 499
16 34 949
71 7 94
3 59 844
87 90 181
90 70 933
54 84 436
19 23 576
71 81 235
21 58 2
79 62 313
79 28 210
81 48 457
96 60 226
42 91 411
68 62 60
90 51 698
11 50 533
51 66 211
62 77 853
9 88 973
48 85 290
74 98 133
86 3 700
78 5 862
53 38 625
1 56 538
99 51 716
50 69 615
67 14 976
68 60 539
82 60 551
14 47 847
11 0 673
5 11 296
13 95 535
65 10 187
59 99 244
12 34 193
16 44 322
99 68 300
88 43 344
81 62 757
94 18 349
23 19 634
50 0 87
8 86 537
54 12 845
51 90 15
80 57 99
1 77 346
80 84 241
26 0 134
20 2 419
24 13 326
39 72 179
97 4 732
6 9 874
72 97 535
12 70 888
92 1 303
13 67 256
87 39 681
97 22 901
79 12 887
26 16 106
64 95 150
6 58 965
8 27 89
9 31 32
33 61 416
71 22 96
83 34 203
92 42 230
86 72 78
63 85 957
38 1 164
66 29 204
22 8 433
16 89 747
99 65 99
52 55 961
72 46 377
35 75 523
35 89 939
58 82 757
85 16 699
90 8 242
6 99 172
72 61 989
82 63 870
95 5 661
3 38 989
66 55 772
91 76 382
47 18 566
96 68 561
57 72 920
49 36 751
92 50 262
2 45 191
76 87 586
52 3 854
16 8 994
49 74 158
66 12 689
99 6 996
46 79 842
7 27 800
29 3 17
54 74 724
81 14 335
79 32 397
92 76 400
29 43 767
62 23 381
0 65 388
84 55 857
85 1 333
90 20 265
99 49 53
96 83 691
83 20 246
84 97 548
56 47 41
49 8 612
55 29 441
29 29 848
32 60 358
28 52 770
88 30 932
34 84 730
88 88 421
71 41 722
18 19 917
53 61 600
96 39 462
70 32 204
19 82 200
23 30 220
31 60 294
35 59 565
17 39 849
81 76 41
81 46 903
83 75 679
68 63 484
17 56 437
78 85 408
35 93 102
63 93 427
59 91 808
45 70 558
54 25 684
92 92 103
4 36 468
84 89 523
64 23 463
36 1 10
10 8 468
59 8 78
