100 2475
61 44 693
61 63 589
68 78 372
72 26 96
18 12 796
19 11 258
80 29 20
8 16 461
19 33 261
91 18 831
80 97 751
43 50 814
20 42 538
90 67 588
28 48 355
25 64 257
65 18 686
55 29 510
3 71 141
58 47 769
32 26 383
22 2 872
67 12 274
71 79 851
59 15 61
64 40 26
27 94 368
85 4 841
21 97 626
37 85 527
14 72 534
79 16 158
51 67 357
30 18 549
82 16 201
79 65 995
0 48 801
33 35 88
90 77 887
2 81 785
65 62 3
74 87 487
92 94 817
92 10 303
33 2 299
4 63 908
26 34 284
17 48 679
84 96 642
63 68 197
32 63 912
9 40 915
54 37 789
72 62 344
7 26 644
6 53 253
7 98 512
55 88 406
68 29 897
36 3 734
58 10 654
27 25 422
39 84 646
84 44 622
54 28 551
52 33 885
72 51 731
21 32 654
51 85 443
52 42 515
86 55 602
47 80 690
1 46 973
75 31 297
91 0 10
62 32 355
96 79 195
49 94 130
92 13 365
82 88 411
28 40 333
44 93 296
19 44 684
91 15 265
20 67 547
63 49 240
13 63 561
47 74 464
74 79 524
35 49 23
24 39 485
75 80 322
58 83 92
33 14 870
31 31 290
71 34 170
33 83 804
97 59 244
72 79 923
57 64 282
7 91 368
5 19 19
44 32 786
20 15 737
79 10 917
94 36 197
25 77 210
12 71 977
43 90 113
40 56 735
98 84 471
61 66 295
57 87 143
13 26 686
85 85 522
52 51 588
88 9 282
55 40 233
45 15 408
57 97 28
50 76 81
66 74 663
78 33 196
34 56 556
21 24 955
85 72 90
96 74 483
12 21 9
72 23 53
59 5 203
24 61 105
64 25 974
45 53 177
90 88 392
72 65 514
32 48 149
68 30 217
51 54 283
86 14 203
55 98 601
78 26 500
67 60 748
47 34 225
93 94 67
13 37 328
41 23 177
97 75 249
95 15 307
50 44 408
19 77 3
54 97 481
26 21 689
49 8 967
95 74 269
31 21 999
34 72 276
88 76 285
96 91 681
96 89 153
46 73 11
80 57 408
89 66 35
17 37 204
65 48 482
40 95 799
80 17 201
37 99 840
92 1 958
23 30 667
90 38 810
78 4 298
14 30 244
7 89 526
93 42 502
32 83 932
83 47 805
30 61 784
26 95 735
66 35 362
37 41 431
0 58 599
1 77 310
26 20 62
83 30 464
38 98 446
62 50 944
23 91 853
39 68 443
3 24 449
83 94 946
60 61 979
46 88 856
80 89 319
95 89 706
83 40 980
5 77 838
40 9 416
60 65 631
1 14 500
43 64 396
52 37 161
79 85 35
80 80 714
62 42 40
76 74 918
22 50 112
13 88 879
3 7 255
91 43 583
87 34 793
11 2 884
73 5 854
72 82 781
84 61 690
67 32 876
83 88 336
33 89 118
32 5 257
78 7 392
64 95 136
40 89 535
0 53 342
40 19 89
79 33 193
48 38 945
9 32 808
2 87 491
4 21 35
62 41 470
48 13 875
90 36 215
26 26 200
52 60 541
78 55 70
21 91 192
90 13 248
96 99 428
98 52 769
74 84 267
20 41 201
68 64 437
4 88 942
1 9 440
88 16 826
34 0 676
28 82 758
50 56 870
50 13 25
43 73 295
59 26 168
59 19 773
74 23 788
17 68 422
17 18 797
20 92 828
50 82 637
17 26 317
55 19 935
94 2 158
69 6 344
57 5 960
42 51 202
53 82 153
13 3 609
69 53 286
3 62 723
5 23 79
3 50 9
20 45 64
73 37 976
95 49 583
38 29 393
86 27 930
9 73 168
48 90 254
9 47 251
88 56 259
65 86 676
75 34 433
10 2 524
23 29 857
88 61 101
44 37 527
48 30 485
17 34 16
68 48 87
44 77 756
26 31 844
38 3 341
13 45 301
62 97 8
53 36 998
17 35 373
76 84 895
73 24 465
43 70 831
42 77 284
62 7 34
48 0 549
89 15 821
31 95 626
7 72 782
51 8 692
58 66 89
88 18 591
30 12 221
8 94 613
85 55 79
12 97 833
3 56 146
70 23 712
13 77 792
86 49 397
87 31 407
55 96 11
47 81 133
97 23 245
35 48 299
51 72 113
8 12 902
47 43 632
19 64 588
83 99 895
27 42 508
35 26 759
96 46 849
24 68 984
52 19 347
88 45 526
20 88 666
78 22 147
83 97 531
53 6 402
64 14 11
44 12 746
12 13 512
71 46 818
15 38 710
49 80 174
40 1 456
49 41 424
55 89 953
22 82 761
83 85 293
62 52 145
85 29 832
57 42 652
18 93 292
80 79 59
37 68 67
74 48 657
28 0 708
68 51 374
37 88 866
81 67 203
44 65 810
6 57 885
53 50 735
44 84 525
13 68 836
85 45 182
63 92 212
34 7 480
38 70 876
46 51 8
53 10 103
40 67 808
99 45 927
85 43 653
72 90 939
82 86 656
53 21 341
48 71 79
7 85 424
84 24 620
37 21 228
37 98 207
96 23 582
98 44 472
18 92 104
26 8 203
1 10 797
9 43 527
85 71 357
46 49 463
51 26 440
92 11 989
3 36 192
30 55 847
70 66 538
63 90 353
26 44 18
