100 2475
75 64 313
95 15 13
3 20 86
4 84 586
56 30 240
69 90 425
81 83 794
89 89 59
45 12 503
88 17 678
10 3 499
10 11 311
21 30 917
85 54 399
24 2 860
37 85 304
70 54 622
48 93 914
45 67 701
16 38 337
12 10 842
17 53 651
55 34 222
99 85 688
3 4 715
40 53 113
18 55 208
78 5 5
64 41 488
38 34 720
42 83 434
77 92 499
67 76 895
62 97 337
87 59 545
85 59 94
6 13 42
77 29 879
36 91 76
29 55 429
60 1 568
89 11 578
5 31 942
14 45 241
69 99 407
72 96 137
9 15 548
16 22 126
36 40 208
16 23 283
97 93 144
86 94 857
97 12 684
49 12 422
70 38 39
7 9 307
5 10 5
43 32 499
0 66 616
72 66 44
16 96 519
81 80 705
5 50 742
52 10 267
10 53 527
34 26 897
9 92 0
87 46 469
32 44 84
86 60 66
38 25 13
51 36 330
79 63 406
24 91 341
26 48 901
77 67 400
90 44 924
74 60 82
43 81 550
46 38 874
61 37 881
8 76 100
15 10 692
36 22 545
38 59 281
42 60 91
57 29 668
52 97 733
72 74 376
40 22 544
31 6 250
65 40 277
41 23 371
11 5 926
77 55 208
71 16 565
55 23 843
41 83 382
33 18 274
0 12 199
94 82 206
16 41 906
39 0 544
18 64 532
52 52 920
64 89 782
79 0 826
38 62 492
41 40 58
62 67 612
78 44 602
55 30 860
85 50 777
56 36 198
62 16 70
51 50 207
80 10 938
39 12 145
90 51 605
50 60 552
60 73 924
50 61 824
93 16 540
4 0 574
24 93 253
8 32 174
17 73 513
29 6 369
32 87 17
48 84 767
90 39 767
70 74 876
80 31 176
39 52 688
39 80 186
94 37 130
6 83 863
6 23 166
0 23 668
25 91 325
35 34 866
90 40 628
13 95 561
72 36 724
25 82 112
20 41 393
39 86 512
34 63 61
49 87 422
33 5 137
30 27 699
50 11 835
30 50 520
50 52 826
6 1 192
29 92 449
38 47 533
60 20 73
69 53 688
90 13 143
8 79 538
43 71 405
12 43 543
24 55 804
98 47 226
99 57 996
20 5 349
84 60 708
37 23 995
78 55 204
20 45 116
55 2 115
6 64 796
52 6 709
65 89 866
28 82 827
99 71 413
20 56 412
42 34 985
41 85 193
34 9 127
92 41 450
16 80 149
7 56 446
84 37 117
84 93 487
87 28 877
97 1 821
49 39 43
66 93 544
90 75 349
19 74 447
23 11 206
77 81 936
29 67 707
47 50 159
49 50 211
55 6 781
85 16 560
90 73 642
85 97 924
0 87 361
76 83 361
90 16 486
16 95 760
53 81 420
1 14 614
60 77 87
4 49 985
4 86 968
98 89 194
49 54 101
15 90 675
64 69 837
73 33 275
10 23 505
0 30 676
84 29 494
20 60 540
51 31 17
47 80 7
44 43 875
88 77 305
55 58 794
29 39 364
64 79 143
34 64 330
41 97 989
55 13 453
76 49 292
80 91 931
90 91 332
98 86 34
88 30 781
0 4 563
88 10 934
48 16 597
12 48 236
34 75 483
70 69 681
9 99 980
15 34 989
3 85 346
53 58 920
29 18 84
41 19 346
72 68 285
54 0 692
60 43 771
13 6 984
52 62 860
55 5 471
43 9 344
12 68 953
50 18 642
70 31 254
14 47 670
78 33 331
90 76 525
28 8 518
34 87 966
10 81 912
2 16 999
96 89 667
64 64 20
17 84 823
55 40 155
89 62 900
9 4 308
27 59 459
96 14 811
36 51 810
24 44 790
26 18 618
18 8 153
37 72 961
66 60 64
90 10 392
38 9 508
67 63 408
22 66 218
97 61 540
64 77 717
26 38 326
73 36 671
43 90 731
17 37 643
9 80 693
42 45 322
56 11 483
23 56 66
20 51 378
88 1 159
49 43 90
30 53 347
87 26 629
75 49 123
29 23 64
5 51 536
84 34 158
1 9 822
36 16 921
98 36 286
2 29 464
35 62 423
37 76 679
35 96 527
70 10 410
80 43 24
97 45 688
38 74 87
17 44 611
52 71 451
54 69 731
3 46 800
67 48 830
0 95 228
48 18 224
72 98 401
15 77 461
17 54 833
26 93 800
57 5 772
44 56 74
47 64 135
65 32 569
60 40 751
15 92 923
3 28 663
22 82 527
47 4 610
53 23 197
11 18 992
28 27 127
69 69 410
14 46 893
65 50 894
76 38 981
45 5 421
7 97 90
10 51 995
52 90 849
61 77 591
73 59 286
56 64 908
33 3 804
82 0 227
34 52 638
74 91 255
53 77 585
20 29 670
40 32 936
51 66 27
16 85 929
17 63 960
48 98 516
65 48 696
37 48 998
70 26 36
0 64 509
88 16 504
25 43 453
41 61 17
96 27 610
87 0 909
99 13 341
52 63 649
26 0 599
45 90 837
99 49 548
5 89 986
56 31 769
87 73 243
28 1 252
75 34 171
6 90 442
13 41 879
42 46 224
77 58 160
36 82 48
70 48 384
28 71 261
81 79 17
37 16 285
64 91 504
77 47 271
27 37 152
68 83 26
20 4 264
63 30 321
18 51 449
3 29 908
14 16 54
25 47 65
50 58 902
34 25 163
65 88 516
25 70 194
7 76 514
90 20 416
49 58 122
89 40 619
7 22 414
13 12 551
37 8 958
4 83 640
95 8 635
60 14 573
43 20 890
84 90 207
99 22 727
3 7 299
88 44 406
86 40 301
18 25 434
93 27 467
49 19 711
27 10 369
42 66 907
93 77 562
11 54 32
77 38 81
80 40 54
47 18 430
74 33 32
12 1 36
31 11 144
70 4 498
73 94 988
25 36 919
8 73 406
96 55 127
56 50 702
59 51 115
1 86 330
59 34 252
3 48 725
78 62 126
90 63 839
80 16 737
73 0 854
93 72 648
56 6 559
17 7 200
52 24 347
55 15 353
83 81 498
0 90 396
4 19 106
72 50 57
51 44 753
30 32 726
30 52 280
96 47 655
81 93 340
32 84 109
94 40 703
60 19 717
11 7 592
32 91 429
31 93 894
33 15 811
81 46 76
6 28 612
22 56 72
49 53 171
14 12 165
29 31 792
57 64 360
20 53 349
75 22 600
81 18 12
5 78 922
27 76 124
57 45 488
14 90 37
74 45 621
39 7 128
73 22 672
55 88 847
71 94 759
85 5 308
73 70 187
39 41 293
61 84 288
84 57 250
93 51 609
23 48 768
52 39 180
78 30 213
79 36 132
97 39 414
79 77 266
23 33 999
30 10 700
15 1 471
71 91 578
63 75 676
60 42 551
44 63 500
27 83 303
47 88 86
47 58 13
15 95 504
82 83 328
75 8 730
10 35 922
49 61 435
95 41 341
18 37 939
72 65 5
89 37 548
64 6 215
34 33 852
93 78 744
4 50 142
76 11 728
76 13 907
71 39 56
91 40 790
54 52 812
70 29 76
27 27 854
95 1 780
53 85 296
84 54 979
44 97 503
92 76 96
75 89 570
29 79 198
28 30 857
10 66 110
29 76 225
87 81 641
85 1 830
71 58 36
20 52 382
21 53 243
18 2 166
62 41 962
5 60 546
55 3 929
39 66 431
2 1 19
41 73 402
42 71 865
30 56 160
58 1 867
71 75 967
94 36 497
87 75 222
8 37 281
58 68 802
32 14 73
42 27 350
49 26 31
42 7 104
16 75 542
95 34 595
4 57 903
74 65 714
38 61 752
1 10 722
25 53 999
