100 2475
70 83 243
26 51 855
27 26 724
31 13 683
46 76 350
18 30 838
53 64 472
95 42 41
21 81 320
98 45 433
15 42 897
9 85 661
12 85 960
56 93 121
98 7 21
61 41 815
93 82 776
11 76 437
26 79 668
41 47 983
85 78 667
61 45 945
54 1 150
48 80 391
6 16 442
41 99 987
43 68 870
9 40 111
35 2 137
13 94 825
54 63 47
12 39 553
23 44 477
24 46 942
99 15 910
50 8 574
31 76 248
36 64 454
95 82 799
61 5 783
87 97 800
47 88 192
69 41 276
24 96 832
74 87 12
3 48 339
88 82 74
34 83 249
56 4 871
83 9 787
75 12 302
40 57 543
96 29 434
47 86 78
37 88 960
67 59 970
39 9 412
0 64 353
99 84 406
33 82 544
57 34 469
85 45 952
84 67 835
37 46 761
14 21 675
68 36 805
23 26 41
36 37 76
71 90 76
68 59 704
67 13 869
13 89 593
29 22 661
62 4 400
26 9 593
18 92 496
89 31 754
58 0 480
98 54 151
97 73 730
42 11 975
32 81 733
49 53 988
86 8 853
59 56 861
32 34 567
51 14 11
70 67 277
45 78 536
2 21 285
91 16 83
8 73 329
92 84 344
85 89 526
21 89 179
78 43 443
0 7 166
21 61 380
57 25 237
43 50 540
11 14 481
31 12 963
40 27 296
52 49 423
20 39 882
89 12 82
50 20 817
92 91 636
86 4 500
98 65 177
69 62 892
75 45 704
30 21 975
75 54 956
12 99 735
13 60 258
6 53 350
42 58 957
27 96 0
27 74 912
3 78 271
59 61 544
1 43 144
67 85 826
33 59 210
14 33 499
83 30 487
21 39 615
16 61 629
15 63 628
68 92 393
92 87 767
30 11 616
28 48 711
76 37 321
25 54 56
47 6 324
7 96 663
13 86 228
78 88 453
21 4 833
49 25 700
59 23 169
39 6 451
81 13 343
59 27 158
64 7 863
90 85 13
64 92 572
92 57 737
21 2 783
59 5 842
42 57 887
20 38 609
23 64 604
38 63 76
3 74 484
94 8 694
44 8 327
20 5 52
15 77 329
55 49 995
91 70 719
32 72 772
77 93 904
15 6 372
26 69 952
26 78 877
11 77 741
32 53 982
27 60 114
67 49 594
53 70 305
30 80 195
26 18 14
4 47 852
74 13 208
41 92 836
49 57 700
45 83 127
62 17 400
79 40 497
81 26 912
30 50 100
5 3 82
68 10 751
20 43 326
44 21 103
95 72 85
68 5 345
70 22 194
84 19 203
69 3 721
12 81 258
44 40 965
36 79 20
27 58 201
68 99 242
30 93 284
89 64 334
32 70 468
84 76 742
77 82 843
81 53 692
70 55 669
6 29 980
45 9 386
29 20 83
34 69 513
11 16 511
84 91 190
34 25 823
27 50 976
57 16 7
75 10 866
16 80 853
52 26 599
91 2 36
63 60 951
71 9 378
96 1 438
29 80 91
84 17 746
92 26 811
57 97 309
63 18 914
10 73 196
75 68 959
57 49 171
84 4 561
56 22 647
63 0 242
9 11 729
52 52 833
89 45 863
66 97 595
97 42 252
66 1 785
16 85 942
55 33 455
4 63 626
63 72 957
91 17 52
76 19 238
52 39 183
33 25 905
99 28 287
37 72 30
57 40 375
46 92 15
70 37 199
61 69 590
31 65 701
95 90 980
30 20 869
74 99 685
16 83 253
18 47 553
85 7 324
15 33 716
11 96 911
10 96 137
60 0 295
40 6 481
26 49 333
28 76 6
96 20 397
99 41 62
54 13 814
55 83 440
98 53 730
62 80 576
73 41 499
61 58 976
35 44 552
49 74 27
96 8 634
63 20 241
5 69 277
24 12 694
46 40 393
91 10 567
24 92 798
91 72 410
84 48 772
65 15 933
47 36 844
0 83 1
25 74 834
59 39 185
69 59 733
50 13 940
28 93 556
83 12 490
90 15 645
92 47 764
80 94 511
6 97 965
7 6 982
52 34 373
28 87 388
97 94 491
9 37 262
14 14 424
17 18 437
3 13 158
89 84 264
27 35 759
48 23 451
27 71 237
1 59 101
54 97 742
23 81 829
61 83 526
21 32 323
61 12 655
10 97 51
27 65 44
61 99 878
55 13 534
17 23 147
73 90 449
6 57 422
66 38 654
49 26 210
58 38 780
82 59 809
67 46 635
87 17 79
52 88 974
68 79 930
25 56 489
4 68 973
74 41 49
52 32 978
14 86 36
55 84 399
95 3 353
32 8 77
79 12 986
67 17 489
58 17 223
23 17 951
15 8 901
77 24 140
85 95 51
97 66 895
3 56 197
93 5 904
22 12 282
59 30 877
99 30 588
39 15 712
81 59 704
44 20 168
80 43 403
81 89 714
43 16 807
65 41 827
24 39 773
42 80 206
33 23 321
37 5 169
78 21 586
2 19 841
88 18 705
59 20 477
16 48 55
59 77 930
76 54 200
15 31 422
69 93 475
6 18 572
40 92 470
92 71 946
39 95 964
80 93 740
69 95 790
60 66 179
40 81 515
18 88 973
45 74 791
49 90 671
8 99 373
84 33 402
74 97 568
7 25 827
3 99 946
61 53 411
66 8 244
93 81 666
5 51 387
58 11 715
22 74 782
9 27 634
98 96 287
37 83 465
26 80 389
50 65 824
46 97 183
19 22 229
23 24 595
0 62 813
88 73 443
21 15 565
43 18 586
90 23 904
6 86 91
51 33 327
84 21 719
59 15 149
25 62 145
69 73 865
9 14 588
31 98 253
98 22 622
0 70 208
12 7 984
59 75 31
77 99 724
92 46 918
76 0 705
39 58 688
56 55 284
95 57 246
26 33 461
19 36 575
70 39 201
25 50 588
93 55 972
6 31 475
13 18 724
32 7 312
47 99 457
21 96 536
90 67 321
31 31 531
61 98 659
22 34 799
35 52 505
58 62 21
7 61 999
52 98 93
6 61 768
61 1 693
80 18 95
62 76 79
32 89 442
78 63 706
28 33 616
4 58 260
64 38 393
79 31 513
72 73 448
8 72 19
41 6 873
64 23 864
89 99 950
13 56 318
74 49 152
83 39 226
52 24 198
25 52 814
1 11 583
53 2 851
64 41 732
20 51 192
57 61 758
89 28 38
69 5 113
17 90 304
95 48 263
87 91 293
48 79 652
36 49 845
27 0 816
7 9 304
80 14 146
88 46 997
83 28 534
94 2 129
21 83 920
55 42 466
97 57 824
22 31 54
10 51 831
54 36 108
98 74 626
21 60 216
91 57 97
74 69 200
82 74 643
23 15 59
47 20 451
68 22 457
73 18 728
48 71 639
26 13 155
80 8 461
30 23 617
10 48 695
0 20 780
61 62 19
66 7 556
4 89 735
25 89 191
83 40 779
24 14 632
55 2 50
49 40 443
14 53 551
39 73 133
74 95 60
95 2 144
30 97 520
64 72 874
88 70 828
31 14 928
59 98 939
14 58 150
43 87 302
49 56 78
62 89 637
94 31 162
92 86 576
46 49 291
87 58 875
39 19 958
65 1 283
90 94 950
21 18 263
81 8 443
15 18 4
68 27 668
32 35 936
68 49 105
89 75 291
90 77 616
6 84 121
29 61 849
84 80 19
45 84 636
69 67 980
28 99 373
55 9 203
90 90 560
22 42 231
17 29 310
45 5 396
94 52 913
30 77 351
48 51 814
54 15 547
86 93 558
9 84 892
9 2 646
35 23 464
2 0 918
87 81 542
49 77 210
5 61 584
47 44 670
43 89 902
10 56 764
84 88 48
47 78 425
97 98 46
73 59 461
11 66 794
30 30 256
55 53 101
69 83 475
38 55 804
14 51 244
7 14 917
62 78 686
32 93 382
51 42 160
0 12 559
4 48 653
91 25 821
79 42 372
62 87 650
77 1 121
25 30 190
54 71 455
87 44 703
49 83 247
63 12 452
54 11 173
66 66 552
36 58 179
12 74 156
26 83 585
14 99 921
8 3 323
32 3 104
25 4 803
11 26 967
57 1 81
13 6 427
5 33 693
60 62 32
33 80 37
95 28 196
23 42 658
70 33 226
56 91 105
39 75 774
89 29 32
70 78 472
64 35 870
87 53 367
54 4 64
9 49 530
17 27 175
77 75 591
18 21 19
12 94 652
68 34 332
53 29 467
95 75 534
14 75 234
8 54 698
17 84 969
90 78 992
14 25 713
32 12 80
39 38 726
13 33 499
28 24 9
47 15 181
60 76 494
7 41 1
19 66 1
37 92 743
96 9 260
25 20 216
24 44 395
80 55 726
96 71 210
88 80 985
82 67 714
34 95 146
68 50 570
72 36 85
82 94 688
0 54 610
81 30 766
37 24 216
36 90 636
79 85 486
13 10 709
35 15 658
9 82 539
53 19 431
65 80 182
7 98 515
95 1 214
66 71 676
18 75 665
7 17 383
51 70 413
44 77 344
96 30 188
69 43 346
10 82 946
93 64 786
51 85 331
91 23 125
63 98 144
40 98 12
76 93 571
69 42 617
23 87 412
46 77 113
60 73 703
73 86 243
81 99 908
33 97 192
90 0 548
11 41 576
55 27 863
57 36 973
50 9 578
76 48 842
89 93 885
2 84 105
83 7 236
49 4 499
81 80 904
22 93 735
49 36 714
55 69 897
76 8 114
96 50 754
80 20 516
26 53 850
12 96 577
73 66 806
0 11 945
13 28 1
33 46 816
25 24 260
63 38 928
19 15 553
24 22 935
24 35 618
91 53 541
47 96 218
66 72 742
38 2 521
71 35 424
77 32 113
5 52 549
40 50 807
72 51 515
2 39 252
13 66 614
32 98 816
80 12 762
57 67 846
41 28 575
4 96 329
39 17 863
62 1 423
59 21 210
95 91 661
57 15 910
14 73 960
81 15 919
76 58 658
15 48 374
36 75 100
76 78 988
66 5 294
56 11 937
31 1 210
55 45 731
56 99 725
54 98 829
76 26 330
85 96 365
77 6 494
10 69 235
74 86 637
95 5 757
58 47 687
16 95 159
15 16 234
33 96 231
0 6 957
83 49 440
42 40 182
81 62 330
16 98 280
33 86 611
15 97 523
44 76 723
12 82 910
50 2 155
73 98 843
81 50 540
35 97 879
35 33 163
58 3 86
19 75 629
77 31 376
71 52 838
67 92 258
59 29 792
21 38 715
9 71 814
59 69 75
46 7 650
95 56 375
4 99 939
10 19 515
75 42 97
72 43 291
22 18 422
45 19 770
56 10 704
35 8 56
65 24 143
48 41 225
83 0 283
17 41 559
6 51 723
58 26 91
99 50 607
29 17 184
68 51 849
48 69 229
83 83 88
70 65 524
96 66 591
65 27 31
18 42 400
44 83 765
10 11 64
93 79 859
56 59 422
0 75 548
79 35 16
12 73 821
45 95 397
43 2 795
3 47 618
29 12 67
71 1 719
70 1 748
93 69 721
0 36 486
84 99 393
52 74 168
50 24 22
96 59 417
33 73 928
68 75 652
99 4 937
20 30 969
16 20 276
36 11 225
99 96 555
86 75 637
97 50 986
37 2 562
3 42 674
61 47 880
81 46 664
68 67 851
19 62 94
76 55 268
70 84 468
29 82 703
88 34 619
44 78 344
70 79 334
55 93 146
3 58 704
16 65 941
45 54 88
68 97 633
98 23 671
10 58 181
36 84 354
6 87 718
9 38 189
69 81 988
97 76 770
85 1 960
84 84 724
79 60 868
47 82 538
42 97 145
50 43 878
36 13 539
42 70 972
12 1 713
92 73 164
69 22 983
12 42 172
61 17 91
94 55 64
57 63 692
1 40 860
8 48 37
94 0 384
78 93 828
1 58 117
10 44 958
19 14 747
87 52 41
71 2 979
10 99 507
5 16 160
29 30 527
28 81 106
96 75 497
63 84 804
59 51 428
41 23 88
84 75 402
68 26 292
42 82 443
97 54 899
27 33 889
73 35 548
85 29 503
79 72 860
38 74 840
94 99 318
1 67 101
35 27 139
79 25 540
48 44 231
7 1 437
57 44 300
97 70 462
83 19 270
59 52 562
39 60 866
27 47 820
44 90 957
96 65 295
59 35 714
99 80 145
13 80 45
24 47 603
32 57 27
35 3 58
83 66 916
90 10 784
79 1 548
72 18 42
19 21 122
26 29 688
64 78 790
86 31 465
5 27 180
21 6 353
38 56 243
53 98 95
10 67 128
53 11 635
2 27 942
58 78 854
40 3 666
38 14 990
82 8 573
87 49 33
43 6 741
17 36 312
10 75 324
7 52 695
25 73 358
69 60 887
99 31 923
72 7 236
90 39 221
56 13 131
40 23 723
15 37 857
22 53 692
95 46 592
25 35 284
19 95 698
43 79 661
41 53 538
37 16 570
25 97 480
34 64 279
4 74 401
92 51 25
19 67 543
7 73 320
10 40 391
17 34 117
41 33 219
51 27 633
67 84 471
1 80 239
60 29 558
59 44 998
6 40 416
31 66 932
94 78 605
19 90 628
65 49 561
18 55 784
57 23 755
33 61 248
