100 2475
53 60 464
9 35 860
97 0 649
15 35 51
1 58 868
79 51 318
94 9 472
66 32 372
85 34 942
2 25 528
76 60 393
31 74 453
58 36 370
42 63 689
45 17 299
59 92 427
5 32 796
70 94 973
34 26 969
14 20 95
97 48 564
94 46 13
70 51 884
93 48 719
20 95 335
43 99 866
39 30 729
42 38 501
38 54 99
6 62 594
15 85 588
15 19 933
82 59 691
76 49 369
19 73 685
19 77 116
51 62 347
72 38 163
7 92 512
46 95 151
77 42 902
87 62 944
85 76 443
60 47 777
13 95 510
4 63 729
51 76 123
60 98 825
29 7 179
31 99 418
95 35 752
82 26 427
8 17 431
27 49 232
22 49 746
62 97 853
81 72 809
58 34 212
68 50 859
75 33 164
51 80 271
25 9 208
74 46 918
20 46 831
96 15 145
48 32 136
68 4 176
88 43 156
97 65 748
3 86 780
29 56 686
95 90 393
25 66 939
58 90 46
20 83 438
27 3 181
32 98 157
26 13 519
45 70 698
18 51 192
35 2 826
56 1 54
72 26 954
30 63 200
50 97 574
62 70 706
28 14 769
26 77 589
1 49 843
15 10 919
79 41 258
91 5 854
15 55 378
19 40 231
29 37 468
36 62 365
63 87 970
48 66 379
22 7 323
58 38 928
77 95 636
52 34 122
41 30 104
79 32 601
36 15 518
27 29 728
49 5 795
50 9 808
24 39 445
14 88 18
26 4 904
19 71 47
26 34 480
29 18 953
21 92 472
84 96 438
18 93 890
30 22 901
71 26 257
95 16 960
74 99 119
2 97 123
36 96 263
78 85 132
16 36 267
1 45 521
34 18 156
88 73 968
89 25 351
24 73 489
12 71 254
37 77 258
15 86 701
1 78 628
65 17 727
52 68 496
51 27 141
87 92 600
1 0 930
19 43 707
77 53 401
87 24 980
74 60 932
52 29 591
39 96 925
58 46 59
86 51 897
6 7 302
97 55 858
35 71 535
43 78 593
6 26 373
21 76 661
24 96 600
27 90 66
99 28 230
82 32 603
18 11 725
23 94 679
55 39 679
76 20 135
5 46 497
62 77 256
16 39 570
84 83 518
72 0 529
31 19 59
3 96 246
45 74 50
52 44 605
22 6 651
7 16 686
30 84 398
90 7 412
41 29 520
60 64 80
10 75 682
64 90 724
67 82 519
77 40 480
14 1 151
14 34 354
12 75 402
59 88 757
65 13 691
4 21 999
33 18 859
68 57 371
28 11 936
90 54 747
34 94 813
19 33 595
24 91 746
42 47 77
84 97 619
29 76 888
72 19 16
21 75 851
73 18 684
76 83 234
55 50 453
61 88 631
21 58 230
62 53 224
3 41 166
77 3 114
51 73 482
89 95 609
38 84 470
26 1 941
24 40 16
21 90 259
82 42 951
74 33 357
50 74 925
50 38 719
27 75 403
23 71 678
52 19 457
3 6 684
15 84 244
1 7 979
13 42 877
14 56 187
2 87 505
71 76 76
82 20 949
22 31 531
14 66 10
6 6 337
37 82 193
82 39 829
53 35 60
31 55 206
62 19 562
48 18 561
33 98 320
7 60 910
72 3 643
5 13 98
92 37 817
41 55 644
73 82 301
37 4 64
97 67 172
27 2 104
6 78 943
98 59 84
30 41 29
75 54 334
13 48 142
41 31 361
55 3 783
80 22 909
79 31 504
78 93 448
41 67 307
52 37 446
52 83 391
84 32 187
63 22 900
25 22 291
74 92 28
23 19 310
74 16 321
40 88 497
34 76 545
0 91 75
40 75 597
69 63 345
77 79 675
41 57 844
35 37 683
91 57 875
54 13 910
39 42 614
2 37 5
53 87 643
98 18 251
57 53 660
56 73 767
82 11 840
1 4 120
90 58 888
6 18 463
86 71 745
27 46 639
37 43 585
75 36 248
26 21 83
47 80 177
51 17 377
22 86 974
9 27 577
39 5 171
29 72 710
55 9 956
47 8 314
47 58 697
71 82 203
23 69 851
93 51 825
80 60 793
21 35 895
68 81 301
82 53 312
99 35 843
17 1 926
54 38 67
5 26 814
23 33 488
37 56 398
93 15 555
12 8 474
54 12 528
41 6 428
11 60 86
16 98 488
59 77 232
47 94 951
65 7 928
24 61 987
41 88 306
2 20 453
72 89 641
27 33 243
2 86 151
61 71 508
63 68 651
33 30 641
75 35 3
89 59 452
67 73 524
13 36 479
2 76 991
69 22 746
51 38 406
70 45 813
28 24 260
8 99 687
96 13 557
2 82 713
18 44 605
79 28 306
58 1 65
23 13 390
38 27 894
64 70 899
96 86 35
36 24 392
82 4 620
94 97 418
41 64 452
63 46 102
35 7 868
63 92 598
81 83 660
86 66 433
66 74 40
75 90 401
99 75 64
33 84 564
40 59 838
94 37 459
71 67 944
97 74 691
40 45 339
96 48 110
15 33 935
29 36 640
54 46 16
92 5 114
85 49 795
1 98 996
25 97 331
18 28 538
67 42 775
93 19 915
76 42 745
1 81 822
66 33 815
52 95 274
12 53 378
25 81 73
67 87 123
46 31 244
54 92 717
36 13 829
96 73 679
58 48 779
47 96 757
82 97 765
95 98 658
99 80 116
96 70 44
38 92 931
48 40 325
16 55 638
96 53 990
16 73 683
20 24 863
57 70 163
79 50 896
92 23 255
60 99 990
61 49 39
94 28 706
84 61 228
67 46 295
18 40 248
79 77 467
77 45 852
76 55 817
36 34 439
73 43 164
79 54 917
3 54 54
93 26 638
44 53 334
2 47 761
14 99 699
91 10 473
97 56 464
64 63 495
82 36 562
39 18 969
18 24 387
84 56 402
62 18 237
78 46 54
80 57 104
99 81 72
27 36 134
37 51 461
97 35 612
82 74 293
10 80 933
14 43 546
83 35 82
67 15 192
75 93 344
48 4 767
53 18 906
96 46 174
99 99 553
30 35 981
29 66 944
93 90 701
7 84 788
48 58 378
79 1 127
53 32 843
82 30 839
98 23 427
44 2 935
23 85 632
56 26 711
46 60 667
2 68 28
6 37 472
60 7 832
27 99 165
42 80 921
78 42 869
96 54 660
70 9 182
90 88 36
8 40 940
38 23 840
24 94 709
26 22 123
89 72 535
2 39 771
53 94 719
57 50 375
70 85 571
22 2 119
16 65 22
16 25 695
63 98 858
74 20 373
76 15 505
53 63 968
61 66 354
60 19 339
98 44 114
24 87 491
28 59 967
82 38 9
99 37 931
39 66 127
90 94 110
2 18 684
80 31 681
76 6 224
49 70 651
50 76 162
47 67 686
36 19 504
95 76 46
97 32 975
28 44 745
57 19 36
28 62 968
93 91 535
56 98 760
75 66 42
90 0 428
14 67 500
42 59 704
47 26 9
17 53 339
58 27 897
88 5 164
88 14 889
73 62 639
94 88 560
43 15 28
82 86 460
39 6 276
20 30 328
98 74 351
43 83 932
33 23 884
66 85 955
52 55 180
77 10 342
99 84 674
82 31 791
40 21 973
30 30 511
83 93 984
23 26 27
33 63 428
94 11 806
60 97 492
96 34 724
34 99 722
51 13 74
26 47 960
58 31 799
94 18 661
40 98 254
38 2 473
52 1 113
88 18 673
59 58 617
50 95 946
10 97 213
94 49 922
64 1 17
80 5 481
65 51 813
96 50 697
17 51 458
11 68 889
77 64 925
99 70 421
21 57 219
82 43 409
79 9 203
13 57 915
63 35 483
20 0 37
99 96 267
79 43 256
88 94 801
91 94 555
50 46 234
82 24 773
49 74 33
28 16 216
91 7 241
94 6 852
88 41 109
11 92 875
11 61 348
65 49 762
33 42 505
65 85 282
48 96 130
10 15 341
95 66 652
34 39 252
42 45 343
32 70 375
57 67 115
43 11 126
46 90 992
77 0 491
51 87 503
8 60 313
30 14 327
47 86 560
81 3 538
33 51 11
58 25 319
15 56 283
35 9 93
83 20 284
99 61 698
48 61 793
61 24 405
85 94 76
61 8 400
1 15 724
92 52 799
45 49 74
87 42 594
26 36 261
72 24 905
64 58 24
1 27 800
19 65 83
8 52 859
83 52 477
42 66 535
98 68 435
80 93 701
63 52 122
27 84 910
47 14 736
57 32 226
18 59 753
91 54 290
77 26 828
55 51 189
28 51 850
83 31 0
20 87 591
67 90 138
66 45 792
84 94 483
68 75 766
99 23 607
5 16 251
99 52 206
44 55 751
26 95 93
41 94 814
38 55 652
99 92 948
23 1 329
11 87 147
41 46 526
26 85 974
73 36 983
65 78 493
58 26 275
39 97 332
28 28 17
45 87 774
28 72 854
