100 2475
46 71 167
40 36 563
78 71 60
52 79 682
33 47 75
7 65 646
36 21 227
91 37 702
25 21 587
17 28 537
88 74 150
91 25 649
81 37 796
21 40 741
90 78 909
12 24 382
15 12 923
40 22 158
6 83 362
57 0 828
23 94 516
97 98 180
35 85 664
82 48 834
99 9 437
59 72 616
53 23 541
7 15 17
22 64 907
12 52 145
57 63 81
57 76 371
9 92 308
75 56 135
0 36 575
32 91 954
83 95 871
27 1 536
84 73 283
49 14 427
36 83 313
97 4 377
55 5 780
30 97 452
68 40 337
15 36 438
12 51 580
3 52 171
96 14 133
22 7 836
67 24 988
12 6 105
42 11 782
58 6 166
31 80 917
71 3 910
74 97 856
48 49 279
15 72 268
82 20 398
83 4 150
11 75 464
58 62 29
49 15 748
42 53 14
39 19 882
66 41 363
64 29 213
81 97 336
14 7 965
95 7 542
40 34 256
68 76 340
68 0 305
83 69 302
35 2 972
41 66 756
13 17 52
93 47 15
57 53 90
56 56 399
13 34 117
52 73 333
21 76 348
77 3 328
44 59 512
64 75 305
37 11 86
77 7 838
47 9 131
75 46 27
14 3 516
2 62 700
62 73 120
69 74 802
62 8 299
71 40 435
34 71 323
24 60 34
54 69 51
50 54 653
90 75 485
87 31 917
83 87 988
36 6 13
73 79 146
60 87 677
84 39 537
60 28 62
47 46 224
65 30 807
53 34 691
23 76 521
20 98 160
8 9 900
18 15 191
47 62 410
44 95 905
10 31 292
10 6 625
77 91 292
92 66 626
4 56 59
50 52 890
87 59 20
45 67 505
98 8 160
10 49 119
30 1 251
79 75 258
28 70 523
91 79 68
80 44 455
80 78 617
28 18 494
21 13 817
34 1 812
73 62 915
11 74 191
58 40 323
49 6 942
8 59 864
78 92 493
95 42 917
73 7 130
72 45 13
91 72 752
38 68 504
74 53 270
81 92 234
95 1 750
16 11 184
25 54 197
68 45 271
10 58 626
12 66 353
78 88 22
67 59 747
42 68 343
88 43 74
36 47 279
76 27 679
32 17 21
67 56 943
49 68 54
7 70 152
72 51 699
24 54 397
0 42 744
43 76 444
63 50 854
81 72 49
91 28 69
89 23 86
74 39 479
11 47 714
94 38 459
76 50 541
25 15 443
97 79 8
0 1 825
12 79 193
69 58 495
98 1 884
83 7 895
7 29 223
42 64 554
59 17 745
70 55 140
40 68 479
16 15 695
56 12 882
81 13 167
38 42 163
64 92 210
83 27 670
2 7 745
55 56 386
61 31 435
47 17 545
51 71 954
40 99 917
12 45 0
54 35 748
68 33 331
49 20 506
45 2 279
85 73 416
49 3 267
57 93 799
71 33 84
83 48 966
34 46 982
89 57 144
67 74 215
28 9 2
53 86 562
24 20 996
79 43 385
27 99 521
93 93 715
