100 2475
83 29 591
58 49 798
56 62 596
41 4 209
28 61 420
30 92 167
51 94 272
50 54 345
47 96 530
99 21 233
13 36 571
10 1 907
92 86 829
84 6 657
17 78 128
4 56 832
25 64 519
57 28 364
41 21 769
14 51 179
39 55 571
12 54 740
29 48 197
0 97 45
34 37 963
6 6 675
55 33 87
67 12 530
98 95 463
86 65 526
80 79 575
14 73 891
3 94 263
11 66 998
34 65 83
57 1 805
85 96 858
0 3 51
97 42 1
7 57 625
86 4 479
69 75 161
94 93 870
52 66 572
24 62 547
38 12 512
89 38 978
16 64 586
26 40 619
50 68 573
59 23 999
4 93 142
37 63 828
97 92 750
5 44 55
59 27 957
35 76 961
98 48 222
55 62 221
52 39 835
24 27 757
85 84 293
27 77 758
77 29 389
84 3 761
55 57 987
31 0 426
40 59 801
44 28 871
31 30 110
68 0 605
33 38 794
67 43 840
60 31 762
57 12 818
24 59 176
91 9 242
7 11 456
16 8 761
75 76 319
52 36 414
99 55 721
37 0 664
75 73 718
93 60 88
67 54 52
28 48 176
98 15 634
10 44 640
91 32 245
19 43 817
8 79 67
22 29 176
26 38 48
96 36 504
35 53 567
17 11 870
31 27 703
10 39 190
56 83 270
43 66 772
22 34 776
91 28 821
3 78 813
6 64 621
37 12 938
13 0 175
41 94 230
50 19 163
22 96 217
38 70 351
21 11 63
71 48 631
15 64 407
89 67 835
17 38 586
47 86 728
77 98 92
8 85 297
50 31 837
0 65 334
69 15 393
64 33 289
33 78 194
67 3 720
81 77 761
87 62 531
35 37 337
43 31 957
18 28 641
77 10 258
59 84 731
53 49 72
57 61 817
54 95 81
7 92 474
37 64 487
31 67 387
46 65 244
49 58 463
28 82 293
4 1 699
49 72 546
42 42 380
62 34 814
43 0 487
8 11 433
55 37 643
66 2 394
7 91 800
44 17 546
59 51 389
61 15 501
81 91 409
11 76 62
16 34 471
68 1 126
83 88 967
92 47 720
38 10 209
85 21 814
92 7 785
43 12 589
2 9 153
44 8 555
8 36 249
69 66 208
79 17 168
73 99 685
42 40 827
16 85 875
82 46 818
13 49 352
56 12 910
38 78 75
5 90 731
58 91 931
98 90 841
27 37 922
0 60 696
23 26 240
54 7 903
24 97 442
48 46 715
32 13 948
46 41 756
22 39 176
77 48 298
97 60 633
11 35 914
95 20 879
16 88 298
80 17 50
73 39 143
24 2 150
32 69 23
85 55 438
32 15 121
36 75 956
96 4 583
45 30 583
42 48 772
55 75 994
77 61 224
63 5 101
38 80 266
85 82 593
20 86 110
70 27 303
96 72 605
81 62 78
2 25 841
50 73 385
69 34 377
28 10 507
51 23 70
33 34 372
20 56 924
