100 2475
18 90 971
81 3 983
72 94 911
79 19 572
18 89 691
65 42 219
58 75 993
16 66 777
7 37 89
59 57 841
51 71 184
55 16 268
62 77 790
22 49 620
17 55 395
15 7 354
47 97 854
92 84 459
80 32 569
20 84 526
80 43 718
7 84 805
39 87 12
42 57 269
46 87 107
94 31 695
97 86 605
62 52 915
42 29 336
55 62 355
48 62 162
50 6 804
38 26 527
42 75 635
93 81 37
76 80 157
65 26 403
84 49 286
13 31 758
13 34 451
39 13 429
79 26 570
35 92 907
95 88 779
1 93 21
60 83 618
33 54 109
64 16 307
8 12 275
47 8 81
57 57 831
93 36 769
0 6 142
42 19 199
26 16 971
74 47 243
96 45 61
82 99 442
99 71 285
99 85 414
23 79 740
42 35 233
74 58 67
71 31 858
74 72 944
1 95 669
96 46 372
36 76 844
60 13 134
65 87 760
99 3 264
14 27 78
29 54 967
92 25 570
76 60 697
24 33 908
71 55 425
86 68 681
67 96 360
76 89 0
89 87 42
56 46 296
72 31 930
5 33 599
93 15 781
57 2 427
89 86 140
2 15 373
12 79 90
94 38 281
45 42 804
77 39 822
75 75 760
34 35 338
22 22 825
27 40 14
33 3 758
2 97 515
17 95 637
42 38 84
80 77 18
18 38 600
88 73 394
43 68 945
81 25 985
17 45 145
61 35 987
97 26 446
3 51 128
34 49 735
2 92 452
57 64 926
81 61 906
7 23 936
90 93 899
12 56 578
38 78 946
94 60 577
18 46 904
82 9 787
61 58 611
10 18 67
99 4 290
40 66 733
86 72 853
48 91 416
78 27 397
72 99 225
24 11 938
74 78 247
80 18 712
19 41 386
12 32 82
22 76 790
24 67 571
20 98 21
98 7 731
90 51 543
34 30 368
15 21 786
14 26 148
4 26 270
98 33 464
48 46 32
40 64 355
5 12 81
97 75 234
13 69 935
68 6 70
39 22 296
11 85 263
94 43 830
16 49 239
59 22 599
17 22 265
44 15 800
63 69 826
3 63 162
8 50 284
59 32 659
19 96 723
63 62 344
37 3 173
39 35 865
61 8 931
30 73 874
27 88 298
89 26 257
16 76 491
72 19 580
95 59 594
90 31 616
31 42 85
2 29 493
87 30 326
13 5 475
24 99 846
73 43 379
74 11 591
18 68 897
62 65 239
7 46 954
38 88 689
50 94 62
8 16 630
60 54 783
47 90 479
88 23 50
27 91 376
23 75 831
10 0 305
35 64 699
57 48 321
40 49 694
60 84 524
86 69 927
51 21 831
25 70 884
53 57 856
93 1 54
68 16 987
70 90 17
72 37 111
78 49 759
35 48 193
2 80 939
9 13 740
48 33 98
19 14 874
92 39 887
21 45 553
81 9 589
17 46 591
87 10 15
49 52 805
89 56 723
6 97 872
49 1 466
93 74 614
21 10 569
13 21 550
33 21 705
66 89 587
78 13 714
74 28 445
58 91 520
82 87 428
52 28 117
49 93 629
31 72 108
38 85 605
2 41 28
22 21 978
17 6 20
13 56 832
47 85 336
86 34 850
47 25 402
13 68 259
8 25 27
13 7 367
56 49 371
99 18 402
3 29 438
40 43 222
38 31 893
95 53 941
44 24 803
10 63 630
50 29 136
83 80 508
31 50 45
42 88 748
64 67 855
91 26 801
54 74 751
43 26 310
27 63 296
89 61 782
44 91 274
8 33 62
8 51 162
87 1 217
46 7 778
9 93 961
95 60 399
26 68 293
8 39 834
95 37 15
22 82 697
85 37 674
10 73 998
59 7 294
19 76 401
58 83 344
96 89 466
28 32 738
84 96 333
3 92 807
43 59 745
83 9 695
8 76 153
69 3 698
86 11 463
13 4 26
12 10 73
44 22 164
29 40 75
32 34 868
38 71 61
95 34 338
80 36 606
95 21 216
85 65 382
82 12 372
86 59 817
62 27 631
74 13 64
8 81 262
22 97 806
86 37 537
74 88 128
86 25 395
34 19 804
8 35 358
53 39 23
72 9 980
16 93 297
89 85 477
25 57 335
75 48 660
46 98 667
89 54 972
18 47 285
95 83 111
2 49 711
79 35 793
49 82 711
23 53 972
97 82 165
40 99 808
8 42 799
2 11 80
86 32 619
95 98 69
93 91 432
76 50 597
6 29 176
9 92 724
46 79 409
13 42 363
21 79 403
36 73 615
91 8 95
88 85 836
52 23 613
45 93 231
44 48 159
39 84 373
30 32 388
46 69 286
62 99 923
86 90 996
33 69 441
94 72 28
97 59 708
94 65 141
66 13 972
72 16 40
80 60 145
35 96 65
11 14 950
36 53 553
4 39 599
72 61 920
70 32 719
71 83 181
68 54 697
2 16 965
25 39 32
45 59 712
85 83 392
86 70 987
21 78 74
1 44 337
97 54 950
0 98 727
0 61 880
86 43 90
74 74 600
17 20 53
83 99 491
39 92 206
30 3 378
52 78 694
87 74 621
55 17 703
48 53 238
88 60 874
51 95 495
39 20 183
12 20 543
28 27 58
18 34 109
52 72 31
10 17 491
20 50 162
18 66 74
40 32 998
83 68 119
58 52 860
84 43 80
34 41 36
89 22 687
0 42 151
14 76 171
21 68 912
53 76 605
4 59 642
42 52 206
78 43 382
71 11 81
49 86 634
36 97 493
26 30 860
69 42 770
29 36 644
14 9 508
71 17 805
27 17 868
26 6 791
5 55 663
76 93 455
58 44 25
86 66 417
0 75 468
19 19 674
70 31 148
89 79 573
93 78 221
65 29 626
77 66 900
90 25 442
56 4 697
1 40 639
5 63 301
77 45 567
3 88 341
82 86 131
86 47 997
94 99 165
33 42 711
38 12 987
85 2 444
6 15 502
87 5 347
76 82 992
24 93 429
81 41 812
84 5 88
32 94 415
42 3 692
49 3 68
84 27 389
32 47 743
32 10 576
41 6 148
59 41 136
1 90 115
41 38 882
77 67 850
66 50 295
91 47 449
30 88 262
48 70 951
75 47 475
6 2 738
38 59 722
3 58 107
1 28 65
59 8 674
33 20 316
33 29 194
94 7 193
9 73 825
86 74 704
50 27 663
16 26 836
12 74 466
6 72 9
12 69 943
26 54 793
30 29 348
90 21 983
84 56 41
28 48 257
67 55 519
52 39 130
25 15 804
96 83 371
59 10 25
38 86 110
7 70 849
94 37 265
46 67 273
23 5 455
58 99 938
33 14 221
40 89 212
75 91 5
52 92 875
5 79 654
34 22 341
92 70 547
92 47 703
73 21 903
40 17 785
97 16 285
64 19 590
85 30 345
68 13 35
99 29 352
34 69 629
67 44 807
58 24 157
54 66 654
50 90 277
84 68 74
92 94 144
6 70 416
51 34 481
71 78 949
25 35 277
25 40 494
27 30 122
5 78 395
41 77 796
7 47 517
83 1 733
88 88 960
60 80 285
24 81 152
90 89 830
80 87 789
43 89 53
74 93 699
21 71 678
46 3 71
7 55 258
27 58 483
24 53 914
60 96 89
28 13 266
88 45 392
0 28 470
93 95 225
72 80 360
66 17 255
25 33 970
46 42 88
68 74 97
85 68 491
97 27 123
44 4 21
22 48 782
91 87 268
5 84 148
43 43 84
37 91 762
34 87 978
30 17 742
58 9 163
58 21 845
49 67 802
40 79 165
81 91 445
72 50 849
84 62 266
71 96 717
49 35 378
85 81 909
7 35 2
30 96 197
58 87 117
61 95 152
96 84 323
68 66 377
86 75 895
59 66 519
83 18 284
12 16 6
52 41 308
35 8 210
49 69 593
92 60 681
62 9 564
79 16 652
39 61 70
37 99 337
59 3 797
5 22 337
97 1 925
13 80 150
21 87 519
53 52 821
63 73 236
46 17 0
67 76 735
50 66 353
36 18 74
70 0 429
13 25 487
86 4 64
49 95 186
70 86 693
3 4 309
83 70 267
15 29 824
71 22 880
55 3 346
76 99 394
48 40 571
67 52 970
19 52 646
84 24 204
94 45 60
65 38 420
7 48 162
19 9 271
97 35 718
75 42 23
55 57 597
6 37 811
55 74 934
51 51 988
51 6 163
65 85 572
69 28 140
79 77 615
41 22 530
32 92 846
76 72 665
86 97 501
99 6 510
84 1 861
25 82 555
60 50 587
35 47 376
25 85 309
5 17 903
54 17 209
40 80 858
42 44 783
85 6 358
5 62 606
75 77 773
55 43 382
88 65 714
54 57 684
85 54 686
35 80 992
74 39 666
95 64 703
37 7 613
12 1 287
72 82 908
40 75 298
49 34 984
15 80 34
20 80 75
69 53 218
88 51 375
43 25 727
27 34 145
95 80 399
64 51 241
16 14 404
56 33 501
36 80 455
2 76 631
68 44 862
67 80 56
27 2 981
37 23 390
42 53 920
79 38 596
68 47 353
91 37 498
37 17 704
68 50 405
5 99 361
65 88 152
15 1 902
5 70 780
29 42 105
62 35 805
10 62 526
49 88 705
48 87 966
46 60 781
23 21 808
91 72 313
99 31 481
4 36 110
66 62 213
6 10 408
13 78 665
53 77 222
92 48 299
17 74 825
63 4 105
95 38 985
7 81 324
69 25 803
48 9 588
10 36 351
63 51 309
61 67 804
19 20 581
52 94 460
2 51 714
74 4 4
72 88 883
11 67 98
82 79 129
6 57 259
70 57 580
62 32 500
72 87 639
52 63 740
83 19 889
68 49 339
4 32 532
42 85 694
45 64 699
29 60 870
63 83 174
75 0 536
96 49 388
81 79 445
16 18 893
36 61 733
55 5 504
23 13 647
23 77 289
13 85 456
12 43 733
78 79 132
86 49 724
19 85 216
78 76 816
55 19 364
69 92 845
80 3 175
81 72 994
82 3 737
57 7 2
81 60 551
28 8 946
49 8 90
51 81 626
92 10 221
62 7 811
65 28 658
43 21 585
21 49 539
40 29 633
47 76 464
78 8 372
25 58 240
8 78 968
19 95 119
24 70 263
62 97 306
93 24 782
34 83 424
43 69 165
41 10 583
22 9 898
94 30 110
31 6 143
61 49 399
26 27 283
38 53 282
7 59 880
0 21 838
35 4 749
64 54 503
91 74 584
91 92 672
12 42 177
10 39 801
15 37 839
74 98 613
43 18 20
54 39 417
55 95 308
61 51 966
74 83 739
85 79 459
4 48 382
89 84 952
89 9 117
66 73 900
51 16 226
94 97 33
42 45 529
56 0 725
76 78 478
0 66 544
24 62 177
2 61 804
41 23 277
48 75 633
61 52 134
85 91 349
35 15 492
85 39 704
5 73 981
71 15 276
72 15 211
11 53 814
83 59 946
14 12 454
83 54 751
12 46 634
87 89 580
43 33 817
21 57 319
49 11 345
60 1 865
20 73 792
85 12 437
34 65 592
48 8 323
87 68 659
1 10 871
20 95 576
24 54 498
97 88 557
82 13 646
66 33 723
1 60 139
42 39 255
0 9 879
91 56 302
44 41 449
98 50 302
18 10 471
84 55 975
77 0 370
12 94 920
18 21 956
74 77 345
27 81 853
5 13 476
88 9 953
89 97 565
70 15 634
4 85 969
88 2 201
57 26 146
38 92 322
4 69 998
44 87 120
96 79 944
39 9 385
70 1 716
7 90 254
49 30 473
93 6 601
72 78 457
0 41 436
60 63 224
77 86 736
50 78 951
22 35 900
91 45 198
59 24 235
48 2 172
8 84 427
88 87 411
38 66 372
27 73 514
11 71 626
95 87 737
22 17 658
7 22 816
45 77 621
57 52 406
1 9 408
0 30 202
1 36 43
14 50 715
37 97 584
1 47 910
22 55 135
84 15 744
55 8 952
35 16 913
1 99 165
40 48 899
16 61 981
79 2 97
22 64 737
1 68 248
20 53 927
85 8 827
48 57 796
34 36 522
47 34 429
86 92 127
0 46 160
21 84 26
20 33 986
47 55 50
67 68 765
78 64 870
67 48 816
56 25 333
87 92 356
37 28 486
34 79 364
93 93 827
72 93 436
31 41 339
7 9 281
51 42 728
42 65 539
4 7 752
97 4 680
93 88 695
