100 2475
70 75 344
47 84 201
80 83 626
91 77 203
72 59 727
76 48 798
17 26 821
11 36 795
65 36 766
87 98 409
76 8 197
26 16 343
1 69 281
77 15 587
56 89 585
98 39 902
5 87 778
5 59 325
30 84 502
11 83 800
86 17 90
69 8 556
57 16 666
19 30 338
97 36 46
56 69 954
53 24 427
98 27 563
50 49 302
78 57 221
38 28 856
15 66 350
56 43 162
73 69 533
21 94 272
76 42 728
96 22 85
94 70 618
95 50 537
15 7 60
25 65 462
36 94 20
54 50 84
2 82 701
66 24 651
99 50 87
12 17 903
53 25 755
56 44 345
44 70 973
70 72 930
49 20 177
95 47 233
79 5 638
30 91 133
32 79 190
96 32 213
14 56 997
88 89 353
72 9 306
29 86 619
77 27 556
74 97 278
68 76 211
12 69 440
42 90 587
40 63 69
33 6 328
8 20 696
23 41 332
57 91 159
68 14 109
72 94 741
96 54 227
64 29 684
40 65 391
97 67 414
26 97 155
66 41 903
75 98 738
39 4 473
29 29 659
14 66 978
60 37 761
3 36 907
17 56 499
18 67 886
3 33 597
67 89 286
0 70 713
39 20 885
40 83 914
70 67 492
5 34 344
72 8 539
9 18 997
86 79 388
85 89 995
50 61 969
92 96 10
7 36 754
46 34 422
43 93 788
11 20 245
65 35 987
49 19 373
95 72 758
60 1 718
49 6 192
17 25 929
46 86 202
56 74 162
43 19 74
52 37 399
16 36 477
44 38 735
47 98 895
17 72 890
95 68 403
40 37 464
94 13 203
41 0 212
52 49 351
15 31 482
44 84 290
31 33 841
39 58 710
49 80 5
51 72 924
54 93 388
78 63 686
58 71 438
97 20 170
53 26 142
20 3 818
83 92 740
81 92 688
2 64 803
78 94 665
32 46 33
82 89 867
46 24 319
4 20 96
93 8 4
50 92 4
97 42 904
41 75 92
20 59 708
30 56 540
56 29 341
91 9 916
78 47 734
18 71 306
23 98 999
45 14 910
20 11 226
95 49 171
93 52 150
9 84 848
65 44 962
26 86 306
61 43 792
62 42 601
26 0 165
87 48 879
39 31 829
85 73 553
25 29 371
86 62 740
51 27 717
27 35 134
1 50 417
57 26 877
56 71 853
87 51 864
42 56 46
23 91 455
68 73 512
97 2 855
84 5 406
96 26 140
51 78 994
99 79 570
58 69 15
62 30 813
53 99 42
87 68 555
64 67 482
71 38 553
40 8 921
12 36 689
96 82 869
55 96 964
74 23 157
48 56 629
69 39 557
52 48 611
76 34 594
26 6 513
5 10 185
31 4 751
15 24 547
92 26 188
2 7 228
41 17 920
31 11 69
9 85 3
62 46 738
50 26 99
65 81 557
72 34 93
22 95 143
58 18 86
92 91 466
39 89 261
83 22 492
70 98 115
31 15 701
21 14 645
3 58 939
56 46 178
61 21 112
5 41 720
87 40 228
67 2 972
53 89 364
30 47 512
10 6 873
40 68 117
40 47 167
31 21 664
94 94 430
88 61 129
72 87 117
79 88 988
48 43 252
34 69 946
99 14 814
72 77 920
10 35 336
68 25 176
40 32 0
66 8 734
27 70 351
95 10 722
45 8 757
63 56 332
54 48 780
75 18 243
13 89 32
5 25 837
8 89 172
3 44 512
50 24 228
72 72 109
42 30 513
9 42 809
15 97 525
14 34 362
87 88 254
99 19 637
51 64 746
12 12 729
92 37 627
46 26 762
25 14 715
61 93 454
70 1 321
9 8 469
56 3 15
9 80 312
41 64 294
36 71 870
41 71 496
86 94 308
50 12 348
59 40 720
80 15 107
15 53 576
74 24 767
60 56 639
79 66 18
5 7 386
67 24 110
68 52 42
13 88 852
29 71 473
32 69 932
49 0 594
98 40 607
80 85 892
88 45 430
18 50 739
33 37 149
44 18 106
69 84 263
52 42 875
66 92 788
33 34 177
46 76 457
73 67 720
78 48 145
15 85 251
44 22 878
99 36 774
1 14 167
25 34 172
16 89 576
6 21 8
79 53 604
30 22 0
76 80 78
61 26 614
33 14 340
66 77 381
86 32 800
77 24 816
25 56 578
84 98 412
97 32 963
43 27 857
35 37 44
26 56 574
51 94 784
84 71 479
54 13 734
97 81 412
90 0 98
67 28 402
44 36 713
26 31 510
4 36 270
70 10 27
77 47 220
12 42 863
6 64 248
87 78 582
14 80 987
79 12 985
72 93 59
93 69 538
60 22 879
45 80 597
60 43 72
70 38 656
71 8 839
12 75 509
14 2 178
92 40 370
37 10 76
72 16 509
39 93 824
32 17 765
15 95 962
55 17 551
57 10 517
26 23 937
54 4 637
1 95 478
22 33 860
41 3 384
65 78 562
19 3 708
89 57 488
49 99 438
10 87 800
18 4 887
12 43 370
86 50 168
98 50 701
96 33 305
8 0 707
47 50 286
85 27 109
88 98 39
57 74 613
64 46 125
77 97 48
79 85 291
22 64 764
48 39 31
7 37 99
26 4 493
59 68 931
11 84 126
48 74 882
50 40 264
44 54 251
70 8 218
82 47 76
49 8 584
95 25 782
80 60 502
94 86 799
5 13 556
25 23 189
24 57 256
71 30 524
78 39 113
50 1 718
0 49 810
59 49 909
64 97 988
36 14 322
33 89 484
21 77 782
15 63 212
32 25 534
6 65 325
96 49 898
79 78 311
92 79 967
46 20 385
2 8 407
70 70 380
60 15 738
93 9 156
72 11 788
76 6 216
28 16 428
83 53 984
56 85 577
28 11 996
37 73 64
40 97 379
19 17 887
21 38 206
87 81 343
54 92 884
61 97 578
32 30 478
67 87 428
19 51 430
63 95 675
50 60 723
45 22 287
17 45 157
76 66 698
46 36 991
12 86 937
13 60 896
58 33 548
71 39 520
88 10 546
89 53 576
94 85 840
28 88 97
75 51 671
45 23 247
13 95 824
37 60 48
9 77 144
66 70 852
74 96 446
88 5 424
81 37 944
95 48 742
53 63 380
76 52 872
0 9 269
92 32 439
93 65 456
48 34 901
15 51 978
53 17 818
64 80 759
36 66 30
43 88 875
37 26 119
34 47 433
56 78 926
62 52 664
52 98 654
88 39 549
25 10 703
27 8 149
89 28 234
95 77 318
80 66 788
3 37 425
55 91 896
89 2 61
52 30 463
66 79 78
93 44 303
70 54 65
39 53 28
87 0 96
11 66 497
62 71 596
65 85 141
35 8 176
0 17 66
81 59 199
58 88 519
75 61 746
34 72 944
44 75 544
8 18 796
85 1 941
65 54 907
83 46 178
58 74 554
73 57 523
15 56 359
71 20 918
87 67 939
41 98 9
22 82 784
29 9 0
37 81 814
42 84 665
95 71 5
75 30 501
19 1 230
63 12 798
3 47 231
90 81 594
18 20 185
14 18 999
67 6 187
44 93 480
58 61 427
81 44 623
73 98 469
51 58 159
49 52 683
27 58 683
76 46 951
38 87 647
39 43 974
76 17 765
79 10 386
55 82 598
84 85 858
74 44 593
10 65 108
41 19 295
50 14 445
73 33 781
37 9 906
88 37 895
5 84 519
56 59 22
26 42 655
2 18 606
76 44 717
13 32 760
8 96 165
84 3 43
93 21 22
22 13 565
36 21 996
13 14 904
37 36 675
42 41 290
11 77 72
