100 2475
50 48 235
54 13 800
95 85 379
31 3 298
30 47 622
27 88 816
46 93 681
65 18 294
17 84 536
57 84 169
90 40 650
38 28 181
83 66 312
27 53 558
2 4 929
45 82 59
15 74 111
29 89 671
90 56 870
32 43 992
57 47 618
65 63 65
65 45 685
53 47 822
54 29 749
7 23 678
88 66 707
12 88 114
47 45 555
83 89 856
16 78 830
59 39 869
78 84 707
79 82 769
66 88 476
84 29 141
90 85 628
3 30 302
62 10 803
62 39 887
33 13 627
33 34 253
34 64 251
61 25 975
47 80 651
40 9 397
88 32 377
12 17 819
93 99 631
61 0 876
18 70 77
22 42 244
94 36 108
7 29 694
40 78 917
15 31 534
57 27 194
43 63 4
58 8 355
8 34 425
97 78 83
20 53 506
47 43 428
3 63 809
1 87 732
0 53 589
89 61 698
40 42 547
31 6 356
62 22 572
19 93 540
42 2 24
90 69 602
34 99 247
96 83 899
5 73 574
13 42 756
79 47 372
65 49 904
92 60 732
3 10 804
52 17 641
90 12 908
97 19 374
8 51 909
70 78 526
20 65 448
39 84 618
30 93 622
51 63 986
10 74 901
64 46 154
93 43 93
71 85 762
44 97 190
76 92 186
83 18 72
75 38 236
72 99 76
5 7 452
52 47 103
74 61 274
80 69 82
32 22 450
60 54 574
52 40 396
56 19 450
47 85 771
30 89 369
40 11 422
81 51 927
44 75 112
12 38 824
81 94 908
77 79 540
98 95 385
91 70 173
32 40 443
25 30 803
41 47 843
60 82 122
97 46 762
72 69 426
39 71 76
60 21 264
92 89 871
29 49 179
45 37 187
29 31 510
41 92 926
51 3 627
88 53 297
69 78 806
34 20 751
23 4 293
9 65 260
84 37 677
87 55 727
18 28 975
33 81 556
68 66 340
79 68 874
96 93 693
13 82 854
56 37 602
6 69 470
17 69 60
64 60 850
89 51 620
3 3 483
23 69 113
59 99 168
40 92 879
84 48 10
95 95 994
30 64 936
76 12 684
35 85 315
0 21 828
27 55 185
42 77 621
42 67 954
25 32 279
24 0 721
23 96 575
26 29 508
70 26 335
64 22 902
5 35 73
48 89 342
17 88 299
71 67 196
49 1 459
4 41 519
78 33 819
86 99 743
43 76 305
90 47 663
0 10 541
32 52 547
32 18 682
10 9 919
21 64 568
6 64 65
32 61 795
56 25 723
97 40 884
61 42 981
44 93 313
4 59 428
66 69 401
90 63 374
66 28 703
95 55 466
19 85 479
53 88 636
37 12 92
89 8 513
86 24 429
38 34 480
3 65 944
13 2 123
51 23 390
69 94 920
16 79 160
19 27 310
10 13 448
76 61 146
50 22 199
69 43 599
55 2 502
41 4 219
39 10 663
9 56 111
76 8 728
49 90 199
2 87 336
65 1 972
52 91 825
55 22 731
45 24 56
31 5 11
47 29 993
13 16 833
13 53 147
22 87 76
57 97 587
45 53 923
23 41 284
93 2 894
50 91 938
55 11 683
63 75 268
72 7 796
74 82 735
2 78 234
98 94 514
16 21 895
17 48 629
34 6 87
92 1 731
55 46 470
98 30 912
29 87 418
14 98 275
8 29 187
57 66 450
1 62 817
17 32 685
35 21 839
33 28 992
5 27 370
