100 2475
38 41 59
33 84 999
81 0 833
85 96 41
87 14 895
65 62 602
69 25 579
10 98 976
18 83 892
92 23 515
10 29 321
63 58 706
58 4 76
84 8 412
38 36 961
77 22 898
52 32 116
24 52 338
50 30 182
35 18 143
68 82 182
9 47 366
32 3 227
10 63 958
27 12 414
6 52 795
90 68 376
94 62 135
86 47 231
7 52 233
18 54 658
72 87 365
2 62 574
56 28 705
83 0 639
44 5 424
11 62 758
54 69 337
54 1 394
28 0 204
73 15 141
34 43 930
82 84 531
97 14 391
22 96 902
48 30 39
24 22 762
9 86 366
69 32 552
38 15 641
78 89 261
61 7 856
71 74 199
25 15 784
57 35 615
69 24 504
44 28 905
97 49 756
1 36 155
97 2 116
55 6 163
93 69 933
52 67 922
97 88 387
26 4 661
51 66 935
75 24 752
32 4 998
67 29 130
64 69 537
29 28 293
68 63 893
42 8 692
84 85 903
76 35 850
34 10 558
93 8 335
33 42 205
5 81 1
84 4 248
86 82 556
45 65 871
26 26 866
24 45 630
59 56 481
20 35 463
39 61 859
48 34 442
67 36 431
51 99 662
61 46 776
13 16 111
78 53 939
75 52 503
70 78 339
93 72 428
77 27 808
0 52 407
54 47 196
63 42 773
97 11 348
14 35 881
48 69 36
85 67 963
93 55 162
88 79 241
45 73 286
16 9 734
95 24 632
55 81 622
33 30 215
79 64 234
66 33 225
58 99 653
87 91 111
54 37 399
28 59 861
2 22 338
86 35 232
72 88 421
83 37 527
5 78 770
32 30 181
48 68 960
53 35 231
78 10 831
91 91 574
28 7 983
21 4 720
15 51 580
42 72 707
46 57 915
19 66 276
2 81 97
70 44 639
79 5 950
62 14 774
33 35 488
24 1 951
13 40 609
96 75 112
77 33 584
97 47 962
80 74 322
70 42 870
21 55 273
72 21 515
69 82 101
22 87 307
26 97 2
75 46 28
78 92 329
70 71 946
54 99 679
62 41 956
65 84 966
18 55 774
41 34 694
39 13 316
38 76 326
44 75 549
72 89 643
10 49 590
14 61 593
98 63 682
41 25 338
56 29 374
50 19 165
72 77 809
97 15 924
6 66 133
48 77 565
8 9 696
79 16 814
88 20 828
49 17 57
55 51 484
