100 2475
11 32 2
13 36 291
57 98 31
70 22 168
74 83 432
74 33 525
17 70 83
57 33 550
51 24 73
16 26 312
50 22 259
24 75 645
76 4 229
96 68 739
96 56 281
39 40 36
82 38 551
85 3 430
92 49 30
27 75 654
46 55 954
51 21 961
58 89 85
18 47 471
95 3 525
48 51 587
34 77 683
92 56 263
3 29 748
21 34 582
41 16 955
84 41 44
39 38 888
52 46 849
94 43 720
63 26 684
9 11 169
28 44 349
46 42 588
33 33 467
93 87 34
85 94 468
35 36 536
29 3 273
34 56 526
93 83 87
70 89 500
30 46 224
7 8 514
6 37 262
42 1 466
14 42 828
4 96 915
46 2 44
17 44 861
31 88 251
98 41 456
96 40 868
53 27 327
84 97 78
55 8 970
72 20 510
33 36 107
93 79 767
53 1 794
9 58 846
98 49 504
18 40 574
2 68 708
49 21 886
4 77 358
97 89 831
19 63 667
45 38 362
98 96 141
78 99 205
89 61 91
15 83 260
78 25 692
83 20 212
56 27 742
1 72 177
47 10 119
11 35 283
89 16 601
99 68 139
64 55 124
55 79 912
88 44 511
95 89 824
73 82 583
8 17 176
34 81 528
15 68 139
4 26 236
52 77 535
24 20 498
11 54 257
50 57 196
59 93 892
76 82 896
16 75 518
70 57 579
8 81 688
87 68 49
21 66 984
82 45 865
3 68 368
83 14 252
49 65 291
61 66 568
9 12 552
3 42 971
77 45 142
8 1 557
19 79 474
52 80 13
31 82 582
84 86 233
51 99 704
13 13 504
62 88 825
7 82 378
92 33 37
62 31 982
27 39 838
81 92 77
60 91 410
29 70 390
48 47 42
62 84 814
63 39 799
49 58 814
55 21 765
74 19 323
58 16 416
35 15 271
61 27 78
96 4 541
25 62 562
50 21 497
28 3 508
6 66 656
25 37 53
62 89 712
3 92 110
52 42 780
89 55 35
5 87 775
37 56 540
84 43 669
50 82 593
93 29 332
13 77 687
62 21 912
13 85 318
85 63 284
59 65 966
13 12 486
49 49 481
86 9 407
34 28 611
49 48 413
61 37 168
92 74 702
68 72 212
93 60 244
48 84 109
34 62 500
77 54 69
