100 2475
50 96 641
86 77 519
97 89 656
62 79 121
72 22 247
47 4 769
17 29 166
19 13 599
73 15 731
46 24 883
76 94 585
67 1 161
75 42 363
0 66 310
80 5 893
7 88 61
31 92 605
50 0 136
60 19 673
78 88 889
16 7 181
19 54 798
64 55 622
21 2 769
43 23 91
63 86 889
67 16 366
91 39 676
58 34 769
41 70 999
65 46 898
51 86 907
87 0 827
80 28 365
65 80 747
56 57 371
31 45 926
33 2 314
18 50 293
13 37 501
67 47 821
9 69 615
12 87 305
27 75 307
30 8 570
14 73 934
86 14 601
87 20 53
91 28 42
79 65 56
35 17 849
7 4 325
22 42 660
52 49 611
34 78 963
39 23 31
69 64 466
13 57 876
82 43 707
63 28 277
56 10 472
78 76 544
77 24 484
88 4 777
21 41 165
4 25 761
43 89 834
95 95 171
1 4 487
55 54 878
75 69 481
85 69 958
56 6 635
4 22 35
17 61 430
73 22 637
78 68 389
64 30 779
2 98 828
6 4 579
78 20 916
97 33 506
92 11 8
37 3 867
26 46 537
44 53 824
12 5 89
54 89 413
24 71 185
79 67 562
74 85 746
53 14 58
92 47 0
0 53 499
91 4 129
40 51 41
26 76 920
50 26 746
25 8 60
38 84 458
18 61 986
31 31 317
47 3 442
19 39 10
10 60 996
95 88 974
42 72 368
9 58 0
27 78 923
40 88 45
92 73 573
21 47 463
11 45 267
29 11 838
99 2 247
8 4 92
34 83 228
39 11 635
53 69 783
19 20 322
35 5 390
69 17 780
50 98 386
26 2 660
25 13 736
95 82 486
83 5 825
16 42 810
66 39 836
7 26 290
13 5 170
98 18 823
87 21 431
59 39 871
24 42 31
30 89 362
16 6 600
70 75 498
16 74 56
57 26 523
86 90 606
64 27 939
16 8 589
52 53 799
27 31 702
55 92 635
2 53 190
35 52 231
85 19 405
53 40 485
15 7 45
50 89 598
14 76 330
83 39 291
60 67 899
26 44 770
15 87 856
96 73 906
60 44 779
83 47 932
52 81 226
49 26 519
28 58 204
39 63 138
82 23 926
10 70 251
24 94 857
2 30 293
47 33 319
73 83 61
47 24 565
50 59 526
34 14 589
42 34 286
57 68 539
18 15 653
53 82 311
16 56 107
87 67 828
91 47 941
55 22 300
10 6 430
8 66 93
63 45 122
30 4 198
45 87 781
66 66 391
12 92 36
27 86 23
37 37 934
23 80 647
46 23 224
20 78 344
9 7 794
62 16 336
0 55 700
81 99 63
92 4 554
24 10 976
84 26 515
30 95 129
40 11 815
51 35 32
75 66 913
19 22 816
13 10 455
0 70 72
72 48 897
97 71 749
70 59 924
92 82 218
91 79 388
89 58 401
7 92 301
77 70 820
36 34 741
2 27 824
67 33 98
46 25 28
92 45 154
59 3 695
67 7 828
1 13 70
41 64 237
58 27 88
48 45 331
22 47 41
41 96 692
32 27 459
56 30 116
64 49 427
56 22 12
45 23 182
64 23 610
60 6 425
98 55 477
29 98 23
93 28 820
53 1 283
65 32 297
91 9 616
7 0 686
23 49 15
4 76 167
70 49 221
82 33 244
57 22 876
20 11 39
70 47 914
90 51 556
14 88 346
96 2 941
54 57 887
70 12 922
16 86 368
99 91 795
7 7 224
12 84 346
26 35 389
71 83 114
18 71 752
64 96 353
79 54 162
65 87 737
24 27 38
27 32 685
81 65 79
99 75 593
85 60 202
70 9 605
20 69 253
82 85 431
52 44 921
1 29 923
9 86 476
77 10 523
51 30 758
48 92 177
50 88 53
25 25 872
27 36 347
40 84 625
71 60 946
57 29 637
13 20 336
7 64 562
20 2 76
20 14 459
25 73 234
7 69 679
36 26 53
14 71 855
91 44 143
79 66 761
67 98 654
88 10 145
56 85 897
38 48 743
67 60 627
47 95 525
78 27 137
76 42 348
1 21 742
3 75 842
51 98 542
22 25 322
13 15 152
75 41 986
50 90 109
58 79 637
14 40 199
95 1 65
20 37 410
39 1 707
88 43 259
38 7 296
82 81 568
44 78 170
27 37 715
38 62 524
95 62 165
28 87 633
93 22 0
41 59 921
43 57 785
9 90 843
82 40 519
36 90 197
12 11 831
94 57 881
50 91 300
54 19 890
37 91 332
15 81 591
55 69 725
11 22 579
77 33 0
93 5 34
53 71 732
45 73 507
29 59 323
38 73 400
39 90 537
76 82 177
81 78 729
93 7 896
23 33 87
73 65 96
8 16 904
23 15 714
11 57 20
82 6 22
82 14 777
31 66 673
81 20 335
73 36 675
67 89 924
66 14 952
13 76 660
86 30 587
16 69 89
17 88 427
38 26 931
15 22 727
60 24 388
31 88 728
72 64 698
18 94 425
8 0 759
98 51 604
51 34 432
16 92 158
48 30 774
22 8 90
7 81 811
9 47 273
95 57 175
8 14 448
38 8 755
82 88 868
39 36 152
59 58 244
9 80 872
83 6 489
40 57 701
23 96 727
32 61 457
13 94 130
58 41 298
6 51 216
40 80 126
14 59 750
85 81 325
21 16 101
19 1 416
11 52 356
81 24 391
76 27 925
2 24 767
5 38 900
38 95 620
41 61 272
76 81 371
68 62 596
5 61 328
85 66 106
62 9 446
69 95 919
1 84 420
70 20 549
10 27 497
38 40 493
96 35 681
39 41 582
17 92 207
3 14 198
76 41 979
42 36 347
54 12 367
50 75 888
16 88 897
90 43 307
3 32 717
27 97 851
46 58 68
41 41 550
56 92 250
33 58 522
40 64 686
10 98 430
22 92 89
16 40 28
87 80 861
85 31 742
76 69 429
92 64 596
34 60 871
42 7 929
78 67 314
29 37 421
59 36 848
97 27 77
27 35 841
57 35 41
34 64 113
29 74 98
95 29 104
2 65 388
15 64 522
79 16 549
66 47 664
84 23 668
10 14 275
20 30 745
73 25 912
65 61 564
88 40 255
4 37 888
95 85 993
26 22 320
8 98 410
33 45 37
39 20 971
62 40 570
22 55 564
52 2 341
43 74 392
33 84 358
7 58 853
15 35 815
89 67 38
64 17 283
45 3 715
28 44 842
21 48 379
74 11 170
45 42 329
64 73 6
63 62 627
41 67 108
36 31 186
82 78 44
33 28 781
98 33 310
47 13 239
5 40 826
83 78 175
33 66 64
13 58 228
96 47 849
58 80 342
81 83 734
65 30 489
18 1 81
55 1 467
52 76 21
30 60 287
21 23 95
81 85 105
46 84 130
94 34 209
3 10 868
57 30 923
44 36 583
60 34 917
58 81 578
35 74 605
38 2 888
26 81 2
88 98 299
68 31 57
12 16 68
71 7 163
59 72 706
63 34 446
24 45 7
67 39 620
30 81 157
26 57 955
3 90 727
15 58 973
56 66 402
42 91 289
39 59 565
55 47 341
47 70 209
64 82 81
29 43 150
90 6 464
93 48 722
37 0 715
76 49 817
77 94 667
74 44 200
72 81 488
41 53 299
19 91 294
9 10 182
95 59 546
48 10 90
8 23 595
53 28 280
24 40 354
6 72 790
72 73 358
74 19 565
12 12 522
