100 2475
67 2 81
21 95 362
88 22 580
45 99 669
78 40 486
87 37 971
91 43 865
66 65 593
80 16 372
76 71 636
31 40 309
47 86 150
32 34 366
60 15 21
72 74 129
31 22 326
91 65 128
57 31 515
14 46 627
54 58 433
48 81 553
23 89 289
24 64 184
80 52 136
36 44 102
61 45 441
52 26 521
47 89 325
3 86 716
42 21 523
58 7 891
65 92 73
90 13 342
73 50 725
20 17 725
40 83 790
10 57 439
65 42 187
15 87 118
47 18 198
48 78 945
44 4 336
47 93 477
30 75 18
9 19 159
66 80 917
63 43 188
84 12 919
85 91 624
1 0 721
47 15 743
64 67 742
47 98 261
0 11 914
18 52 361
77 14 979
20 9 652
75 16 858
80 62 471
38 52 799
20 29 508
72 89 980
5 32 80
9 15 65
12 66 691
79 56 337
93 5 13
66 93 874
10 95 31
79 29 646
2 90 805
47 97 671
41 77 562
85 74 999
20 35 724
74 19 21
93 76 177
78 20 930
31 12 989
84 94 599
26 81 325
99 54 516
39 14 116
16 56 291
63 27 531
72 52 816
88 41 561
50 26 398
73 29 249
97 55 378
67 93 953
33 20 451
0 24 657
19 31 286
92 80 870
58 6 203
82 26 779
87 33 37
13 69 290
59 15 874
87 29 469
7 10 442
12 20 895
71 70 230
52 91 534
75 80 26
88 40 227
3 52 605
95 63 771
6 6 970
1 30 770
65 27 406
46 62 864
80 92 445
21 71 443
87 61 447
39 10 283
19 76 221
84 75 487
99 38 289
52 37 269
64 62 720
67 10 607
49 70 297
11 17 842
20 54 631
89 96 925
65 58 520
79 76 523
70 20 611
7 61 333
99 13 341
56 21 922
27 50 929
85 12 901
47 65 841
9 86 445
8 64 151
13 88 857
89 71 818
80 87 949
72 87 510
43 48 852
96 8 899
74 21 680
55 69 762
49 55 348
29 78 947
39 70 558
54 36 143
64 29 461
52 95 925
84 38 201
62 3 710
19 32 232
10 64 416
40 91 864
41 70 0
31 14 452
78 72 568
16 93 581
47 79 178
91 38 614
77 38 892
90 2 68
91 2 249
65 46 108
35 56 920
99 43 79
35 60 55
49 20 648
79 54 5
55 63 536
28 6 46
66 41 331
37 41 319
6 83 878
24 55 524
2 54 847
6 20 55
73 67 515
28 88 624
27 80 41
33 70 98
58 46 196
2 47 811
86 39 862
56 50 185
87 25 106
24 80 402
33 66 205
73 3 42
69 94 808
99 53 338
9 51 996
30 22 742
72 83 549
49 4 572
5 62 423
54 2 564
14 89 725
21 33 59
42 30 790
3 73 878
17 69 547
32 84 331
54 90 382
80 4 353
69 37 369
40 4 268
86 23 955
26 22 170
98 21 202
61 67 423
44 26 404
89 65 511
97 15 142
9 83 199
62 28 383
67 82 116
73 18 144
77 85 99
81 46 14
54 44 390
49 36 869
17 11 27
93 9 809
7 57 172
71 29 53
59 72 321
31 77 525
54 88 620
75 40 174
24 9 354
23 74 173
95 99 212
37 96 278
46 7 907
64 12 495
40 93 674
88 90 33
42 87 633
60 55 314
9 71 757
25 10 251
45 69 627
29 83 734
69 50 621
90 71 736
69 58 154
90 19 684
39 8 551
30 15 834
10 11 149
70 46 487
16 49 742
32 39 858
53 89 357
99 93 307
66 64 366
35 42 691
76 42 712
76 63 101
77 79 385
6 18 722
50 42 75
84 83 915
40 32 919
76 66 217
66 1 808
58 39 396
99 97 938
23 29 718
22 81 434
13 38 258
22 67 343
43 71 951
73 56 582
5 51 295
13 5 563
57 68 873
81 17 829
42 77 45
75 12 901
37 32 225
9 59 94
0 31 314
25 28 743
60 58 913
7 28 312
75 98 907
11 42 499
95 50 391
33 25 216
81 60 224
60 72 603
26 48 98
30 12 696
77 31 456
33 35 673
6 44 669
90 67 161
45 67 966
63 32 944
96 35 313
93 97 361
83 29 52
38 91 361
27 7 942
76 30 423
96 17 894
89 45 690
85 93 417
66 62 86
78 22 674
28 47 404
63 82 180
22 71 808
15 86 726
63 35 420
70 0 138
4 46 821
57 54 953
92 62 884
0 60 969
93 32 867
28 89 974
71 39 769
52 24 605
41 34 400
38 96 542
80 9 48
14 44 825
24 13 277
2 97 557
33 77 12
66 84 905
86 22 509
71 15 888
49 14 235
31 96 446
19 33 6
6 8 653
93 66 105
58 11 273
98 50 126
82 31 474
58 1 669
84 5 219
39 75 882
63 40 498
50 6 82
73 81 139
83 58 146
77 94 253
67 52 432
13 50 130
56 42 648
39 87 743
69 9 756
72 9 747
53 48 474
99 89 235
63 79 148
41 75 766
8 59 798
84 6 369
9 37 911
19 78 86
85 99 149
69 30 653
19 59 828
91 31 345
73 10 283
43 76 234
52 29 58
29 29 312
39 21 629
66 83 279
5 57 367
31 89 679
18 47 467
68 87 487
96 25 724
34 4 494
73 83 264
52 3 774
78 73 352
79 58 161
62 58 407
9 13 466
12 13 259
1 13 997
53 45 384
48 52 601
47 6 214
38 57 155
16 19 387
14 63 145
46 36 89
44 0 721
63 48 427
58 4 397
60 43 996
29 15 638
10 43 926
91 27 382
84 39 314
46 35 910
69 52 76
26 29 79
88 10 770
48 32 319
86 98 741
94 26 325
8 19 16
96 51 51
88 24 24
24 61 878
39 82 451
57 73 238
84 59 944
9 58 929
14 83 583
87 0 97
82 71 233
29 28 94
4 81 781
42 53 776
30 62 964
30 78 175
66 32 745
28 87 105
42 93 358
8 65 94
59 50 733
78 49 909
6 58 631
7 27 849
3 92 323
93 99 412
54 78 889
22 72 331
69 17 448
28 28 483
76 53 367
14 41 724
17 6 382
25 61 624
30 65 144
94 48 923
79 23 674
60 5 658
1 80 852
49 99 154
88 26 552
15 53 530
99 17 765
78 91 635
54 73 754
36 46 301
29 50 705
39 26 825
83 97 760
56 57 342
37 28 902
48 1 185
18 14 860
93 85 631
74 9 422
53 83 2
86 86 981
16 43 433
16 86 438
66 69 882
54 71 103
47 41 636
19 34 569
2 1 171
88 82 231
57 43 303
87 96 290
87 89 894
37 68 956
80 75 299
26 21 513
48 97 14
74 95 205
97 68 45
16 73 132
87 34 535
25 30 869
89 87 987
2 57 114
57 89 240
74 99 765
11 58 737
9 56 659
67 51 734
83 13 36
3 0 163
29 79 276
70 58 219
36 58 935
30 21 557
27 88 657
30 40 46
64 9 503
64 86 361
19 53 59
47 91 4
77 43 347
93 64 376
97 92 228
18 56 239
99 92 906
88 65 468
10 88 336
30 13 693
7 90 494
80 56 828
69 79 894
41 43 572
92 31 157
49 31 513
36 19 183
39 57 644
43 99 537
46 67 329
76 72 869
72 67 37
75 36 978
27 16 682
24 44 727
3 25 186
87 69 746
45 35 872
45 66 428
43 51 525
95 72 249
52 97 130
52 9 877
10 35 565
68 16 801
33 53 401
90 86 672
58 45 565
