100 2475
58 0 520
68 19 646
29 47 699
84 98 893
59 80 338
95 31 919
99 9 925
64 78 460
81 54 829
49 17 649
20 48 71
19 20 849
33 53 115
20 53 237
5 3 644
54 69 264
67 50 191
92 72 35
29 85 260
80 99 231
87 18 672
30 92 119
93 84 428
24 53 595
48 58 729
81 91 39
35 88 966
47 19 209
70 17 792
28 27 484
74 41 771
94 23 751
95 46 468
7 94 815
28 85 232
95 45 892
2 64 68
99 67 261
0 45 463
47 98 108
64 98 430
96 55 726
50 63 503
59 66 664
90 75 916
24 59 513
68 22 350
84 19 125
43 2 870
10 43 900
2 17 29
4 66 403
2 47 539
31 19 954
25 30 212
3 55 145
67 48 801
36 46 341
60 40 423
37 54 399
16 53 895
13 64 494
80 35 25
21 75 435
85 62 887
82 55 514
66 17 183
37 92 671
79 16 234
11 16 951
25 42 328
11 92 946
33 77 230
76 75 574
56 76 979
1 23 942
27 89 579
5 42 787
72 67 305
81 94 170
64 48 543
3 92 451
99 4 829
55 61 144
23 16 757
72 47 245
73 65 416
30 54 857
73 98 36
25 27 35
2 36 577
96 72 191
33 63 143
93 19 506
5 83 436
62 92 674
55 73 489
99 80 311
78 49 338
95 96 839
73 61 811
68 6 92
86 43 977
96 7 278
93 70 16
6 5 347
44 40 789
64 30 114
63 73 935
93 81 378
27 85 486
0 32 390
30 2 330
16 51 920
74 57 411
18 57 437
29 95 439
54 39 182
25 39 192
71 51 602
25 73 549
10 39 785
66 48 372
93 36 473
94 18 353
67 62 542
47 47 293
13 14 109
14 57 800
5 33 566
10 88 719
49 18 683
66 27 279
64 57 428
20 55 330
86 6 239
91 45 689
65 68 524
53 27 835
97 61 61
51 79 320
95 73 710
91 58 334
10 72 610
24 15 704
27 3 259
92 74 145
65 42 179
37 68 200
96 86 831
30 84 692
96 63 549
32 46 801
25 54 47
94 57 63
25 46 886
98 9 75
23 65 732
0 39 348
80 7 980
90 78 470
77 0 895
45 52 967
3 65 244
3 76 622
82 91 111
49 66 931
13 72 565
64 77 43
74 13 537
67 78 726
76 47 646
42 57 39
44 62 151
54 12 446
24 36 717
83 17 256
18 3 516
93 28 638
