100 2475
22 83 115
85 41 940
78 91 816
73 74 979
78 96 789
37 15 54
35 2 386
87 17 289
97 80 175
99 39 208
97 87 375
72 30 245
11 94 452
71 63 954
14 28 835
76 15 559
69 54 304
92 65 220
64 99 991
27 97 658
80 28 443
80 61 433
31 69 215
66 60 709
88 84 749
79 35 169
12 20 60
93 24 202
79 12 395
0 0 83
36 57 370
13 94 302
3 38 239
8 83 835
74 68 653
44 19 538
23 15 30
99 2 295
79 69 271
47 9 354
70 85 534
37 2 544
8 79 21
46 78 683
71 81 678
78 37 686
3 8 650
87 96 26
97 64 363
24 9 4
29 13 355
92 61 474
6 10 719
40 31 174
47 17 188
97 35 21
89 39 468
94 26 528
53 87 178
26 67 367
21 53 841
74 33 600
74 87 651
60 56 470
48 97 435
96 59 518
98 3 66
50 76 398
85 8 287
82 53 602
2 41 423
58 98 980
97 39 927
84 87 814
82 83 766
37 74 712
91 21 771
0 95 821
40 38 606
4 85 552
89 6 937
40 94 444
46 4 268
52 71 339
45 2 143
69 62 200
93 4 281
11 9 755
85 57 984
16 61 927
17 73 425
32 3 982
43 74 37
14 75 987
24 97 28
24 87 525
77 74 326
35 33 380
83 52 746
66 6 294
20 27 424
59 18 621
5 86 82
37 69 71
71 70 40
38 3 314
83 58 835
68 41 716
69 76 753
77 82 391
8 78 343
58 41 474
30 44 202
9 12 163
73 55 452
6 89 780
34 8 859
70 24 655
25 85 188
45 74 102
75 63 921
36 16 977
44 72 207
74 30 143
49 50 135
18 31 86
2 47 214
34 33 708
71 30 639
6 41 279
45 68 139
49 18 10
16 31 329
68 28 849
27 53 167
36 35 340
35 39 435
22 90 35
58 94 980
80 66 965
79 34 905
25 35 740
57 76 644
42 37 863
18 25 742
85 40 715
44 81 920
71 61 677
48 58 499
93 34 386
22 92 53
31 14 222
47 5 775
5 38 53
18 90 924
37 51 531
10 19 312
52 13 511
51 81 601
86 1 458
89 46 512
78 27 997
76 96 597
38 55 290
70 68 146
95 71 326
63 29 279
66 98 697
85 11 311
15 55 899
64 70 856
60 48 317
93 2 532
68 30 291
93 64 813
19 68 296
79 83 245
86 93 346
44 18 523
75 14 31
0 29 256
25 37 91
30 10 237
64 72 547
41 95 218
33 64 386
34 45 881
81 0 945
98 63 766
62 74 191
8 42 868
39 34 719
47 28 256
9 32 247
43 58 233
22 72 159
9 66 812
98 27 172
72 56 305
12 41 793
5 46 43
87 74 752
37 83 648
49 42 819
53 21 264
2 30 245
17 14 68
14 45 84
89 24 344
14 72 1
29 61 707
33 48 729
36 8 40
27 24 312
87 43 548
76 50 710
50 51 563
51 27 673
69 61 213
21 58 609
93 49 491
30 56 365
9 77 71
86 44 939
50 48 54
53 28 669
31 23 63
5 90 64
34 32 285
43 14 283
39 65 278
17 65 545
0 91 881
33 83 139
25 75 907
98 45 32
73 90 687
31 19 347
61 97 375
87 30 811
42 5 77
67 24 783
3 66 520
38 36 243
42 96 324
33 21 66
94 29 313
96 72 150
53 61 760
15 94 770
75 90 121
49 62 28
44 50 965
50 90 819
14 9 787
50 78 71
84 41 500
81 39 62
64 94 398
38 52 38
79 96 782
33 78 98
44 87 446
62 13 843
89 53 480
37 79 996
83 66 250
44 91 474
69 50 943
67 93 186
17 34 150
61 71 493
89 7 821
31 47 190
49 41 307
69 37 934
74 31 604
88 7 217
79 58 469
20 5 740
50 87 938
36 81 229
48 75 405
79 92 897
34 6 998
53 55 647
11 62 272
24 83 730
28 11 593
60 43 460
82 73 383
57 27 768
86 65 544
83 55 907
99 86 808
91 20 310
85 28 672
7 22 954
84 37 892
6 99 483
59 80 434
31 38 365
4 24 490
60 12 955
95 65 897
16 5 484
61 59 548
51 60 281
18 8 633
40 85 708
98 18 775
75 8 855
62 84 330
56 42 297
32 45 928
0 4 496
51 92 349
10 22 490
19 59 765
63 75 644
39 24 437
80 77 749
65 53 66
47 67 758
63 69 369
79 77 4
72 62 276
47 70 379
83 48 393
43 10 343
41 4 114
17 29 283
1 30 119
13 70 563
72 53 242
5 8 988
18 82 32
25 90 19
9 88 482
59 70 348
40 59 185
82 8 725
2 43 368
86 61 143
92 33 343
66 24 848
79 66 923
91 83 457
83 8 105
3 14 300
83 72 187
24 16 670
3 42 80
52 40 818
9 81 717
8 6 936
20 44 779
16 12 533
62 25 284
38 1 376
63 68 987
1 59 417
48 23 100
61 92 681
86 73 446
14 94 3
63 59 703
20 61 584
64 64 825
14 77 145
10 68 789
18 29 391
0 28 598
8 39 66
37 42 136
13 5 452
68 22 792
55 8 752
88 99 685
5 3 69
95 3 380
51 97 341
79 0 209
91 64 239
51 96 979
48 84 947
85 38 283
87 28 47
43 63 852
62 21 648
63 55 405
74 49 439
29 18 974
97 44 593
5 99 257
1 33 677
75 98 886
43 80 990
14 96 385
56 72 544
64 83 54
67 37 838
91 90 911
36 58 179
32 42 695
59 63 540
77 86 646
10 56 671
67 6 367
93 37 506
36 19 111
85 14 204
46 71 773
82 27 420
39 43 416
19 0 983
40 8 692
60 81 344
42 34 538
49 92 722
48 56 926
25 69 116
61 37 738
60 66 904
38 89 747
99 7 983
34 79 202
86 46 783
67 42 705
46 17 604
93 89 479
66 49 867
95 46 830
56 26 308
26 53 118
0 51 439
74 73 555
48 22 571
23 40 986
72 65 887
88 30 931
85 2 302
11 12 929
17 35 620
73 39 908
32 48 427
95 55 143
60 98 271
8 41 956
76 1 912
12 38 19
42 76 713
89 83 128
21 26 944
40 17 520
71 35 913
61 38 104
3 12 859
89 99 774
11 65 472
62 59 190
81 7 469
59 16 930
70 36 57
27 77 512
77 71 385
65 2 586
47 15 484
66 89 820
94 37 55
75 50 389
17 98 460
15 76 219
51 24 259
45 21 162
73 44 431
75 81 737
9 49 488
38 6 176
