100 2475
96 26 218
39 89 924
29 22 391
92 98 152
72 33 30
9 82 676
58 48 696
82 86 49
96 22 3
48 74 817
27 4 876
98 75 188
4 88 506
30 12 40
39 97 601
16 68 337
64 47 789
93 35 774
68 66 717
68 11 304
38 92 162
69 27 429
76 77 119
87 63 65
78 61 535
10 61 744
98 63 897
6 95 989
65 88 164
59 68 692
22 74 477
15 59 559
82 68 124
65 43 473
24 93 38
82 71 701
90 63 926
58 97 265
31 78 320
51 76 594
3 12 731
23 33 880
2 52 577
94 87 745
28 29 704
4 49 300
11 27 298
56 74 266
12 50 742
10 11 702
25 44 616
55 54 496
47 85 983
0 35 425
39 52 519
25 20 15
0 55 763
62 1 226
24 32 593
95 54 31
56 9 820
56 93 224
32 89 794
56 53 773
34 60 662
55 24 270
47 42 88
32 60 835
48 41 722
76 55 726
58 80 353
3 57 798
17 20 693
74 51 728
32 66 621
96 56 241
36 68 28
45 43 914
98 99 437
0 13 80
9 44 802
3 99 513
65 78 947
95 35 647
26 55 365
47 49 497
47 29 283
40 85 147
45 54 109
24 9 833
83 24 514
4 39 752
11 66 758
80 8 379
38 99 142
57 89 348
43 32 775
57 70 322
59 66 254
12 64 739
32 22 979
59 54 531
97 65 379
60 29 781
51 8 608
82 82 200
84 43 854
73 89 325
1 97 454
30 16 211
28 70 755
84 72 226
48 20 514
17 38 72
30 96 118
80 39 202
24 46 195
60 69 325
28 88 189
5 41 573
41 9 740
57 54 878
45 66 589
39 19 56
75 97 898
39 62 915
54 83 761
50 2 643
70 36 144
40 6 349
74 4 408
4 37 661
78 41 144
7 20 337
46 13 62
12 21 342
20 22 325
85 93 314
21 45 821
72 5 316
42 26 615
38 96 541
73 53 996
72 7 673
20 58 461
78 92 417
78 44 233
13 86 676
1 13 713
54 88 382
82 77 787
88 11 782
53 73 560
72 83 79
97 84 210
53 95 608
12 27 817
18 18 546
42 89 666
99 98 931
38 31 951
94 52 942
38 20 117
1 71 376
7 9 250
57 63 894
44 82 609
1 66 497
1 59 34
6 99 493
93 71 226
19 92 831
28 1 957
17 43 818
45 78 984
56 56 836
51 79 428
4 91 694
99 81 323
44 6 715
36 67 280
53 86 394
53 78 942
81 99 550
9 28 441
69 58 262
19 30 625
78 40 976
97 59 906
64 40 310
65 26 955
24 94 4
40 87 119
94 98 567
14 65 415
7 59 101
23 13 216
80 5 211
71 72 541
39 57 943
74 57 594
54 89 33
43 88 933
84 97 853
79 74 122
56 84 673
97 72 87
88 91 580
30 99 469
95 71 221
36 1 118
31 17 495
54 5 839
14 21 883
25 37 293
76 87 333
68 13 296
1 39 961
83 4 618
22 82 23
23 51 213
1 55 273
94 62 802
44 86 333
63 5 301
1 94 863
90 13 956
38 76 43
73 18 314
52 40 785
46 35 154
96 46 664
46 29 898
24 61 638
3 78 37
80 43 895
94 16 566
74 81 65
19 44 216
51 68 985
47 21 378
73 19 192
56 13 736
47 47 330
31 66 526
96 13 391
23 64 98
57 73 33
91 43 236
75 82 586
81 42 292
4 26 750
65 36 370
18 0 986
11 32 624
5 43 607
96 53 427
97 47 647
45 57 325
21 1 547
57 84 936
54 21 438
99 15 592
39 9 19
93 95 580
32 2 652
29 42 27
67 75 373
21 4 96
31 91 444
80 25 133
86 76 114
22 10 147
48 51 509
85 11 530
76 17 825
90 62 757
63 75 952
41 84 851
35 44 773
69 17 646
47 48 415
33 77 520
58 8 684
48 63 666
74 42 793
71 36 452
45 29 961
94 28 392
49 50 69
53 49 106
62 22 789
61 37 363
65 12 716
29 12 775
91 53 889
92 33 7
82 11 363
37 26 87
17 84 998
61 71 944
55 49 49
89 98 604
1 52 943
74 49 342
12 71 646
38 59 244
78 90 191
71 94 373
16 60 924
21 28 665
19 91 423
27 90 876
98 58 906
15 49 566
58 25 954
43 29 972
69 92 62
66 84 96
68 62 284
43 4 60
13 98 226
5 37 739
11 36 8
79 30 994
37 33 722
12 47 934
9 33 65
83 98 515
27 85 628
64 99 561
78 17 314
62 96 926
79 78 376
56 83 710
60 22 202
92 68 197
47 38 18
55 14 781
25 70 1
31 76 565
58 58 389
5 59 124
77 81 999
53 41 16
91 75 154
28 83 854
61 74 56
7 1 49
99 27 953
32 5 906
4 2 608
28 50 103
30 62 86
89 69 127
97 68 812
59 60 45
27 36 815
32 34 847
9 17 860
69 28 481
10 92 13
36 77 721
41 60 467
51 99 211
70 98 945
75 39 611
90 4 832
60 67 215
87 27 680
0 19 47
68 7 594
6 88 646
61 94 986
51 49 964
41 47 271
38 47 194
46 90 431
26 54 40
99 3 781
44 18 776
37 50 882
77 42 84
12 58 252
99 80 626
59 88 793
77 23 336
24 43 339
62 84 389
58 60 149
77 32 368
2 80 497
91 80 712
92 82 727
74 71 303
15 70 199
9 23 622
1 12 68
5 60 242
81 12 692
93 64 405
19 71 330
93 93 800
4 53 976
51 43 279
38 69 378
81 97 160
66 47 220
66 71 736
36 98 112
26 17 635
84 84 57
73 61 849
22 47 753
54 96 68
43 43 680
8 15 5
49 45 364
37 14 892
79 38 394
67 66 785
58 5 131
80 74 898
94 47 185
53 61 592
19 53 851
55 30 202
16 0 318
28 19 799
43 59 81
17 94 621
83 45 387
75 24 510
52 86 71
46 15 33
5 17 683
67 46 16
64 1 719
1 99 770
10 90 513
95 22 708
47 15 751
65 85 920
35 16 573
63 49 156
95 83 798
17 64 914
78 75 878
2 28 350
66 54 989
93 66 716
92 89 548
67 30 41
91 94 961
11 91 612
51 34 580
22 33 402
29 19 871
45 69 475
72 17 233
87 96 806
44 96 576
57 0 538
41 88 744
87 71 10
77 30 415
28 48 362
23 55 852
73 92 529
23 97 952
82 42 624
83 40 795
6 34 214
62 11 539
5 13 31
89 64 689
97 71 170
3 52 273
63 48 456
29 17 739
30 0 511
96 50 734
26 48 192
1 92 502
6 36 926
26 41 327
15 81 536
70 0 321
66 76 229
42 86 221
70 49 410
87 95 647
42 28 292
48 11 401
40 57 866
95 14 265
77 57 354
42 97 746
97 66 170
22 73 219
34 54 307
35 5 581
8 81 403
98 49 701
54 57 788
42 93 76
68 27 568
22 49 524
12 67 714
94 72 154
32 6 836
64 34 378
72 75 71
15 74 69
6 20 327
27 65 259
39 64 255
30 79 709
44 34 236
75 0 960
22 86 897
96 31 131
8 41 151
48 92 169
70 63 257
8 66 501
26 65 21
13 43 206
92 74 797
79 8 624
38 61 931
77 74 583
70 10 797
21 25 62
67 87 562
23 25 5
53 79 8
5 57 835
28 71 827
94 1 335
19 95 733
88 14 746
69 90 976
14 55 656
39 41 119
45 92 108
62 70 131
34 61 185
43 48 964
48 82 147
27 98 58
82 56 571
54 62 199
21 55 851
1 98 841
49 63 935
59 55 123
43 96 234
79 63 730
90 93 969
41 50 259
9 88 250
92 97 579
5 2 113
40 5 959
72 89 947
91 13 103
26 98 3
87 1 417
22 37 462
55 65 727
5 46 442
19 88 825
38 35 839
60 28 642
77 73 352
43 51 13
68 68 906
15 75 2
61 46 712
37 87 645
19 2 633
62 4 424
7 94 903
61 20 429
28 45 428
44 88 250
32 37 448
84 34 132
9 21 593
75 77 267
19 5 239
71 33 468
3 6 694
89 8 515
74 55 40
96 88 714
53 35 509
16 95 872
66 17 672
69 78 64
81 20 14
72 97 422
66 99 532
91 15 176
71 49 786
99 25 146
71 57 224
61 17 548
51 36 87
39 77 269
66 37 873
30 49 475
59 2 487
91 71 70
21 64 927
76 44 390
54 7 621
56 96 376
82 55 45
98 82 643
67 37 291
26 24 214
84 62 619
91 76 353
22 28 205
19 61 763
24 10 429
32 87 29
58 52 578
22 83 727
0 9 972
14 4 964
95 7 651
94 45 454
71 86 53
33 3 322
47 99 660
21 88 578
81 47 16
37 47 785
11 61 986
36 82 956
11 46 532
6 92 517
16 41 53
29 66 278
29 74 825
58 36 79
82 27 296
51 30 612
95 81 125
4 93 673
12 83 526
20 93 700
1 64 690
9 99 113
44 12 439
92 62 811
43 41 175
93 21 528
57 43 243
25 74 370
76 41 310
36 93 405
59 34 710
95 60 600
22 57 894
86 56 453
31 48 859
29 59 873
51 52 385
10 87 294
55 83 813
64 46 478
5 92 616
36 37 188
43 87 164
31 71 102
95 36 461
72 92 538
20 77 260
60 21 278
46 70 689
55 4 52
12 86 596
85 99 933
10 8 487
0 88 148
67 42 925
14 36 307
94 95 775
74 44 956
54 95 848
85 68 514
74 52 543
44 50 411
22 21 933
38 57 260
64 95 167
80 95 347
90 56 273
45 18 742
52 47 739
89 57 610
7 65 951
5 94 253
4 23 958
4 47 23
63 32 442
95 89 216
79 70 452
45 17 542
61 13 425
11 26 390
88 58 336
55 64 271
68 42 284
57 58 897
82 12 488
4 34 899
79 86 597
44 0 362
59 38 557
17 66 640
55 13 530
70 28 950
66 59 278
17 76 743
86 62 706
11 92 529
93 12 191
91 3 667
96 34 813
20 78 442
22 81 165
46 76 541
80 57 888
98 5 551
72 94 381
47 34 678
36 6 537
56 21 530
65 91 630
38 95 836
15 66 879
52 33 659
22 78 499
51 32 167
19 96 397
45 77 119
83 56 925
58 20 773
14 59 33
33 96 481
88 6 448
14 79 796
74 83 215
21 52 552
20 31 36
96 39 896
41 61 283
90 12 201
8 48 511
74 24 966
22 92 951
54 56 309
87 47 968
20 6 96
36 53 288
39 98 109
88 83 614
45 6 929
55 59 119
26 61 573
4 63 738
75 4 434
85 25 350
23 21 190
86 43 674
11 18 470
41 67 1
67 41 744
71 81 943
70 52 914
66 93 751
23 91 96
82 24 441
6 15 761
55 35 89
16 4 430
99 51 553
24 48 871
30 80 866
79 82 994
95 56 806
74 46 843
79 11 646
47 52 991
72 40 203
47 82 322
97 23 223
48 7 591
42 10 449
97 97 673
55 73 886
89 84 880
5 39 505
15 96 786
52 7 206
88 3 784
36 10 188
16 59 955
79 64 487
13 60 925
67 49 206
75 9 739
47 37 609
81 61 871
53 85 359
16 76 990
16 58 591
81 79 313
60 93 84
75 49 634
82 63 525
70 94 789
12 52 357
79 73 90
11 17 652
46 31 911
61 26 839
64 53 467
99 30 406
37 92 357
64 80 277
52 95 157
68 3 324
37 98 301
40 30 410
15 15 916
58 57 992
35 48 934
6 28 506
30 78 358
48 37 199
81 80 356
23 83 521
74 23 95
19 15 638
95 48 326
56 58 627
18 17 523
43 70 952
74 56 473
55 6 29
89 80 195
76 97 742
12 54 394
64 59 275
60 95 316
38 4 208
70 15 807
69 7 60
75 73 52
33 4 419
6 86 158
67 68 786
74 50 517
67 74 643
38 91 762
9 55 310
62 91 46
94 89 354
9 42 531
70 81 619
68 49 232
32 86 809
77 96 813
46 64 449
39 53 406
68 85 510
13 73 980
60 14 268
29 21 592
28 75 430
1 84 190
64 6 773
71 77 762
16 30 636
79 22 848
99 69 201
37 23 15
45 7 114
44 22 493
70 18 33
11 5 564
75 17 23
83 42 444
42 13 34
6 77 242
27 53 610
96 71 736
72 39 116
81 88 370
4 32 653
12 61 694
