100 2475
70 73 338
42 92 440
25 25 336
52 61 581
9 9 876
29 84 807
2 31 746
5 87 366
7 85 740
6 45 719
37 92 58
70 31 520
5 36 943
47 28 837
81 10 270
14 43 644
82 24 19
98 70 379
44 37 570
11 16 82
23 87 273
25 0 422
42 57 941
27 18 458
69 76 914
51 12 121
74 40 19
21 59 743
60 75 7
5 65 233
26 62 367
42 62 293
67 9 13
41 54 155
25 95 499
76 22 852
5 38 64
17 91 370
4 98 90
51 41 413
61 58 311
10 87 636
45 71 316
65 6 164
60 26 704
26 0 615
83 92 876
67 85 126
78 28 236
35 55 672
8 5 662
81 44 372
75 15 334
54 22 716
45 14 77
73 61 911
3 75 240
67 7 946
19 16 372
87 37 366
45 5 797
18 23 295
27 87 178
80 81 342
28 56 318
93 44 683
8 84 787
70 86 889
35 8 839
36 34 164
34 96 515
31 61 10
94 20 417
42 61 10
33 7 406
97 42 751
80 37 813
33 43 891
15 79 622
52 49 103
90 64 454
25 14 495
36 5 636
85 48 446
25 45 416
32 7 229
8 29 298
14 88 382
33 2 912
42 78 239
26 54 8
62 5 791
54 28 747
50 42 723
6 2 613
44 85 394
86 48 515
80 42 915
66 11 816
62 50 507
19 85 767
53 69 255
49 82 775
43 18 269
26 89 90
38 40 745
24 65 223
65 80 969
68 94 318
10 43 608
27 97 253
87 72 121
88 98 593
93 74 961
67 15 627
27 28 289
89 36 168
66 28 978
97 54 535
47 92 879
1 3 931
13 3 744
14 16 192
42 74 28
3 72 369
32 77 724
35 57 281
32 14 739
14 79 181
40 34 649
92 33 707
29 5 393
33 86 881
77 52 1
56 47 277
46 90 21
85 21 137
2 87 423
68 21 167
93 90 146
16 27 659
3 48 239
49 29 400
24 77 50
15 65 653
63 79 629
10 74 740
96 30 61
71 80 702
71 9 507
89 2 369
67 82 898
21 16 145
79 45 959
4 11 459
73 91 492
32 19 567
71 71 107
71 31 373
82 76 528
54 80 204
42 64 974
5 50 779
38 1 645
9 10 373
96 87 666
76 13 246
77 61 428
39 58 912
98 25 151
86 67 143
22 74 18
44 15 507
9 85 160
61 86 815
49 96 716
19 82 641
83 87 44
4 14 581
99 48 562
0 97 826
74 0 191
83 85 970
42 87 191
47 83 482
2 88 521
47 42 545
89 70 703
5 90 708
82 64 743
86 31 434
33 70 96
96 3 784
49 18 121
98 19 160
5 19 766
72 22 362
10 53 275
49 50 329
3 25 905
32 69 845
81 65 943
61 95 486
43 91 730
60 19 927
68 74 506
92 52 139
88 6 806
57 62 182
97 91 197
86 12 496
32 93 1
26 32 971
13 65 543
56 90 161
80 86 606
45 4 341
4 93 361
60 37 458
13 94 893
42 12 857
62 21 337
31 95 895
94 66 877
31 63 896
23 86 842
23 20 947
34 1 668
0 43 666
31 58 988
58 57 990
64 39 892
12 72 913
41 78 31
10 72 340
73 63 528
32 67 680
63 52 86
53 21 827
68 4 960
27 45 908
13 27 529
59 98 797
44 84 688
94 90 803
38 42 834
71 91 582
86 63 175
50 45 508
3 56 548
59 60 175
50 13 165
55 26 471
83 54 729
43 99 540
12 17 22
62 9 598
15 53 35
99 49 435
54 56 367
2 95 259
78 14 796
40 93 349
36 47 854
35 86 635
24 14 401
80 87 50
42 21 838
48 30 451
60 24 699
5 32 991
22 70 610
98 22 763
94 16 464
96 37 66
34 30 648
5 92 144
77 98 241
2 52 297
71 74 26
37 26 773
41 6 141
59 96 176
27 52 265
80 56 699
33 39 518
73 66 41
35 80 243
63 5 256
72 56 881
47 36 728
73 22 823
39 88 46
88 83 756
46 83 111
32 46 509
69 26 613
39 97 178
56 96 230
40 49 258
56 3 627
29 63 818
24 21 864
81 88 979
50 89 2
73 25 873
29 39 393
22 27 778
49 56 747
4 83 236
77 42 723
84 9 7
60 1 9
95 30 410
72 4 443
92 58 577
10 25 392
72 39 976
54 19 423
84 46 508
17 48 247
71 37 943
18 87 363
53 92 636
29 40 395
38 45 755
77 33 867
67 28 138
83 5 989
89 7 781
81 13 235
7 29 262
97 37 215
59 77 442
1 48 260
17 75 781
4 3 195
38 68 76
93 53 833
53 33 845
8 30 292
2 13 658
1 42 92
7 57 294
78 67 400
96 63 611
48 62 698
9 65 427
27 16 21
43 77 369
38 50 829
45 47 577
12 62 563
84 12 67
93 28 683
48 76 278
50 71 66
85 27 818
80 24 330
94 75 509
55 84 685
76 24 999
36 44 382
33 82 192
61 61 454
46 63 172
41 86 886
70 37 56
18 32 452
41 59 379
52 63 179
82 3 792
53 13 154
34 74 643
34 56 58
94 58 784
87 67 137
42 94 146
96 43 396
67 12 480
72 55 57
99 73 630
20 34 523
45 13 930
12 92 435
74 52 13
23 27 464
61 70 397
37 69 514
64 27 264
20 77 330
99 37 183
7 87 235
58 20 683
65 94 497
0 92 106
6 96 513
97 11 976
3 40 563
17 22 794
58 73 198
61 80 300
76 81 726
93 42 973
47 49 103
41 63 465
47 77 631
69 70 931
63 30 262
59 1 468
95 14 730
37 89 344
