100 2475
86 4 26
1 59 323
67 65 570
4 78 531
57 77 10
29 43 862
11 10 797
27 34 738
91 87 546
85 92 573
67 77 328
66 78 447
5 38 988
66 97 455
89 20 328
10 74 555
9 23 402
11 16 58
20 32 507
65 76 500
82 60 7
24 37 112
73 13 256
99 94 791
34 26 628
91 63 752
30 29 420
20 46 872
97 53 737
7 51 256
45 92 287
48 59 669
20 60 434
41 78 297
55 49 584
50 39 775
43 40 748
52 69 339
50 70 30
0 52 106
83 16 687
96 78 26
1 76 640
2 50 430
63 31 285
99 89 641
15 72 494
62 23 695
8 10 355
35 6 22
3 83 441
4 34 450
83 37 448
19 30 30
49 16 784
75 46 96
15 34 955
16 83 97
40 7 485
47 61 847
99 2 690
14 60 184
94 50 558
3 16 678
94 29 575
68 72 46
87 69 495
1 63 2
28 70 725
7 68 620
43 75 448
4 0 870
15 17 355
77 50 585
17 44 355
50 37 471
23 95 223
90 40 265
93 96 944
47 16 297
42 16 935
11 43 261
78 53 500
5 97 307
20 22 835
79 98 211
15 0 774
65 69 482
17 96 823
54 42 47
12 40 187
94 28 292
44 9 311
23 18 18
30 1 445
35 56 178
7 1 107
61 74 281
67 92 175
98 74 52
7 0 93
73 69 816
43 89 44
59 29 335
81 79 175
91 84 384
75 79 784
74 2 345
46 90 18
31 74 343
5 76 974
65 6 313
12 66 924
5 5 759
48 31 235
8 54 744
13 25 106
99 35 769
77 76 786
78 72 508
13 74 134
69 72 394
53 0 369
68 25 733
34 75 985
86 34 853
81 4 195
52 58 297
63 74 940
78 45 259
62 98 247
12 14 429
57 3 572
60 32 737
17 23 945
64 59 388
37 10 28
6 49 872
27 48 991
97 96 565
10 68 990
38 51 818
21 67 551
31 80 583
57 38 364
62 89 811
46 10 806
20 54 400
31 84 603
94 85 438
92 16 979
5 99 158
14 39 49
6 22 473
97 72 317
82 23 437
23 78 505
47 4 947
14 80 657
45 69 585
2 65 780
82 56 316
38 23 784
16 29 678
44 98 362
27 60 117
76 52 880
68 32 38
13 54 120
34 7 41
56 63 258
79 95 378
14 88 99
15 12 564
78 40 403
81 85 68
21 30 854
99 55 794
97 11 662
78 26 187
69 97 312
74 10 187
60 14 346
55 92 0
32 14 753
7 37 701
6 86 303
43 85 865
91 81 766
10 75 554
79 58 510
23 44 180
69 40 586
9 55 332
81 10 769
14 8 310
19 28 231
30 5 853
7 30 873
38 58 715
39 45 613
27 63 963
4 63 78
13 14 768
43 29 249
30 0 379
35 41 395
28 54 847
81 81 482
6 76 93
23 10 931
85 46 522
67 78 623
38 8 144
57 23 246
84 92 259
20 50 685
65 52 270
5 71 512
24 44 291
28 37 375
99 14 19
70 97 267
42 23 337
12 6 110
39 27 498
11 72 475
9 89 877
86 87 659
13 37 304
11 22 547
55 57 901
87 36 993
9 77 717
77 90 630
55 64 223
71 47 681
67 24 224
55 62 455
4 65 352
19 55 664
80 30 937
72 19 188
78 3 20
94 31 34
42 33 364
7 21 104
31 9 974
97 61 76
41 35 452
