100 2475
99 71 530
58 78 910
60 42 530
49 74 175
88 94 215
94 58 93
30 27 336
53 94 267
84 89 43
64 79 74
73 74 725
12 40 830
61 11 641
94 15 421
54 49 369
87 7 60
64 39 505
74 8 659
11 21 969
7 31 667
61 10 100
92 26 24
15 26 984
2 31 800
1 2 865
88 11 662
59 50 477
97 15 162
94 30 208
2 64 862
34 22 62
74 51 270
72 91 342
4 90 246
23 66 69
91 48 481
33 72 34
83 70 420
98 68 273
87 61 300
63 35 751
93 74 553
5 34 241
28 31 261
3 7 194
90 9 632
77 26 12
40 80 674
33 99 150
1 72 528
45 1 339
99 83 939
90 87 750
9 21 624
58 75 579
21 29 664
37 85 434
16 92 163
87 90 989
30 4 960
42 17 725
34 92 900
45 63 847
78 62 891
51 51 942
86 70 970
46 23 528
17 65 65
16 53 732
70 44 39
27 44 944
23 82 364
85 78 863
25 59 29
76 33 790
7 65 923
66 78 381
81 6 473
63 13 30
14 42 849
28 91 882
84 19 277
47 77 569
29 92 613
37 21 395
35 87 984
82 73 407
95 93 546
61 21 308
9 96 512
77 86 522
89 83 977
30 71 680
46 18 363
88 57 564
43 68 277
20 7 536
45 73 953
10 45 595
0 52 231
6 10 864
29 89 333
16 40 635
12 59 354
4 93 213
83 11 54
56 86 349
72 67 273
50 67 323
75 51 408
69 30 711
55 42 336
32 69 814
88 65 864
74 50 347
23 8 24
67 4 382
2 43 536
59 14 947
90 96 102
72 95 304
37 8 503
98 21 669
3 64 86
99 46 602
13 11 612
42 63 3
75 69 715
90 59 143
75 21 403
81 39 190
60 99 882
54 51 331
47 83 784
43 43 716
71 4 455
69 20 369
47 90 52
75 0 590
57 16 671
38 48 954
21 23 694
93 52 654
40 59 264
26 77 24
0 79 819
72 98 289
59 75 109
52 54 172
43 27 272
1 92 689
67 85 974
74 5 973
20 14 494
40 14 414
79 46 294
76 42 138
84 14 263
55 45 805
82 62 246
77 42 208
91 51 8
84 68 393
60 43 986
93 64 927
73 64 591
91 26 96
76 37 763
3 89 401
45 27 623
19 97 345
72 92 468
99 22 404
98 69 841
4 91 237
40 48 512
21 2 403
60 16 148
46 6 707
19 41 867
51 83 351
29 15 368
61 91 199
18 81 479
68 12 907
32 92 791
17 37 205
67 22 674
3 5 288
41 60 724
55 74 618
34 63 590
63 26 221
22 79 792
39 2 211
74 78 345
7 39 27
97 4 282
12 89 466
63 62 821
52 3 119
62 3 7
66 40 910
42 10 457
48 47 81
27 0 850
51 77 146
53 95 945
66 36 500
29 80 965
93 80 304
35 70 435
5 97 390
33 52 632
97 76 822
95 5 923
54 29 131
99 54 568
35 32 418
29 99 362
1 68 476
7 7 892
38 88 402
94 95 682
21 16 637
58 73 723
51 47 582
56 85 356
59 80 895
10 52 338
74 9 361
0 66 925
0 29 834
69 9 852
83 27 205
34 75 422
50 18 352
26 62 50
84 57 150
41 35 570
37 53 141
18 90 789
31 17 249
17 25 245
69 17 578
66 60 592
11 55 750
42 46 826
95 82 707
5 95 947
24 97 52
74 70 861
44 27 943
35 97 221
80 56 964
17 5 443
34 56 881
2 72 874
86 16 368
35 61 22
97 96 148
77 83 565
77 82 324
78 80 52
28 28 59
91 84 446
93 51 149
30 68 50
17 22 633
25 25 23
33 29 793
57 35 684
45 81 189
27 91 779
69 83 102
16 67 560
16 18 626
40 12 264
9 61 951
2 14 388
24 21 438
12 33 383
71 20 876
54 43 508
20 65 816
87 67 425
61 93 353
24 96 704
76 12 415
82 32 491
98 72 898
23 65 405
50 0 825
24 12 796
69 35 284
54 57 162
15 32 345
66 97 718
14 58 519
52 21 93
80 14 228
16 14 611
28 93 698
85 87 727
99 76 404
9 14 505
44 5 423
31 58 245
65 58 830
39 38 761
9 93 705
76 39 24
36 0 321
42 38 508
52 40 514
97 1 702
65 17 576
26 18 6
1 21 233
95 10 586
87 44 673
43 37 463
1 35 124
4 44 169
98 15 246
89 86 583
34 58 873
13 25 662
11 83 980
96 69 234
17 7 91
37 42 600
15 21 329
29 27 444
79 56 499
69 2 890
74 1 123
35 15 942
79 89 860
39 60 763
53 80 374
16 86 913
98 17 835
64 88 902
60 54 398
34 1 130
3 72 54
46 37 212
65 35 590
16 0 958
28 35 276
38 23 352
12 21 823
84 51 87
97 99 461
45 68 275
0 74 924
44 43 575
64 62 339
64 36 409
57 56 220
61 71 507
66 24 265
33 28 523
84 20 713
66 58 412
69 57 674
17 52 581
43 30 649
97 81 706
53 88 60
60 3 643
32 20 27
26 22 345
39 80 247
90 73 871
91 91 676
49 8 161
16 85 280
55 46 637
91 63 578
61 63 831
78 73 2
24 76 251
55 18 304
89 10 297
81 82 486
24 39 587
33 58 418
59 36 906
28 9 242
14 76 242
32 91 58
63 4 154
81 93 136
64 25 109
96 52 276
99 35 961
86 9 16
28 51 122
13 84 255
7 17 285
76 50 833
94 91 244
69 94 444
61 92 474
2 29 619
42 15 227
22 23 668
66 41 689
39 23 599
54 76 106
57 39 148
2 32 667
96 38 938
18 52 978
23 96 756
31 47 439
68 60 240
27 7 496
89 40 480
48 73 202
96 35 917
98 52 682
45 41 525
60 63 966
74 18 266
2 6 207
10 4 568
34 96 261
25 99 93
31 0 350
89 38 483
30 29 111
43 61 145
84 0 295
81 23 170
18 69 202
66 1 711
67 44 481
13 76 620
81 32 210
80 10 653
52 59 419
64 26 725
11 61 65
96 99 694
81 51 214
53 43 323
1 95 727
4 47 921
87 40 530
75 49 679
91 0 181
85 49 14
11 97 768
71 3 854
60 80 838
81 41 605
26 42 960
64 89 727
81 56 807
60 1 17
51 91 20
43 70 847
85 26 488
74 77 661
19 33 819
99 13 99
60 33 995
47 32 61
10 18 898
87 69 286
82 67 556
35 31 8
37 74 671
91 83 156
2 61 649
36 51 420
98 56 87
48 61 190
43 75 323
52 57 121
83 92 979
47 64 701
2 88 517
52 79 723
78 67 453
84 9 547
57 44 148
26 58 34
65 68 185
18 8 8
87 25 815
66 84 748
5 63 634
42 44 363
41 31 361
13 72 972
68 86 209
72 71 713
91 60 36
73 56 516
76 28 653
1 20 618
74 95 807
92 75 857
8 37 23
6 21 873
89 56 763
82 76 349
20 88 940
45 28 203
22 7 722
68 36 434
37 44 800
78 71 893
39 89 976
55 1 317
