100 2475
63 84 961
95 74 497
53 52 896
75 4 494
86 58 684
4 64 128
61 80 646
19 53 651
70 57 308
76 12 432
23 30 14
53 3 977
41 56 138
2 35 79
13 30 358
77 53 275
5 20 775
74 12 66
70 9 9
89 2 296
45 24 130
89 34 921
59 26 271
29 51 388
5 61 107
89 78 862
12 59 140
57 94 831
38 1 896
37 7 975
26 17 236
34 0 486
30 63 422
54 58 266
50 32 532
27 13 169
79 81 489
83 21 768
55 42 932
12 98 844
39 24 927
42 29 413
20 35 955
61 47 457
88 87 521
15 16 942
42 35 739
76 24 229
68 6 963
77 71 387
55 39 166
98 3 489
99 2 357
82 50 335
34 27 465
91 16 28
70 52 682
39 15 429
89 84 184
52 21 487
11 88 121
49 56 925
8 77 945
47 2 8
51 5 210
3 79 311
25 15 589
80 92 442
44 95 476
88 32 870
16 30 267
33 45 549
68 69 820
55 51 968
88 8 151
80 22 26
17 52 959
96 72 341
90 98 187
32 7 289
17 47 211
33 46 605
53 45 396
10 5 885
84 25 281
82 73 215
50 79 80
60 67 247
33 43 184
37 53 750
22 58 654
10 77 283
10 62 694
70 85 174
97 14 622
88 68 200
31 67 880
85 93 320
77 40 354
88 71 979
36 52 12
76 66 753
14 98 628
0 73 989
62 56 571
91 32 97
84 15 122
59 49 131
43 32 564
14 72 2
14 21 391
72 4 558
50 39 95
7 17 919
37 55 107
27 29 908
5 97 487
56 86 351
40 64 941
96 69 990
4 61 139
58 43 185
22 42 111
80 96 507
18 88 862
59 47 698
30 9 419
9 15 965
86 22 333
52 40 5
14 90 660
65 73 658
40 94 129
58 77 609
78 79 455
83 24 221
36 56 421
95 44 752
2 60 699
74 96 436
79 83 185
88 47 455
30 35 735
41 21 205
4 80 615
98 72 17
17 54 323
10 65 429
98 18 62
56 44 337
29 76 800
38 2 729
75 32 965
18 99 351
5 51 891
34 53 432
47 94 610
28 65 649
99 97 647
8 36 39
82 80 827
20 44 798
51 1 955
20 15 343
39 52 667
99 47 270
97 87 812
92 31 668
91 56 193
50 42 214
51 36 796
61 82 55
40 56 173
90 81 938
10 47 994
23 27 765
41 95 356
78 50 915
46 44 379
15 63 769
94 13 526
59 66 475
32 71 873
72 12 767
55 31 197
66 23 886
99 9 178
39 9 546
79 48 889
13 46 587
57 48 316
24 62 456
38 97 41
14 67 227
14 84 159
25 95 115
86 35 667
14 19 976
46 49 227
52 70 819
10 3 599
40 11 17
8 30 99
19 87 850
71 75 617
49 95 333
15 70 642
14 13 839
33 86 253
19 96 581
85 24 84
62 72 231
29 35 976
24 91 479
52 18 231
60 53 545
32 22 956
57 77 223
0 99 932
93 44 784
23 40 155
67 84 712
6 97 128
12 97 613
16 28 471
25 92 308
98 42 575
44 39 733
61 62 441
75 16 608
24 3 923
30 12 225
58 85 704
90 0 186
91 82 841
10 26 597
84 77 340
8 84 159
95 17 845
58 99 627
3 78 131
66 78 79
0 44 166
31 8 336
33 4 171
31 40 164
55 86 180
75 39 30
13 93 481
48 19 283
84 8 192
86 90 66
58 15 368
61 12 865
15 7 948
69 33 513
65 60 502
14 44 313
39 39 749
40 27 942
79 11 35
38 35 220
25 37 286
40 66 575
47 38 227
87 51 842
30 17 102
88 50 825
22 61 438
3 56 575
32 29 932
74 20 624
56 53 933
98 74 962
33 28 57
61 67 283
3 71 679
13 20 521
28 19 950
37 16 326
19 61 436
29 72 312
63 20 543
71 5 994
94 82 225
87 80 756
5 93 336
3 43 986
12 85 101
12 24 74
85 28 71
66 30 934
20 43 235
48 60 509
32 47 90
72 90 621
40 97 936
95 70 55
23 52 970
2 66 973
94 67 671
51 40 151
88 14 927
59 57 231
12 51 955
31 43 268
30 41 805
89 40 257
6 77 268
25 88 184
78 49 702
10 4 67
21 53 533
98 68 512
25 71 113
28 34 381
39 57 157
26 5 578
55 67 244
1 64 160
5 34 428
55 8 679
85 1 478
6 76 116
65 84 792
32 15 276
81 25 112
95 71 410
81 72 24
79 80 227
12 58 612
64 84 3
75 95 144
23 4 94
25 63 13
58 79 375
42 7 381
18 7 902
49 61 233
47 44 889
32 10 443
71 13 192
11 3 988
34 33 787
4 37 373
91 61 945
98 19 342
65 34 30
2 33 565
41 66 324
0 96 624
65 71 532
70 53 924
79 86 241
33 25 682
40 5 881
58 48 499
74 50 263
4 50 520
25 8 894
99 79 266
6 88 476
48 85 509
13 31 552
6 71 392
47 10 788
22 21 72
56 94 585
62 9 748
50 1 953
53 42 246
27 67 796
13 82 747
79 59 225
82 22 360
28 9 550
4 74 211
38 98 93
18 27 982
53 78 187
55 88 655
52 32 464
2 28 515
69 1 198
49 78 452
25 24 894
62 0 243
72 56 532
10 13 346
11 52 623
20 60 409
86 99 323
70 73 94
12 47 20
83 92 917
51 83 710
26 36 687
99 52 721
86 74 142
56 55 756
42 43 711
84 5 67
78 13 524
81 9 274
6 16 925
94 78 371
75 5 225
25 20 789
36 75 120
49 40 67
62 81 329
26 90 548
37 95 69
32 61 576
80 48 958
34 85 317
2 82 228
72 70 800
12 34 496
38 72 358
62 97 368
98 15 613
12 95 805
50 24 774
18 77 525
6 66 258
48 99 172
72 88 781
40 53 342
80 26 325
47 60 728
65 85 81
63 97 279
14 83 685
68 45 827
92 65 602
39 64 224
15 99 590
98 88 224
33 92 768
68 89 58
63 85 163
12 94 990
6 62 562
53 99 719
36 67 874
73 8 921
28 95 881
2 39 589
64 77 141
32 2 858
33 75 631
25 77 26
43 67 432
9 37 426
28 90 930
81 50 694
31 30 686
49 33 154
69 11 53
20 58 100
5 3 136
24 74 726
74 73 583
59 51 114
42 40 736
74 71 923
37 59 509
35 80 396
27 35 18
79 96 157
8 75 582
82 77 107
29 47 236
25 98 118
82 35 53
6 56 251
44 29 520
47 7 996
95 55 716
41 34 221
22 77 359
76 16 753
82 49 70
4 70 826
43 26 383
72 68 921
17 81 69
54 56 857
67 29 288
29 75 55
58 63 28
33 52 745
47 16 866
97 23 728
48 51 191
10 11 698
35 84 707
90 87 963
88 88 706
18 17 393
36 15 432
7 77 984
81 62 159
7 83 699
58 87 704
2 88 177
6 47 668
33 18 283
53 62 777
61 78 6
59 27 12
22 60 703
29 63 453
74 93 221
69 68 75
75 59 239
45 80 948
53 22 98
53 84 535
39 75 158
62 82 840
72 91 610
86 85 357
83 94 30
96 1 404
66 16 253
67 83 825
80 27 935
98 32 805
48 41 573
9 53 586
78 67 744
1 71 14
60 90 897
30 1 261
26 70 153
70 29 934
14 95 943
85 63 432
33 79 702
82 76 85
27 55 937
51 85 257
33 55 960
9 82 910
28 20 310
42 61 31
73 9 9
17 18 246
24 95 460
88 57 505
56 23 326
73 76 374
6 73 868
63 25 742
3 89 210
30 47 204
23 29 519
55 25 540
12 18 311
38 65 336
54 86 991
64 52 988
69 78 104
31 44 821
75 66 480
41 70 245
96 21 140
53 31 622
72 63 735
61 42 352
75 8 901
31 82 523
81 20 699
84 12 76
80 63 42
22 75 12
84 17 148
77 28 74
38 10 313
15 34 573
50 45 209
14 43 755
10 9 744
87 11 714
64 2 189
23 73 31
61 66 277
13 62 203
84 89 900
44 84 993
70 81 668
67 46 555
57 22 234
72 96 41
79 87 241
60 71 86
77 41 476
83 99 538
32 90 223
32 67 952
30 4 187
0 10 421
59 80 239
61 60 45
88 61 901
50 54 852
12 55 116
97 61 830
57 68 406
41 64 715
8 17 134
80 65 561
17 12 167
2 61 892
53 49 613
65 12 940
16 93 709
31 42 58
89 51 728
27 16 442
57 89 701
81 7 903
63 96 734
66 32 46
9 91 629
87 23 249
25 41 820
3 62 911
84 10 862
68 8 698
92 32 543
66 72 669
51 79 473
63 19 542
48 11 44
46 98 314
30 93 311
17 68 410
0 48 238
1 99 156
39 21 301
35 83 987
80 64 656
39 38 322
75 58 391
5 92 357
52 55 788
66 52 156
79 27 412
15 10 100
49 36 258
78 14 367
6 48 153
91 24 55
51 13 123
86 55 881
6 29 50
19 48 867
94 9 544
0 9 346
70 21 6
84 16 813
52 84 902
88 99 3
98 91 850
74 85 140
74 57 685
53 7 562
84 7 393
65 14 798
58 71 281
35 65 110
29 38 361
83 63 138
61 44 336
41 89 536
90 19 865
52 88 421
24 61 245
26 73 258
10 40 289
27 47 424
8 44 371
54 77 836
52 71 954
42 33 368
73 28 37
79 18 924
53 50 679
41 58 600
72 31 853
8 16 773
65 53 972
98 34 572
37 20 916
29 1 747
17 26 350
84 47 319
99 63 265
95 8 501
50 18 770
17 0 967
86 47 772
70 89 300
69 0 194
9 5 95
80 85 828
85 48 827
24 90 965
48 36 957
1 19 544
77 38 399
99 67 181
83 40 971
92 46 3
65 32 576
73 86 190
82 5 59
22 63 795
69 31 63
56 29 782
57 43 135
4 15 923
70 44 522
59 65 752
23 6 263
87 22 623
61 19 413
23 71 548
7 40 630
52 9 88
42 93 180
21 16 764
10 30 470
1 88 360
50 40 358
2 56 183
25 51 2
40 95 831
91 93 227
59 92 530
12 49 436
30 59 134
60 28 753
19 10 704
26 6 440
97 58 131
73 16 258
7 91 647
35 82 712
37 82 606
85 40 442
69 30 861
62 48 73
40 38 667
82 56 560
66 27 497
52 26 773
89 23 649
56 31 74
72 8 870
49 75 610
60 2 498
85 71 53
43 56 621
60 14 618
31 89 43
19 21 476
84 59 26
10 66 220
3 97 774
99 31 872
73 13 561
7 88 859
43 88 350
82 52 289
15 54 18
61 41 205
85 17 930
30 61 892
44 22 267
72 30 206
71 60 29
54 2 997
14 79 36
14 86 301
64 98 268
28 84 726
88 76 824
82 25 55
84 38 737
27 95 360
28 5 282
79 19 10
17 72 576
32 74 521
54 80 750
91 43 396
23 38 943
58 14 103
11 76 729
1 5 325
33 11 523
70 5 611
29 71 522
40 82 129
85 16 112
87 19 464
2 80 899
56 19 858
77 48 849
2 31 965
6 75 458
74 36 790
64 20 976
44 24 921
57 57 973
99 40 84
20 54 111
13 23 574
20 69 509
32 27 124
91 92 752
49 86 89
28 46 761
97 17 495
47 67 601
12 13 89
84 46 22
7 52 316
6 15 532
18 44 405
16 25 845
35 20 876
60 56 517
51 57 858
51 49 501
64 10 680
84 74 461
92 91 292
3 40 594
71 25 440
4 35 70
79 0 765
63 5 22
2 12 775
67 49 15
24 31 196
37 64 110
98 46 206
18 13 619
92 25 223
78 37 488
25 10 365
79 62 676
74 3 172
18 68 899
59 9 16
43 72 893
40 98 667
87 65 471
23 94 257
23 0 936
56 2 415
9 65 470
37 11 578
45 26 397
6 59 742
19 94 50
43 44 309
51 95 556
12 31 815
20 28 969
62 4 743
51 42 515
36 51 60
49 11 990
25 27 842
80 97 299
1 55 63
33 91 969
19 17 130
73 3 648
74 77 737
74 6 929
96 19 761
0 22 615
55 41 8
15 67 64
52 6 670
93 67 973
52 65 808
6 60 55
1 53 163
67 34 637
58 88 118
7 29 780
98 77 654
82 89 769
24 34 32
69 61 649
53 57 418
11 28 213
35 6 792
24 33 430
80 8 470
45 72 840
2 50 490
19 64 249
26 7 734
24 46 867
16 1 323
99 89 380
1 42 536
27 39 862
22 89 588
4 92 623
26 61 593
21 61 25
46 34 791
47 77 935
26 29 537
20 96 168
37 63 473
9 80 663
43 46 811
13 49 930
22 88 824
34 12 262
69 76 777
31 2 284
8 52 599
29 8 705
13 1 471
7 44 296
54 1 79
95 84 394
38 46 78
72 37 971
91 6 335
20 23 920
0 35 260
99 90 344
47 17 494
30 18 184
74 1 857
20 53 358
84 26 352
60 69 595
43 17 741
90 3 17
74 28 736
47 20 970
55 95 680
13 58 470
34 17 797
19 4 111
2 70 345
86 15 72
12 74 799
55 99 413
29 94 66
84 73 555
50 7 26
19 78 323
57 88 996
28 22 862
92 22 251
53 33 892
8 94 702
52 97 38
74 60 283
22 9 51
18 82 363
84 22 544
44 11 658
26 40 604
0 76 669
