100 2475
90 38 290
15 83 218
7 4 332
71 6 848
7 73 413
54 42 299
98 97 159
66 46 426
68 23 162
97 59 700
61 39 414
96 28 433
89 36 853
70 43 97
88 0 757
42 77 427
73 7 797
8 16 741
57 50 251
73 29 887
57 94 286
19 91 994
0 35 912
13 33 885
45 39 25
87 34 849
21 81 512
71 28 239
87 43 994
98 4 243
22 71 984
50 0 983
37 51 210
37 0 201
35 25 502
14 97 555
34 45 190
4 50 312
4 62 773
22 67 686
65 40 584
5 78 73
23 51 111
47 55 656
38 92 563
7 26 7
54 77 997
25 98 928
89 99 516
87 18 289
14 20 798
76 82 480
59 52 62
15 44 546
36 33 844
82 36 754
54 60 974
65 91 615
52 27 885
32 74 225
80 32 9
13 85 41
56 44 400
47 88 466
68 21 450
99 51 3
83 2 341
92 58 204
65 62 696
60 53 293
50 46 321
14 21 885
90 11 678
64 22 33
53 1 505
39 0 719
21 13 532
7 65 238
66 87 231
49 1 995
47 84 758
95 90 659
26 27 219
75 36 500
13 94 835
61 95 630
6 8 579
0 49 390
77 48 225
46 6 909
4 7 46
38 33 0
87 41 22
85 78 211
1 48 997
73 17 815
93 69 897
38 77 911
34 67 130
78 34 709
4 16 42
2 67 593
12 97 45
47 63 105
64 63 447
65 46 398
26 78 75
25 86 424
62 84 848
7 23 78
33 93 530
32 66 844
33 15 828
3 29 387
14 23 154
93 76 595
22 7 789
68 5 197
43 87 214
81 59 803
20 63 345
45 36 107
34 24 219
45 12 556
12 38 650
63 3 563
39 78 551
74 64 558
5 36 808
66 35 173
40 67 405
14 12 220
50 98 557
73 16 301
15 63 823
79 6 280
83 35 489
81 10 871
79 40 558
63 82 881
81 8 46
39 81 320
14 55 69
77 23 314
73 25 630
3 31 826
29 34 268
30 98 493
48 80 395
49 87 703
33 42 411
66 31 695
69 62 735
27 84 473
65 78 188
17 37 124
86 28 885
66 61 872
9 7 174
49 76 918
3 13 271
49 83 86
90 24 191
90 37 274
96 97 552
85 95 8
38 69 409
68 14 348
23 8 236
3 34 45
90 26 16
55 1 283
89 7 647
66 96 795
21 60 666
47 70 711
76 98 667
1 69 519
96 55 15
26 86 465
81 24 806
15 26 108
83 30 11
20 43 163
90 22 394
8 48 624
26 29 225
58 44 786
7 43 470
4 10 955
0 18 154
21 44 745
69 91 437
2 9 601
7 41 838
28 56 415
67 16 788
83 34 506
81 98 730
20 83 867
3 76 489
68 24 95
70 24 234
7 89 830
28 51 850
21 85 767
91 66 848
64 60 497
62 33 508
50 43 826
73 99 109
61 80 864
42 57 621
75 0 109
17 2 262
65 33 767
24 88 851
15 70 831
15 66 395
12 93 164
93 92 365
93 78 595
22 4 956
44 6 117
93 0 290
19 35 254
19 78 188
34 75 730
41 23 473
43 74 627
29 58 354
5 26 629
88 24 112
95 26 317
71 35 788
69 57 801
68 76 608
67 1 772
74 59 479
71 60 833
27 77 88
57 30 227
90 21 284
23 59 50
11 81 425
5 27 137
16 18 821
47 31 995
90 18 305
93 3 950
3 81 320
31 1 963
29 65 980
47 74 312
70 26 378
21 22 275
76 87 415
13 57 6
27 63 639
78 37 157
98 31 798
72 82 172
88 38 488
13 48 52
22 23 32
25 50 895
78 74 46
95 80 790
6 27 785
65 15 83
45 20 830
68 22 807
78 69 408
4 77 91
14 87 302
40 44 231
28 20 249
80 91 360
11 35 214
69 69 726
90 56 717
37 72 190
55 27 577
75 79 127
27 5 400
75 43 363
96 84 165
48 90 386
2 61 764
75 95 632
62 80 313
78 36 174
12 53 404
79 57 444
17 46 750
58 39 783
25 64 546
6 98 598
14 52 865
51 10 931
34 29 764
10 28 475
29 66 351
83 82 667
69 3 531
95 65 137
46 46 945
49 97 391
32 76 110
4 61 451
86 73 379
58 17 842
66 95 183
24 58 182
17 90 71
45 31 984
59 86 4
55 78 274
69 48 702
13 96 316
27 7 48
18 79 260
28 14 657
57 60 270
17 64 378
68 90 483
93 14 163
15 1 861
65 76 13
5 79 617
39 54 891
4 69 673
72 59 73
63 4 925
72 24 129
96 43 124
98 74 658
79 32 206
61 26 791
56 70 593
89 22 936
18 29 585
82 4 890
32 71 77
39 55 862
77 83 374
96 24 192
79 0 869
93 89 542
63 48 543
76 86 779
28 9 319
23 68 884
97 63 211
2 37 606
43 41 549
75 38 793
77 84 298
82 93 623
11 5 255
50 23 162
75 59 193
46 25 566
34 21 8
3 41 994
16 51 215
73 11 125
47 79 283
74 72 285
24 99 24
31 63 903
14 41 679
21 27 406
94 4 139
54 54 501
34 40 400
9 41 515
5 43 334
8 70 894
26 1 431
24 30 54
43 59 170
61 52 294
93 25 653
37 70 951
21 87 852
59 77 122
40 32 123
8 37 168
13 52 704
35 3 435
68 54 165
35 69 17
11 82 988
2 10 48
57 55 472
68 33 20
92 24 563
85 30 705
36 55 944
53 54 739
77 14 137
37 8 905
48 16 567
21 70 648
67 66 527
50 96 834
60 93 171
88 76 197
64 49 287
2 8 383
75 54 862
45 78 725
66 75 890
53 59 854
36 63 428
30 59 762
13 88 207
11 8 724
28 35 952
37 68 8
10 91 949
56 64 309
97 95 647
57 51 969
30 69 484
75 27 595
33 45 216
75 20 330
16 96 225
78 91 182
15 31 603
30 52 485
3 39 513
94 64 677
20 81 722
1 9 7
74 37 135
31 21 691
2 26 445
31 34 101
61 21 272
64 28 125
88 98 202
40 24 723
72 46 175
99 53 170
73 58 452
6 10 660
10 65 884
10 71 652
23 65 771
73 94 496
37 52 18
38 80 366
66 90 988
24 12 474
27 55 353
70 74 182
94 95 98
56 7 849
43 32 656
78 1 436
96 77 148
19 19 282
81 2 702
18 54 355
72 78 152
40 72 43
83 94 82
84 57 975
40 11 976
40 70 482
49 99 754
21 84 375
35 64 731
57 54 967
2 22 1
67 2 364
77 13 999
81 55 822
36 10 380
9 88 706
85 50 861
94 91 265
29 90 702
56 71 598
67 69 637
28 38 590
83 15 777
94 53 577
48 22 124
71 69 420
62 0 584
65 9 828
16 61 699
6 16 723
40 3 378
97 80 867
47 82 712
43 60 996
93 84 993
77 88 766
10 83 674
25 80 197
63 86 244
94 23 181
59 17 576
3 89 289
92 31 849
13 95 963
46 49 499
51 15 24
58 54 78
63 17 942
46 0 582
66 78 235
19 38 225
75 6 174
16 23 739
36 19 202
90 51 670
59 44 803
7 67 543
43 4 633
92 75 705
1 89 820
33 28 999
60 78 999
23 31 333
92 9 933
32 20 732
79 95 856
4 95 995
2 3 552
76 8 148
11 43 398
60 10 214
81 36 310
11 0 411
16 46 739
13 79 398
78 66 367
1 31 546
19 13 641
29 63 179
65 88 208
14 24 606
90 59 933
70 92 316
77 20 364
22 38 828
94 78 33
27 41 224
14 63 678
96 89 450
90 79 528
54 51 987
4 24 517
32 7 257
57 86 135
91 13 245
94 16 761
57 66 922
42 66 298
49 9 952
36 14 461
54 8 630
34 64 372
3 19 648
49 80 92
17 84 986
58 73 347
66 94 600
57 73 688
23 93 194
2 21 346
16 25 305
78 53 608
38 91 612
90 7 176
51 77 205
68 88 386
79 16 672
60 8 864
50 55 285
73 4 809
5 99 951
22 64 594
0 64 367
46 42 200
54 7 609
89 75 987
20 26 148
36 8 351
53 46 771
21 29 744
24 70 929
74 2 261
56 0 120
5 23 703
45 68 723
67 0 646
76 44 62
26 49 825
18 80 911
95 74 606
46 84 660
32 64 178
36 32 898
66 62 39
4 91 898
54 70 459
21 92 631
4 59 326
76 55 433
71 37 386
4 47 823
59 96 524
7 97 996
48 41 303
45 52 285
17 98 20
30 93 119
87 84 778
1 28 657
16 73 496
64 48 79
67 29 762
92 47 28
1 95 128
15 92 241
50 45 345
18 81 198
38 83 580
60 26 711
4 82 870
38 5 756
95 38 745
32 46 87
13 84 242
56 31 286
33 49 651
41 45 766
97 19 495
45 5 527
59 90 450
61 16 197
71 49 45
77 97 925
61 72 711
11 24 82
68 97 806
42 94 915
95 13 304
47 13 242
32 11 260
6 76 813
72 34 938
6 39 421
62 60 441
82 55 860
20 35 878
53 15 314
39 2 311
37 89 722
38 20 294
81 88 620
76 6 393
57 14 295
77 96 369
64 24 549
65 97 9
21 86 684
16 72 621
86 38 833
97 41 211
51 70 871
31 14 893
67 21 749
88 50 425
77 8 264
73 66 51
99 64 481
45 64 8
2 51 939
76 33 22
55 26 436
48 38 322
93 21 239
12 90 54
67 85 455
44 10 549
53 68 462
19 83 967
20 46 52
85 62 220
66 49 293
79 29 445
95 94 951
85 71 755
40 13 726
13 43 151
49 41 812
16 12 248
98 92 660
90 45 150
81 63 27
24 86 984
98 82 838
35 83 198
56 2 570
89 21 407
90 71 167
58 32 942
65 19 313
72 19 492
10 80 4
42 51 13
89 49 779
3 92 148
31 45 679
42 61 637
79 72 915
18 52 69
34 82 684
6 45 796
86 71 164
16 79 750
50 53 33
10 2 711
30 19 710
4 11 764
19 59 683
64 51 633
89 34 573
73 24 327
96 25 366
67 80 460
12 84 356
79 12 406
47 95 876
8 60 551
78 41 761
91 54 7
55 81 314
16 84 113
71 33 474
70 99 59
9 58 31
99 63 61
8 1 816
45 69 57
75 55 765
80 27 573
