100 2475
77 25 28
42 62 476
4 15 860
62 85 983
12 56 800
50 73 384
53 81 283
18 99 525
65 30 301
67 84 324
9 45 534
95 22 387
83 98 499
34 7 671
6 45 317
36 4 317
22 45 808
60 2 875
67 59 361
29 23 817
70 4 236
95 79 40
21 77 762
59 62 224
57 57 738
73 87 539
81 52 254
83 17 906
93 29 965
94 27 690
89 46 459
54 8 951
85 99 544
89 82 684
53 67 72
93 68 699
28 21 851
89 29 831
65 61 344
28 76 985
46 30 82
52 16 496
57 42 576
32 8 883
95 7 671
44 58 810
40 7 19
44 38 967
37 29 947
86 80 464
21 29 236
11 66 62
18 87 376
40 50 661
26 61 348
7 61 81
26 25 971
66 64 734
30 51 140
97 76 108
37 64 144
7 97 421
41 34 59
74 47 456
5 80 893
4 34 713
98 4 387
64 29 699
30 58 594
97 68 475
69 10 466
85 9 442
62 82 905
16 55 156
29 17 804
72 34 249
6 80 42
71 12 157
96 83 792
48 43 977
97 19 282
92 63 191
13 5 755
6 9 19
32 63 669
30 2 660
22 20 319
26 60 747
14 51 425
94 99 828
15 44 672
90 39 168
77 99 501
32 72 988
67 93 599
1 45 356
33 97 145
80 99 251
93 35 976
41 21 519
69 26 703
76 52 599
0 14 96
63 26 63
35 80 129
62 84 911
10 69 723
43 38 333
24 16 748
77 51 545
69 65 133
97 33 617
8 87 421
24 74 239
20 41 878
99 51 503
30 76 675
83 91 541
98 56 107
99 69 95
3 27 77
65 79 614
61 82 66
90 71 295
72 41 213
29 44 295
66 15 175
49 5 11
85 59 605
17 24 51
70 32 124
87 68 486
68 60 160
24 22 464
95 96 189
25 91 890
79 25 43
76 62 202
35 62 652
6 10 471
29 73 773
91 37 22
60 42 505
62 51 873
99 75 60
72 22 465
66 91 990
36 83 820
41 83 34
77 42 329
38 53 185
62 97 867
3 14 759
39 40 180
12 92 51
93 65 255
54 46 0
90 9 999
34 65 153
81 7 957
74 53 200
30 8 233
14 56 241
7 50 954
29 0 494
34 34 553
53 52 662
48 75 675
28 1 863
52 49 300
53 92 335
60 27 791
78 80 108
64 34 315
65 16 876
99 98 63
26 26 662
73 80 484
26 16 754
8 49 369
70 92 697
85 64 496
93 95 457
8 15 753
44 99 71
79 84 749
91 65 83
68 80 537
35 36 430
67 55 204
1 69 871
78 21 370
30 21 324
9 14 980
24 20 854
72 99 298
55 14 545
94 65 328
43 55 477
70 27 504
76 90 732
31 22 846
63 84 332
41 59 750
97 55 362
14 41 905
79 83 719
85 37 221
70 23 781
75 14 281
25 31 794
36 56 503
59 6 625
43 59 425
80 59 865
80 39 312
48 89 236
3 18 73
71 95 360
18 69 190
63 79 847
3 43 229
96 52 400
10 90 298
46 55 295
24 83 541
81 78 75
22 90 919
62 77 696
52 35 165
64 65 793
10 4 410
41 77 492
96 66 7
46 4 92
22 2 218
24 69 616
83 84 952
30 68 240
15 31 946
97 97 503
33 40 672
2 67 783
14 2 132
58 2 394
14 23 21
78 45 323
74 24 511
61 80 408
29 4 809
43 24 812
15 84 52
26 22 138
8 82 842
46 1 84
35 54 733
35 63 362
88 92 67
85 82 905
37 71 703
70 75 413
19 60 425
13 88 275
40 94 65
65 83 141
45 55 856
34 49 182
42 92 700
33 63 563
77 47 830
79 78 617
37 48 317
37 13 237
21 0 304
78 97 279
73 27 193
57 4 820
24 40 867
4 90 246
74 95 192
89 0 969
30 24 373
76 65 414
4 80 220
24 70 272
84 44 797
77 37 468
93 62 539
71 96 701
29 30 703
11 19 999
66 0 99
39 69 934
0 25 452
54 23 90
21 76 245
79 19 608
20 3 225
38 75 290
14 20 885
46 78 214
62 6 670
18 12 298
24 41 752
36 91 391
85 83 426
57 14 964
77 1 646
58 47 567
55 64 532
37 53 555
17 50 138
23 62 160
17 52 316
93 30 799
64 45 279
25 51 993
27 7 291
49 66 135
15 30 221
48 6 648
51 95 33
24 99 61
92 64 347
5 68 812
64 60 269
50 58 374
0 5 439
7 29 285
38 49 617
18 83 689
84 33 555
18 57 816
98 98 742
6 54 466
63 92 610
72 30 533
18 97 349
58 74 638
31 16 940
95 85 610
92 16 264
22 38 137
59 69 237
15 14 221
84 13 791
27 20 413
43 50 372
77 94 893
99 65 207
51 20 870
49 49 689
53 55 770
65 63 632
67 17 220
35 51 408
13 89 911
36 70 885
30 5 535
41 3 237
61 63 956
63 68 297
56 86 74
38 95 448
80 98 232
11 29 71
32 6 41
94 90 123
43 14 926
92 46 754
17 23 220
74 92 849
18 45 702
75 4 62
70 70 616
42 19 553
9 74 16
65 40 478
65 38 899
62 45 434
96 20 572
51 22 711
43 27 959
95 36 33
97 54 493
36 22 212
33 82 419
56 36 568
77 10 638
7 5 219
85 69 950
33 15 641
45 95 101
7 45 896
5 52 725
95 31 163
74 15 871
15 20 896
20 67 679
13 95 163
71 63 227
55 57 616
51 71 982
46 79 638
14 63 907
7 52 70
58 77 656
96 0 558
1 96 872
77 60 192
40 79 710
76 68 123
11 52 478
30 66 115
76 19 964
78 29 443
14 42 471
1 10 86
29 5 794
78 83 837
54 57 251
96 55 712
44 51 266
47 42 825
87 5 127
54 78 647
12 42 275
48 28 716
79 29 917
92 94 906
25 11 309
37 10 546
35 55 556
2 23 280
28 32 316
