100 2475
66 67 256
27 14 242
84 1 221
54 0 143
62 47 244
97 9 697
55 0 396
57 58 344
98 35 88
4 76 804
66 97 210
12 90 45
12 2 311
11 86 761
84 48 832
83 28 834
17 30 684
3 26 511
4 81 307
80 24 910
7 68 755
20 42 939
37 6 640
13 63 575
99 78 7
96 20 722
51 51 368
48 43 17
71 47 805
68 23 905
14 22 254
42 10 108
68 62 617
5 49 579
35 25 886
31 26 749
19 72 687
93 88 458
29 16 80
53 89 232
44 18 132
70 6 266
61 44 765
58 62 299
75 79 973
19 29 322
90 78 25
44 35 566
38 48 647
6 73 43
63 34 209
60 96 545
79 72 280
16 34 421
81 70 798
14 76 54
18 88 86
92 10 96
91 18 761
27 47 401
25 55 902
21 54 432
44 1 97
11 27 325
39 29 343
58 44 829
36 53 155
13 70 968
54 94 768
92 34 553
50 91 105
80 87 384
94 24 831
33 98 906
36 16 702
51 39 312
62 31 731
40 93 314
96 97 168
28 65 797
96 83 347
55 26 132
55 54 871
25 45 414
7 73 24
25 57 242
16 44 644
72 74 179
72 9 672
76 80 364
83 55 637
1 9 300
47 25 972
0 22 787
61 32 79
28 19 333
54 56 236
65 75 903
42 92 788
87 75 256
7 58 800
11 45 789
33 7 479
80 18 795
1 36 674
40 50 900
11 23 558
40 85 539
4 89 146
23 42 57
63 4 375
64 12 1
91 35 849
58 3 17
57 47 29
36 87 91
10 90 754
76 94 191
1 17 892
93 59 326
88 86 669
8 47 647
14 93 658
2 77 209
68 86 646
17 55 961
83 86 400
34 7 301
99 23 693
63 19 297
77 45 265
19 30 380
42 90 311
65 31 478
50 36 315
23 98 688
4 82 980
24 92 849
73 79 659
75 97 749
95 13 529
44 52 144
70 85 165
73 51 112
62 32 889
5 24 987
75 56 747
59 69 769
3 24 759
71 80 334
16 91 589
7 13 262
7 16 583
26 22 952
40 0 513
38 11 634
45 45 381
48 41 611
17 98 669
59 22 630
72 77 949
28 22 164
69 73 162
12 31 190
86 31 44
3 49 669
57 21 899
0 59 446
46 6 902
33 88 936
14 62 590
50 62 486
57 93 641
14 48 366
81 38 465
97 12 923
99 60 730
66 89 753
27 67 41
36 47 416
57 38 470
74 10 702
62 80 262
68 64 988
81 57 979
83 5 639
54 78 915
21 42 157
31 66 8
36 84 200
55 30 596
25 12 573
13 53 833
91 92 471
51 15 544
11 40 772
29 89 191
5 58 376
31 4 696
90 87 614
54 92 960
26 34 697
94 39 424
99 27 605
39 83 690
74 16 324
85 74 77
70 99 458
96 75 469
61 61 843
93 56 23
14 65 311
77 30 608
13 88 832
58 42 777
19 6 128
74 6 28
18 8 724
87 67 598
7 81 675
39 2 344
89 39 160
78 31 838
78 98 157
80 84 12
65 61 610
58 72 729
34 5 63
53 2 162
82 63 122
35 7 275
3 45 200
61 90 969
84 89 325
14 34 791
32 60 276
21 86 867
67 84 48
53 98 976
82 62 436
66 15 569
95 36 209
92 54 526
48 4 280
59 6 37
18 31 227
76 98 173
28 66 538
93 66 727
49 20 808
3 23 92
24 1 860
80 29 956
84 19 427
81 92 924
56 52 261
36 62 444
9 88 790
58 31 598
74 65 79
3 32 578
15 71 696
85 94 842
34 50 372
83 20 345
66 98 363
72 52 117
28 96 209
6 7 45
34 84 844
41 19 778
83 46 203
29 98 327
20 70 620
48 66 940
