100 2475
36 99 872
71 73 843
44 8 150
60 58 266
8 97 175
69 3 781
42 65 900
30 71 622
79 71 118
78 43 19
89 54 542
8 56 351
55 91 783
78 81 494
59 16 50
16 16 400
81 69 236
57 96 503
48 95 268
82 59 723
67 34 220
37 70 365
27 25 469
99 84 370
43 88 648
74 2 671
28 57 338
34 81 658
43 68 15
64 41 591
54 28 495
88 6 677
50 41 673
9 27 432
41 11 845
66 81 999
95 21 369
67 20 64
91 93 234
6 37 779
20 33 343
0 6 737
71 65 559
27 1 22
97 50 452
67 24 788
99 57 295
50 10 211
33 96 725
1 64 654
72 9 910
56 56 88
37 17 725
96 50 984
38 64 576
13 73 745
31 61 334
59 7 305
88 73 4
29 65 315
26 94 137
39 22 550
32 51 656
2 35 411
75 64 782
88 14 964
52 28 797
2 24 39
78 49 629
92 84 900
18 41 301
53 99 476
6 2 541
17 34 816
61 9 468
9 32 57
41 64 828
69 24 222
91 67 525
73 70 964
29 63 24
34 54 554
24 84 622
68 2 516
7 58 676
73 15 55
91 47 814
79 52 590
57 99 143
78 93 857
44 29 85
72 27 659
94 64 314
2 44 428
35 88 612
69 95 401
27 77 439
73 22 345
52 11 998
83 67 897
81 18 665
43 48 786
59 25 438
11 68 977
69 40 138
69 91 322
5 80 875
47 65 138
59 43 287
75 62 474
79 90 634
17 71 187
7 1 234
72 44 617
21 52 50
81 30 206
84 73 73
12 7 548
22 35 597
47 77 356
95 33 210
77 57 750
3 36 460
87 89 517
47 19 593
37 93 65
18 55 260
44 71 746
5 95 77
95 10 37
61 75 288
86 41 70
27 89 0
73 44 88
14 97 750
4 28 377
88 25 749
36 23 878
64 1 701
61 11 390
86 35 478
61 83 474
95 16 286
26 7 935
23 81 45
64 17 53
84 76 155
52 32 415
9 67 651
42 2 998
91 63 110
75 41 17
65 70 791
35 10 506
73 40 787
58 85 87
58 12 993
84 25 637
57 87 191
28 35 532
22 84 175
22 43 994
71 4 978
15 33 501
9 43 351
85 9 583
35 91 426
96 92 604
64 27 38
67 27 364
35 51 642
35 19 159
59 99 784
60 23 485
26 16 771
23 50 633
18 50 32
29 64 861
7 17 441
1 41 311
22 19 650
78 25 420
47 21 393
1 0 453
76 3 263
37 81 132
6 75 104
65 50 321
63 88 263
0 42 265
88 17 927
65 36 752
77 87 102
59 62 727
46 88 765
38 6 583
82 13 176
71 9 455
71 16 893
30 88 188
8 81 326
13 65 916
56 73 474
45 62 237
14 73 93
55 23 946
91 49 839
42 31 72
80 76 124
59 37 528
64 66 724
40 39 741
62 73 278
20 22 400
64 99 949
9 13 841
80 94 120
2 91 428
30 96 925
16 74 388
93 27 661
28 9 707
3 3 682
47 83 925
47 43 880
81 1 467
62 13 354
15 66 691
67 52 738
75 66 761
20 17 734
95 87 718
17 16 52
95 6 230
9 82 517
98 0 399
82 21 30
50 43 171
55 15 636
29 40 805
76 83 368
10 90 336
62 99 131
13 53 610
65 55 248
57 30 233
71 67 212
25 94 957
80 21 981
18 3 450
10 73 608
14 76 904
17 30 179
32 4 596
86 11 833
5 53 475
28 18 583
32 78 544
31 13 759
2 95 882
51 56 197
66 39 731
11 14 460
91 43 389
66 92 240
72 31 490
45 50 402
27 16 102
63 17 953
37 45 879
83 70 536
73 54 288
95 19 932
83 58 820
52 99 568
87 4 429
37 66 543
64 55 319
61 64 308
24 15 640
28 58 811
13 95 278
52 61 825
92 39 932
66 45 311
29 39 509
41 58 684
21 16 588
63 46 706
61 58 237
10 50 308
82 7 732
87 31 290
23 73 238
61 52 816
98 51 223
16 23 571
36 97 440
24 38 74
60 74 786
22 75 729
57 43 734
59 82 540
10 87 272
37 82 104
5 1 76
60 77 17
95 59 231
43 74 811
1 20 2
8 20 758
53 16 99
94 91 468
48 11 553
37 7 258
6 10 521
5 70 755
58 73 124
69 72 467
85 91 350
77 77 98
83 59 154
57 91 875
68 18 192
26 18 952
54 33 27
76 74 634
36 30 76
11 78 307
51 72 312
81 96 485
89 23 106
59 56 187
9 59 968
27 48 111
87 28 110
84 45 293
17 70 688
17 67 775
29 58 263
22 40 44
16 21 730
18 59 778
77 35 605
59 49 159
22 78 865
21 21 201
80 78 166
97 37 14
39 9 299
88 27 878
34 70 145
77 36 726
18 98 391
45 83 410
68 96 271
54 92 623
48 10 553
90 66 978
40 37 405
74 48 603
54 15 131
94 47 971
30 49 166
33 78 433
74 0 293
88 59 643
62 86 985
39 45 490
86 83 32
31 78 682
45 91 686
71 25 131
10 94 127
17 26 48
0 75 31
90 30 212
72 97 135
1 61 960
93 43 348
71 11 25
17 59 297
79 65 4
80 64 958
24 37 142
26 32 68
83 34 410
14 62 352
84 10 711
16 84 839
89 75 608
56 34 498
77 14 728
44 47 175
42 14 108
62 17 519
41 15 538
91 11 990
96 29 454
37 68 450
80 65 879
24 28 740
82 43 353
91 80 412
57 17 536
2 39 457
55 78 103
9 90 80
33 57 76
0 4 76
43 57 149
91 73 458
23 4 762
87 73 717
11 61 862
15 96 836
53 35 555
32 43 633
85 29 147
5 75 340
34 33 897
86 32 391
55 52 675
42 98 706
77 97 308
65 66 54
49 42 551
95 67 701
78 57 79
12 88 49
0 39 257
61 1 816
72 45 925
7 89 4
22 15 254
10 2 568
78 7 153
0 14 625
43 63 480
66 42 289
52 25 86
16 27 350
93 84 464
44 30 409
12 56 404
65 73 641
42 68 932
10 19 965
21 53 523
99 95 719
81 17 973
31 32 818
52 0 364
79 70 280
23 15 796
67 82 750
14 4 854
58 62 558
47 59 501
63 91 463
69 67 902
49 1 335
41 32 764
58 36 68
62 32 747
52 95 737
47 66 623
8 99 195
30 54 384
65 27 941
9 54 108
13 12 257
28 29 626
0 55 719
34 35 379
53 80 793
63 22 164
20 84 252
26 59 854
78 59 286
31 15 497
27 17 284
97 76 552
78 21 819
50 32 497
61 14 290
21 32 979
43 62 413
72 17 695
2 18 345
72 22 471
63 70 238
6 56 521
31 4 120
14 14 311
0 80 717
42 70 121
42 59 409
93 25 549
19 83 852
43 77 900
40 45 126
44 6 840
35 15 722
89 99 41
62 11 893
89 96 445
78 17 649
3 79 692
43 41 374
1 62 428
15 44 417
4 67 738
85 83 81
43 30 91
95 50 894
70 5 951
91 79 308
1 34 696
61 49 80
21 79 350
81 12 21
37 85 282
22 28 441
48 70 24
73 62 549
2 28 929
34 45 876
94 29 872
98 34 517
68 42 592
4 96 547
78 37 342
94 94 773
30 94 767
96 89 713
10 23 722
56 76 682
60 82 989
10 86 233
21 56 675
6 11 775
1 65 149
89 30 502
76 97 936
80 97 583
30 57 344
22 80 508
63 23 118
42 69 168
3 69 811
26 54 198
48 93 155
48 52 524
92 16 537
58 25 937
83 30 930
75 46 708
87 81 580
22 4 25
40 94 479
10 32 582
57 4 463
18 79 202
97 67 84
45 47 416
2 38 64
72 92 864
84 83 717
70 80 380
50 16 652
99 15 323
40 8 537
5 38 559
81 90 978
52 37 285
94 99 362
21 98 588
78 58 141
30 66 573
67 64 358
80 62 573
95 99 419
87 45 584
51 94 566
58 68 509
98 16 451
21 38 342
69 93 31
62 98 23
68 25 918
34 25 171
24 17 774
8 15 610
14 56 116
15 26 487
92 29 8
99 38 929
56 55 674
83 86 639
54 97 659
58 28 309
75 82 922
91 85 300
81 73 671
57 49 542
21 95 500
96 19 109
27 92 176
50 90 618
14 44 90
53 14 520
94 63 72
84 26 100
33 75 242
34 91 350
47 9 928
35 58 959
56 80 711
88 64 647
91 4 623
5 62 396
37 0 760
87 62 459
3 76 246
20 25 171
40 92 813
5 83 58
55 69 498
16 63 127
76 54 166
60 27 102
77 10 67
18 32 44
87 82 527
59 11 839
68 92 972
61 35 644
24 98 992
60 62 614
