100 2475
58 98 772
5 13 971
16 95 852
34 3 356
9 27 948
59 53 38
81 79 158
88 86 314
67 64 458
14 19 129
87 61 385
85 80 466
78 76 424
9 0 374
50 9 527
84 98 649
63 89 684
30 54 719
20 19 699
12 27 379
66 72 532
58 40 314
17 21 848
7 94 820
15 34 803
13 10 586
63 85 985
93 60 548
59 67 309
38 58 231
29 1 58
74 93 176
71 28 271
98 79 120
55 73 846
28 71 14
93 79 930
10 16 887
94 95 394
23 80 289
63 64 281
23 99 933
92 15 361
47 24 102
20 69 16
5 45 719
51 73 41
38 65 270
53 94 967
54 30 865
9 37 406
66 2 596
77 17 870
8 55 250
63 53 501
58 36 656
32 34 611
88 80 152
3 52 675
55 56 252
5 22 978
81 82 101
43 1 126
14 83 694
50 99 804
90 70 2
44 65 35
91 74 775
40 77 666
56 62 362
39 2 290
40 76 28
83 7 699
87 38 41
22 26 831
38 7 683
28 47 796
33 90 957
49 54 809
5 85 631
48 51 279
39 43 317
77 11 800
44 43 7
39 54 78
4 17 818
37 2 234
2 0 83
29 26 193
19 53 851
48 81 806
95 22 120
44 83 799
14 35 829
7 71 69
49 62 766
56 30 985
11 51 913
21 13 572
10 33 255
51 20 180
37 51 31
31 14 950
70 9 866
80 49 656
75 22 844
36 40 746
61 17 736
73 16 140
99 75 464
96 77 992
83 27 926
18 32 708
79 6 755
0 19 522
10 39 476
20 44 613
43 95 784
54 86 528
68 82 341
19 62 47
23 9 233
10 51 595
38 23 704
33 96 892
11 4 605
21 33 806
95 73 334
96 97 680
51 96 847
96 38 281
29 97 260
97 76 521
37 25 704
20 77 927
42 73 107
88 23 200
12 96 895
71 1 891
94 57 373
31 30 680
18 13 856
78 50 502
4 14 314
14 24 286
25 53 482
94 83 507
81 96 684
25 93 113
62 12 837
60 31 774
20 65 103
29 83 308
98 10 852
81 88 858
55 12 212
31 19 705
58 27 238
49 39 706
1 59 544
2 20 320
89 15 954
94 63 513
70 67 648
50 3 759
12 66 36
44 15 757
15 56 95
97 89 323
76 30 979
7 60 345
2 70 363
78 92 608
42 89 596
70 53 466
1 80 228
76 79 149
16 39 268
90 96 292
52 28 198
97 0 316
3 45 369
57 29 885
49 49 848
75 76 520
6 93 186
32 99 10
67 63 973
2 48 638
77 9 848
82 76 888
15 65 579
22 16 280
28 1 852
83 22 453
2 3 162
87 71 224
26 13 762
8 36 191
50 51 911
83 5 890
9 42 965
36 7 325
64 5 825
99 26 604
67 98 693
43 12 693
69 63 67
33 71 146
54 56 39
94 69 13
36 31 938
12 58 676
84 9 851
46 13 453
