100 2475
17 99 134
76 86 19
10 0 953
36 30 915
48 52 165
67 7 51
76 12 892
5 10 675
88 36 214
31 51 441
27 3 82
87 49 627
50 6 616
53 65 523
51 36 986
72 24 19
66 60 443
14 28 121
98 61 311
56 67 576
7 80 404
7 67 27
30 42 855
44 79 570
63 16 318
82 18 5
58 22 422
16 65 700
95 9 659
73 34 607
72 84 922
99 16 189
68 32 19
58 42 169
22 0 903
43 63 246
94 92 940
39 34 71
9 59 557
86 84 595
92 71 539
47 85 872
22 4 727
95 38 383
98 48 792
26 95 437
36 32 224
37 76 843
63 17 440
85 28 79
42 54 937
74 32 983
86 12 335
21 40 169
74 86 253
91 2 412
58 49 107
45 10 936
82 0 304
56 88 121
23 42 80
61 83 192
49 32 717
97 94 340
24 88 465
77 17 417
36 58 951
14 80 970
99 54 252
29 91 777
6 21 322
50 22 810
40 5 417
75 60 826
65 62 826
41 26 878
45 38 652
95 15 678
87 55 778
5 50 171
29 1 528
14 11 338
32 6 746
36 11 379
3 57 238
97 87 57
41 99 123
99 2 185
36 74 350
95 4 155
53 48 748
73 41 692
32 97 421
45 77 269
15 90 969
45 98 607
42 71 599
13 73 305
68 24 642
56 13 928
2 61 902
66 44 904
93 83 330
28 29 254
67 5 138
2 84 695
16 70 552
45 14 80
25 11 19
56 1 616
22 44 59
12 69 548
0 42 813
83 35 330
96 34 41
29 58 589
10 11 851
91 82 579
95 51 792
36 88 536
98 6 695
40 26 92
65 10 0
84 88 55
49 35 824
33 25 669
10 91 120
76 98 863
81 14 805
90 12 154
30 48 431
6 96 999
99 12 560
0 89 958
12 52 558
29 82 521
78 0 245
55 14 646
30 14 532
54 55 766
93 92 589
33 63 313
35 70 233
45 41 173
20 42 726
54 45 30
26 93 38
74 24 475
11 47 853
20 38 14
16 68 116
21 93 929
19 12 350
64 61 724
72 37 829
73 71 817
54 71 306
93 87 153
85 54 439
65 29 331
65 19 722
8 84 132
93 3 295
4 23 495
71 65 611
76 92 297
41 92 581
52 92 483
80 6 75
8 2 465
92 40 140
20 2 911
22 39 234
34 55 458
0 86 908
41 97 830
38 12 187
62 40 264
41 39 403
58 76 103
31 93 28
86 59 876
23 41 856
59 53 484
40 3 11
23 17 571
19 73 682
55 61 859
48 59 292
13 31 641
38 11 265
74 39 355
94 26 88
35 96 415
59 55 890
49 16 233
53 64 776
59 35 282
13 94 272
3 28 434
17 58 218
68 60 710
