100 2475
96 97 629
85 83 651
35 85 955
49 46 720
57 55 58
64 92 499
78 66 91
25 75 934
11 63 181
34 25 147
10 55 482
92 83 675
64 80 725
64 45 562
15 54 507
17 95 773
25 28 130
52 93 131
80 80 98
25 91 626
88 70 53
1 50 236
77 88 606
40 0 454
33 78 999
23 47 632
80 51 780
49 66 321
19 73 476
96 35 815
35 44 952
43 21 245
13 7 73
6 43 171
32 64 607
72 0 878
11 87 58
74 30 790
36 36 763
58 46 705
2 79 609
45 94 395
85 20 983
72 78 418
52 64 99
22 78 690
27 27 523
63 28 448
79 75 973
92 81 567
40 21 801
44 1 579
80 75 511
45 89 156
3 54 400
80 81 849
11 13 503
47 22 861
58 77 792
98 78 877
66 36 225
17 80 516
83 83 520
68 49 73
82 88 997
0 16 510
6 37 884
30 81 476
36 0 617
59 5 214
83 10 178
78 21 207
8 43 375
72 38 56
81 82 734
76 38 604
11 17 642
89 36 407
21 84 540
65 67 711
18 34 596
11 28 154
36 86 53
42 65 890
35 65 988
21 15 60
6 48 669
39 8 819
59 13 438
51 66 323
78 60 100
47 90 592
96 58 402
0 60 659
74 70 28
74 28 797
45 28 369
9 5 172
86 10 586
21 98 740
51 56 965
39 53 104
43 65 463
78 30 614
9 12 296
68 73 265
11 84 433
28 58 17
31 70 143
73 31 546
58 31 525
89 34 627
18 11 625
95 72 620
12 25 407
25 39 717
64 81 26
15 43 932
49 28 485
13 2 434
47 2 196
51 30 994
80 84 232
17 32 34
11 0 263
75 89 644
32 70 540
78 86 761
16 78 471
35 41 804
71 47 714
99 48 69
0 90 263
10 33 631
84 64 867
53 31 432
29 62 501
46 76 71
83 69 743
9 53 242
90 43 861
94 46 3
86 34 870
2 90 50
99 50 994
97 82 836
15 15 614
59 49 165
43 6 634
32 5 123
44 82 502
67 35 96
81 7 176
27 60 297
7 31 291
78 72 410
1 10 760
19 76 398
56 79 472
62 85 798
17 1 661
7 51 38
55 87 74
3 63 967
50 67 599
80 99 793
92 98 221
35 23 419
60 64 195
81 47 273
4 54 600
50 54 109
26 34 675
51 77 273
96 44 784
76 19 557
22 99 415
25 42 963
22 22 699
60 80 979
68 82 211
52 85 49
53 89 266
32 0 692
79 61 91
50 58 104
0 77 277
57 8 338
84 5 4
20 90 218
98 53 361
88 72 530
11 43 541
21 82 259
66 3 908
94 64 650
95 5 220
68 65 422
70 22 13
29 7 361
39 35 597
12 79 888
46 48 677
71 70 555
65 83 696
90 72 916
33 38 898
52 37 589
17 59 450
55 81 304
12 95 189
62 76 5
91 41 623
3 4 192
81 55 441
16 93 901
28 21 966
22 19 809
31 58 998
63 52 73
95 13 804
10 83 463
95 28 630
44 72 375
70 29 325
60 85 995
97 20 496
82 79 438
18 7 72
7 49 951
68 3 83
6 60 833
76 82 538
34 46 75
82 11 149
41 27 389
25 66 429
29 18 629
21 73 892
73 44 0
93 86 434
86 31 148
94 28 812
55 38 805
24 52 892
85 86 933
23 38 41
23 12 661
92 33 366
5 42 945
3 53 999
98 69 511
34 28 896
0 91 94
95 53 520
60 78 3
1 25 6
42 66 293
8 47 549
70 89 59
91 40 25
5 60 876
51 45 160
42 77 899
52 9 857
76 32 51
20 62 392
87 68 362
49 18 74
69 13 404
35 91 102
87 38 512
31 9 14
48 31 766
75 43 336
83 45 41
71 42 739
81 27 419
53 82 740
66 31 699
7 90 710
88 90 803
56 49 791
77 81 261
53 53 944
12 54 903
29 34 693
2 53 344
94 59 119
77 94 114
90 6 355
71 87 881
79 18 880
50 14 60
34 44 787
14 86 183
96 26 707
58 21 176
91 4 823
53 69 97
1 96 991
22 96 296
63 11 753
43 20 563
85 75 151
99 81 111
32 75 730
72 59 787
56 72 44
52 16 160
59 21 257
25 26 767
53 34 653
91 24 349
59 46 158
72 65 729
95 14 540
80 96 513
14 37 399
38 9 116
4 9 50
34 9 169
31 37 866
63 86 448
0 8 365
41 60 431
49 31 932
72 45 796
34 1 320
96 64 25
36 44 57
4 69 396
5 80 772
75 95 266
46 83 884
28 60 387
53 55 117
24 59 119
69 64 233
72 35 522
95 38 151
34 81 36
14 19 737
14 32 105
46 13 698
62 93 535
80 76 85
8 11 36
98 64 203
81 68 148
45 84 774
6 8 65
31 95 957
49 23 851
25 18 307
33 33 409
3 11 904
88 79 751
10 29 148
67 39 644
8 96 704
1 29 927
87 52 750
55 62 930
73 15 632
97 44 801
72 86 192
66 32 239
69 19 960
